id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
BRA,2020-05-30,Brasil,76,-26.9,8.0,58,20.8,6.1,54,-34.1,5.7,103,-50.7,10.9,308,-41.4,32.5,97,-11.8,10.2,12,-55.6,1.3,17,-67.3,1.8,91,-27.8,9.6,11,-8.3,1.2,11,-56.0,1.2,82,-10.9,8.6,28,-26.3,3.0
BRA,2020-05-31,Brasil,128,68.4,8.4,75,29.3,4.9,95,75.9,6.2,148,43.7,9.7,375,21.8,24.6,178,83.5,11.7,7,-41.7,0.5,60,252.9,3.9,180,97.8,11.8,21,90.9,1.4,18,63.6,1.2,149,81.7,9.8,91,225.0,6.0
CHL,2020-05-01,Chile,16,0,6.9,11,0,4.7,27,0,11.6,30,0,12.9,56,0,24.0,26,0,11.2,10,0,4.3,9,0,3.9,11,0,4.7,6,0,2.6,2,0,0.9,29,0,12.4,0,0,0
CHL,2020-05-02,Chile,23,43.8,9.7,18,63.6,7.6,19,-29.6,8.0,24,-20.0,10.1,71,26.8,29.8,19,-26.9,8.0,5,-50.0,2.1,15,66.7,6.3,17,54.5,7.1,6,0.0,2.5,1,-50.0,0.4,18,-37.9,7.6,2,100,0.8
CHL,2020-05-03,Chile,21,-8.7,9.3,9,-50.0,4.0,22,15.8,9.8,24,0.0,10.7,55,-22.5,24.4,16,-15.8,7.1,7,40.0,3.1,7,-53.3,3.1,11,-35.3,4.9,7,16.7,3.1,4,300.0,1.8,38,111.1,16.9,4,100.0,1.8
CHL,2020-05-04,Chile,18,-14.3,8.1,12,33.3,5.4,24,9.1,10.8,35,45.8,15.8,57,3.6,25.7,17,6.2,7.7,9,28.6,4.1,4,-42.9,1.8,14,27.3,6.3,6,-14.3,2.7,2,-50.0,0.9,22,-42.1,9.9,2,-50.0,0.9
CHL,2020-05-05,Chile,11,-38.9,6.1,10,-16.7,5.6,23,-4.2,12.8,30,-14.3,16.7,45,-21.1,25.0,8,-52.9,4.4,13,44.4,7.2,5,25.0,2.8,7,-50.0,3.9,2,-66.7,1.1,2,0.0,1.1,22,0.0,12.2,2,0.0,1.1
CHL,2020-05-06,Chile,18,63.6,7.9,17,70.0,7.4,29,26.1,12.7,36,20.0,15.7,48,6.7,21.0,16,100.0,7.0,7,-46.2,3.1,8,60.0,3.5,10,42.9,4.4,7,250.0,3.1,1,-50.0,0.4,30,36.4,13.1,2,0.0,0.9
CHL,2020-05-07,Chile,9,-50.0,4.1,12,-29.4,5.4,31,6.9,14.0,36,0.0,16.2,62,29.2,27.9,12,-25.0,5.4,8,14.3,3.6,11,37.5,5.0,9,-10.0,4.1,7,0.0,3.2,5,400.0,2.3,17,-43.3,7.7,3,50.0,1.4
CHL,2020-05-08,Chile,23,155.6,11.0,9,-25.0,4.3,23,-25.8,11.0,29,-19.4,13.9,52,-16.1,24.9,16,33.3,7.7,5,-37.5,2.4,11,0.0,5.3,6,-33.3,2.9,5,-28.6,2.4,3,-40.0,1.4,27,58.8,12.9,0,-100.0,0
CHL,2020-05-09,Chile,17,-26.1,8.4,12,33.3,5.9,21,-8.7,10.3,17,-41.4,8.4,67,28.8,33.0,6,-62.5,3.0,6,20.0,3.0,10,-9.1,4.9,10,66.7,4.9,7,40.0,3.4,4,33.3,2.0,24,-11.1,11.8,2,100,1.0
CHL,2020-05-10,Chile,16,-5.9,7.7,9,-25.0,4.3,32,52.4,15.5,20,17.6,9.7,58,-13.4,28.0,25,316.7,12.1,4,-33.3,1.9,12,20.0,5.8,8,-20.0,3.9,2,-71.4,1.0,3,-25.0,1.4,17,-29.2,8.2,1,-50.0,0.5
CHL,2020-05-11,Chile,13,-18.8,4.3,9,0.0,3.0,40,25.0,13.3,35,75.0,11.6,104,79.3,34.6,16,-36.0,5.3,7,75.0,2.3,17,41.7,5.6,12,50.0,4.0,5,150.0,1.7,2,-33.3,0.7,34,100.0,11.3,7,600.0,2.3
CHL,2020-05-12,Chile,13,0.0,4.4,12,33.3,4.0,24,-40.0,8.1,32,-8.6,10.8,108,3.8,36.4,26,62.5,8.8,11,57.1,3.7,18,5.9,6.1,10,-16.7,3.4,12,140.0,4.0,2,0.0,0.7,25,-26.5,8.4,4,-42.9,1.3
CHL,2020-05-13,Chile,64,392.3,14.0,29,141.7,6.3,45,87.5,9.8,45,40.6,9.8,127,17.6,27.7,35,34.6,7.6,10,-9.1,2.2,24,33.3,5.2,19,90.0,4.1,10,-16.7,2.2,3,50.0,0.7,45,80.0,9.8,2,-50.0,0.4
CHL,2020-05-14,Chile,24,-62.5,6.4,17,-41.4,4.5,48,6.7,12.8,39,-13.3,10.4,112,-11.8,29.9,37,5.7,9.9,14,40.0,3.7,12,-50.0,3.2,24,26.3,6.4,7,-30.0,1.9,5,66.7,1.3,31,-31.1,8.3,5,150.0,1.3
CHL,2020-05-15,Chile,17,-29.2,4.3,16,-5.9,4.1,45,-6.2,11.5,36,-7.7,9.2,153,36.6,39.0,26,-29.7,6.6,9,-35.7,2.3,13,8.3,3.3,19,-20.8,4.8,5,-28.6,1.3,3,-40.0,0.8,38,22.6,9.7,12,140.0,3.1
CHL,2020-05-16,Chile,27,58.8,11.0,10,-37.5,4.1,19,-57.8,7.7,15,-58.3,6.1,75,-51.0,30.5,28,7.7,11.4,6,-33.3,2.4,17,30.8,6.9,13,-31.6,5.3,4,-20.0,1.6,3,0.0,1.2,27,-28.9,11.0,2,-83.3,0.8
CHL,2020-05-17,Chile,7,-74.1,3.0,17,70.0,7.3,23,21.1,9.9,18,20.0,7.8,78,4.0,33.6,16,-42.9,6.9,7,16.7,3.0,18,5.9,7.8,13,0.0,5.6,7,75.0,3.0,7,133.3,3.0,19,-29.6,8.2,2,0.0,0.9
CHL,2020-05-18,Chile,26,271.4,4.2,144,747.1,23.2,72,213.0,11.6,65,261.1,10.5,93,19.2,15.0,38,137.5,6.1,20,185.7,3.2,24,33.3,3.9,50,284.6,8.1,18,157.1,2.9,3,-57.1,0.5,65,242.1,10.5,2,0.0,0.3
CHL,2020-05-19,Chile,24,-7.7,3.7,104,-27.8,16.1,109,51.4,16.9,48,-26.2,7.5,126,35.5,19.6,26,-31.6,4.0,12,-40.0,1.9,15,-37.5,2.3,34,-32.0,5.3,51,183.3,7.9,4,33.3,0.6,88,35.4,13.7,3,50.0,0.5
CHL,2020-05-20,Chile,6,-75.0,4.1,13,-87.5,9.0,36,-67.0,24.8,13,-72.9,9.0,27,-78.6,18.6,6,-76.9,4.1,1,-91.7,0.7,2,-86.7,1.4,6,-82.4,4.1,3,-94.1,2.1,1,-75.0,0.7,31,-64.8,21.4,0,-100.0,0
CHL,2020-05-21,Chile,18,200.0,8.3,15,15.4,6.9,50,38.9,23.0,15,15.4,6.9,51,88.9,23.5,14,133.3,6.5,7,600.0,3.2,5,150.0,2.3,13,116.7,6.0,2,-33.3,0.9,3,200.0,1.4,23,-25.8,10.6,1,100,0.5
CHL,2020-05-22,Chile,19,5.6,6.4,43,186.7,14.5,37,-26.0,12.5,12,-20.0,4.1,89,74.5,30.1,29,107.1,9.8,14,100.0,4.7,3,-40.0,1.0,12,-7.7,4.1,5,150.0,1.7,3,0.0,1.0,28,21.7,9.5,2,100.0,0.7
CHL,2020-05-23,Chile,16,-15.8,6.9,26,-39.5,11.2,31,-16.2,13.4,12,0.0,5.2,80,-10.1,34.5,20,-31.0,8.6,6,-57.1,2.6,1,-66.7,0.4,14,16.7,6.0,2,-60.0,0.9,1,-66.7,0.4,22,-21.4,9.5,1,-50.0,0.4
CHL,2020-05-24,Chile,11,-31.2,4.9,22,-15.4,9.8,43,38.7,19.1,16,33.3,7.1,71,-11.2,31.6,17,-15.0,7.6,7,16.7,3.1,0,-100.0,0,10,-28.6,4.4,5,150.0,2.2,3,200.0,1.3,18,-18.2,8.0,2,100.0,0.9
CHL,2020-05-25,Chile,28,154.5,8.2,19,-13.6,5.6,50,16.3,14.7,19,18.8,5.6,116,63.4,34.1,32,88.2,9.4,11,57.1,3.2,9,100,2.6,21,110.0,6.2,6,20.0,1.8,1,-66.7,0.3,21,16.7,6.2,7,250.0,2.1
CHL,2020-05-26,Chile,37,32.1,8.0,24,26.3,5.2,46,-8.0,9.9,49,157.9,10.6,166,43.1,35.9,50,56.2,10.8,15,36.4,3.2,7,-22.2,1.5,21,0.0,4.5,4,-33.3,0.9,5,400.0,1.1,34,61.9,7.3,5,-28.6,1.1
CHL,2020-05-27,Chile,37,0.0,7.3,12,-50.0,2.4,66,43.5,13.0,41,-16.3,8.1,213,28.3,41.8,44,-12.0,8.6,17,13.3,3.3,16,128.6,3.1,28,33.3,5.5,0,-100.0,0,2,-60.0,0.4,29,-14.7,5.7,4,-20.0,0.8
CHL,2020-05-28,Chile,466,1159.5,16.0,149,1141.7,5.1,459,595.5,15.7,214,422.0,7.3,796,273.7,27.3,302,586.4,10.3,98,476.5,3.4,94,487.5,3.2,82,192.9,2.8,29,100,1.0,38,1800.0,1.3,168,479.3,5.8,23,475.0,0.8
CHL,2020-05-29,Chile,465,-0.2,14.2,197,32.2,6.0,590,28.5,18.0,191,-10.7,5.8,781,-1.9,23.8,383,26.8,11.7,106,8.2,3.2,71,-24.5,2.2,133,62.2,4.1,56,93.1,1.7,36,-5.3,1.1,216,28.6,6.6,52,126.1,1.6
CHL,2020-05-30,Chile,323,-30.5,13.7,148,-24.9,6.3,366,-38.0,15.5,147,-23.0,6.2,657,-15.9,27.9,258,-32.6,10.9,63,-40.6,2.7,51,-28.2,2.2,66,-50.4,2.8,36,-35.7,1.5,31,-13.9,1.3,188,-13.0,8.0,24,-53.8,1.0
CHL,2020-05-31,Chile,364,12.7,16.2,144,-2.7,6.4,337,-7.9,15.0,119,-19.0,5.3,556,-15.4,24.8,284,10.1,12.7,61,-3.2,2.7,55,7.8,2.5,72,9.1,3.2,48,33.3,2.1,17,-45.2,0.8,164,-12.8,7.3,19,-20.8,0.8
COL,2020-05-01,Colombia,24,0,5.9,18,0,4.5,79,0,19.6,66,0,16.3,97,0,24.0,26,0,6.4,16,0,4.0,7,0,1.7,18,0,4.5,12,0,3.0,3,0,0.7,36,0,8.9,2,0,0.5
COL,2020-05-02,Colombia,33,37.5,8.8,17,-5.6,4.5,56,-29.1,14.9,55,-16.7,14.6,108,11.3,28.7,25,-3.8,6.6,4,-75.0,1.1,2,-71.4,0.5,22,22.2,5.9,6,-50.0,1.6,4,33.3,1.1,39,8.3,10.4,5,150.0,1.3
COL,2020-05-03,Colombia,18,-45.5,5.4,15,-11.8,4.5,50,-10.7,14.9,59,7.3,17.6,95,-12.0,28.3,22,-12.0,6.5,10,150.0,3.0,1,-50.0,0.3,23,4.5,6.8,9,50.0,2.7,6,50.0,1.8,24,-38.5,7.1,4,-20.0,1.2
COL,2020-05-04,Colombia,19,5.6,4.8,12,-20.0,3.0,80,60.0,20.2,74,25.4,18.7,110,15.8,27.8,27,22.7,6.8,12,20.0,3.0,4,300.0,1.0,23,0.0,5.8,11,22.2,2.8,5,-16.7,1.3,15,-37.5,3.8,4,0.0,1.0
COL,2020-05-05,Colombia,17,-10.5,3.9,28,133.3,6.4,103,28.7,23.5,60,-18.9,13.7,106,-3.6,24.1,44,63.0,10.0,9,-25.0,2.1,3,-25.0,0.7,21,-8.7,4.8,9,-18.2,2.1,0,-100.0,0,37,146.7,8.4,2,-50.0,0.5
COL,2020-05-06,Colombia,15,-11.8,3.3,29,3.6,6.4,67,-35.0,14.8,68,13.3,15.0,120,13.2,26.4,46,4.5,10.1,20,122.2,4.4,6,100.0,1.3,24,14.3,5.3,10,11.1,2.2,4,100,0.9,42,13.5,9.3,3,50.0,0.7
COL,2020-05-07,Colombia,20,33.3,4.2,22,-24.1,4.6,80,19.4,16.7,75,10.3,15.7,160,33.3,33.5,26,-43.5,5.4,30,50.0,6.3,4,-33.3,0.8,16,-33.3,3.3,11,10.0,2.3,4,0.0,0.8,27,-35.7,5.6,3,0.0,0.6
COL,2020-05-08,Colombia,23,15.0,6.6,19,-13.6,5.4,64,-20.0,18.2,51,-32.0,14.5,82,-48.8,23.4,34,30.8,9.7,9,-70.0,2.6,4,0.0,1.1,18,12.5,5.1,5,-54.5,1.4,8,100.0,2.3,32,18.5,9.1,2,-33.3,0.6
COL,2020-05-09,Colombia,19,-17.4,6.9,20,5.3,7.3,37,-42.2,13.5,36,-29.4,13.1,76,-7.3,27.7,24,-29.4,8.8,12,33.3,4.4,3,-25.0,1.1,12,-33.3,4.4,7,40.0,2.6,1,-87.5,0.4,25,-21.9,9.1,2,0.0,0.7
COL,2020-05-10,Colombia,10,-47.4,5.1,10,-50.0,5.1,25,-32.4,12.8,32,-11.1,16.4,38,-50.0,19.5,20,-16.7,10.3,3,-75.0,1.5,4,33.3,2.1,13,8.3,6.7,6,-14.3,3.1,3,200.0,1.5,28,12.0,14.4,3,50.0,1.5
COL,2020-05-11,Colombia,19,90.0,5.1,22,120.0,5.9,47,88.0,12.5,69,115.6,18.4,110,189.5,29.3,25,25.0,6.6,12,300.0,3.2,6,50.0,1.6,15,15.4,4.0,6,0.0,1.6,3,0.0,0.8,36,28.6,9.6,6,100.0,1.6
COL,2020-05-12,Colombia,14,-26.3,3.4,19,-13.6,4.6,58,23.4,14.1,55,-20.3,13.4,151,37.3,36.8,23,-8.0,5.6,9,-25.0,2.2,0,-100.0,0,21,40.0,5.1,15,150.0,3.7,1,-66.7,0.2,40,11.1,9.8,4,-33.3,1.0
COL,2020-05-13,Colombia,11,-21.4,3.1,11,-42.1,3.1,57,-1.7,16.1,48,-12.7,13.6,124,-17.9,35.1,28,21.7,7.9,15,66.7,4.2,3,100,0.8,24,14.3,6.8,5,-66.7,1.4,3,200.0,0.8,23,-42.5,6.5,1,-75.0,0.3
COL,2020-05-14,Colombia,19,72.7,5.4,20,81.8,5.7,55,-3.5,15.7,44,-8.3,12.5,104,-16.1,29.6,30,7.1,8.5,17,13.3,4.8,4,33.3,1.1,20,-16.7,5.7,5,0.0,1.4,4,33.3,1.1,28,21.7,8.0,1,0.0,0.3
COL,2020-05-15,Colombia,17,-10.5,5.7,17,-15.0,5.7,52,-5.5,17.4,33,-25.0,11.0,87,-16.3,29.1,29,-3.3,9.7,15,-11.8,5.0,10,150.0,3.3,15,-25.0,5.0,7,40.0,2.3,3,-25.0,1.0,11,-60.7,3.7,3,200.0,1.0
COL,2020-05-16,Colombia,8,-52.9,3.1,16,-5.9,6.2,44,-15.4,17.2,29,-12.1,11.3,81,-6.9,31.6,27,-6.9,10.5,9,-40.0,3.5,5,-50.0,2.0,12,-20.0,4.7,4,-42.9,1.6,2,-33.3,0.8,17,54.5,6.6,2,-33.3,0.8
COL,2020-05-17,Colombia,11,37.5,4.3,10,-37.5,3.9,23,-47.7,9.1,28,-3.4,11.0,83,2.5,32.7,31,14.8,12.2,17,88.9,6.7,2,-60.0,0.8,14,16.7,5.5,5,25.0,2.0,3,50.0,1.2,25,47.1,9.8,2,0.0,0.8
COL,2020-05-18,Colombia,15,36.4,4.4,17,70.0,5.0,44,91.3,12.9,36,28.6,10.6,103,24.1,30.3,52,67.7,15.3,14,-17.6,4.1,3,50.0,0.9,25,78.6,7.4,4,-20.0,1.2,3,0.0,0.9,21,-16.0,6.2,3,50.0,0.9
COL,2020-05-19,Colombia,14,-6.7,3.5,17,0.0,4.3,71,61.4,17.8,59,63.9,14.8,92,-10.7,23.1,55,5.8,13.8,19,35.7,4.8,7,133.3,1.8,19,-24.0,4.8,8,100.0,2.0,5,66.7,1.3,32,52.4,8.0,1,-66.7,0.3
COL,2020-05-20,Colombia,47,235.7,13.1,25,47.1,7.0,84,18.3,23.4,47,-20.3,13.1,65,-29.3,18.1,33,-40.0,9.2,7,-63.2,1.9,3,-57.1,0.8,20,5.3,5.6,2,-75.0,0.6,3,-40.0,0.8,21,-34.4,5.8,2,100.0,0.6
COL,2020-05-21,Colombia,49,4.3,16.5,8,-68.0,2.7,80,-4.8,26.9,22,-53.2,7.4,59,-9.2,19.9,21,-36.4,7.1,10,42.9,3.4,2,-33.3,0.7,19,-5.0,6.4,4,100.0,1.3,3,0.0,1.0,13,-38.1,4.4,7,250.0,2.4
COL,2020-05-22,Colombia,38,-22.4,12.7,15,87.5,5.0,75,-6.2,25.1,36,63.6,12.0,56,-5.1,18.7,27,28.6,9.0,7,-30.0,2.3,1,-50.0,0.3,17,-10.5,5.7,6,50.0,2.0,0,-100.0,0,20,53.8,6.7,1,-85.7,0.3
COL,2020-05-23,Colombia,26,-31.6,12.6,5,-66.7,2.4,50,-33.3,24.2,17,-52.8,8.2,58,3.6,28.0,23,-14.8,11.1,2,-71.4,1.0,0,-100.0,0,12,-29.4,5.8,2,-66.7,1.0,1,100,0.5,11,-45.0,5.3,0,-100.0,0
COL,2020-05-24,Colombia,25,-3.8,11.4,2,-60.0,0.9,54,8.0,24.5,13,-23.5,5.9,42,-27.6,19.1,34,47.8,15.5,5,150.0,2.3,1,100,0.5,12,0.0,5.5,2,0.0,0.9,1,0.0,0.5,27,145.5,12.3,2,100,0.9
COL,2020-05-25,Colombia,30,20.0,11.4,8,300.0,3.0,62,14.8,23.6,21,61.5,8.0,67,59.5,25.5,29,-14.7,11.0,8,60.0,3.0,2,100.0,0.8,14,16.7,5.3,2,0.0,0.8,1,0.0,0.4,15,-44.4,5.7,4,100.0,1.5
COL,2020-05-26,Colombia,25,-16.7,8.4,9,12.5,3.0,78,25.8,26.4,33,57.1,11.1,66,-1.5,22.3,23,-20.7,7.8,14,75.0,4.7,1,-50.0,0.3,10,-28.6,3.4,2,0.0,0.7,4,300.0,1.4,24,60.0,8.1,7,75.0,2.4
COL,2020-05-27,Colombia,49,96.0,12.8,14,55.6,3.7,81,3.8,21.1,48,45.5,12.5,66,0.0,17.2,36,56.5,9.4,20,42.9,5.2,4,300.0,1.0,29,190.0,7.6,8,300.0,2.1,6,50.0,1.6,19,-20.8,5.0,3,-57.1,0.8
COL,2020-05-28,Colombia,636,1198.0,18.3,119,750.0,3.4,851,950.6,24.5,303,531.2,8.7,591,795.5,17.0,371,930.6,10.7,162,710.0,4.7,41,925.0,1.2,119,310.3,3.4,79,887.5,2.3,34,466.7,1.0,143,652.6,4.1,18,500.0,0.5
COL,2020-05-29,Colombia,1306,105.3,19.8,368,209.2,5.6,1744,104.9,26.4,617,103.6,9.4,825,39.6,12.5,867,133.7,13.1,188,16.0,2.9,70,70.7,1.1,207,73.9,3.1,103,30.4,1.6,56,64.7,0.8,216,51.0,3.3,29,61.1,0.4
COL,2020-05-30,Colombia,659,-49.5,18.5,189,-48.6,5.3,944,-45.9,26.5,356,-42.3,10.0,423,-48.7,11.9,457,-47.3,12.8,109,-42.0,3.1,33,-52.9,0.9,124,-40.1,3.5,43,-58.3,1.2,42,-25.0,1.2,161,-25.5,4.5,23,-20.7,0.6
COL,2020-05-31,Colombia,519,-21.2,17.6,139,-26.5,4.7,730,-22.7,24.8,247,-30.6,8.4,466,10.2,15.8,357,-21.9,12.1,71,-34.9,2.4,22,-33.3,0.7,107,-13.7,3.6,45,4.7,1.5,36,-14.3,1.2,173,7.5,5.9,33,43.5,1.1
CRI,2020-05-01,Costa Rica,15,0,3.6,18,0,4.3,59,0,14.0,34,0,8.1,113,0,26.8,85,0,20.1,18,0,4.3,4,0,0.9,26,0,6.2,17,0,4.0,12,0,2.8,19,0,4.5,2,0,0.5
CRI,2020-05-02,Costa Rica,7,-53.3,2.1,16,-11.1,4.8,34,-42.4,10.2,26,-23.5,7.8,71,-37.2,21.4,88,3.5,26.5,14,-22.2,4.2,3,-25.0,0.9,32,23.1,9.6,11,-35.3,3.3,1,-91.7,0.3,27,42.1,8.1,2,0.0,0.6
CRI,2020-05-03,Costa Rica,5,-28.6,1.6,17,6.2,5.4,39,14.7,12.5,26,0.0,8.3,72,1.4,23.0,68,-22.7,21.7,9,-35.7,2.9,8,166.7,2.6,27,-15.6,8.6,8,-27.3,2.6,5,400.0,1.6,24,-11.1,7.7,5,150.0,1.6
CRI,2020-05-04,Costa Rica,14,180.0,3.6,16,-5.9,4.1,78,100.0,20.2,39,50.0,10.1,84,16.7,21.7,60,-11.8,15.5,16,77.8,4.1,11,37.5,2.8,30,11.1,7.8,5,-37.5,1.3,6,20.0,1.6,25,4.2,6.5,3,-40.0,0.8
CRI,2020-05-05,Costa Rica,9,-35.7,2.0,15,-6.2,3.3,98,25.6,21.8,39,0.0,8.7,104,23.8,23.2,71,18.3,15.8,19,18.8,4.2,11,0.0,2.4,47,56.7,10.5,7,40.0,1.6,5,-16.7,1.1,22,-12.0,4.9,2,-33.3,0.4
CRI,2020-05-06,Costa Rica,15,66.7,2.4,19,26.7,3.1,76,-22.4,12.3,55,41.0,8.9,246,136.5,39.7,76,7.0,12.3,12,-36.8,1.9,14,27.3,2.3,37,-21.3,6.0,15,114.3,2.4,9,80.0,1.5,32,45.5,5.2,13,550.0,2.1
CRI,2020-05-07,Costa Rica,6,-60.0,1.3,23,21.1,4.9,72,-5.3,15.4,41,-25.5,8.8,113,-54.1,24.2,71,-6.6,15.2,17,41.7,3.6,19,35.7,4.1,43,16.2,9.2,11,-26.7,2.4,13,44.4,2.8,27,-15.6,5.8,11,-15.4,2.4
CRI,2020-05-08,Costa Rica,21,250.0,4.4,27,17.4,5.7,77,6.9,16.2,42,2.4,8.8,118,4.4,24.8,77,8.5,16.2,14,-17.6,2.9,12,-36.8,2.5,36,-16.3,7.6,8,-27.3,1.7,5,-61.5,1.1,30,11.1,6.3,8,-27.3,1.7
CRI,2020-05-09,Costa Rica,7,-66.7,2.1,16,-40.7,4.9,51,-33.8,15.5,42,0.0,12.8,83,-29.7,25.3,50,-35.1,15.2,13,-7.1,4.0,8,-33.3,2.4,27,-25.0,8.2,7,-12.5,2.1,6,20.0,1.8,18,-40.0,5.5,0,-100.0,0
CRI,2020-05-10,Costa Rica,2,-71.4,1.0,4,-75.0,2.0,18,-64.7,9.0,13,-69.0,6.5,58,-30.1,28.9,50,0.0,24.9,6,-53.8,3.0,4,-50.0,2.0,18,-33.3,9.0,7,0.0,3.5,4,-33.3,2.0,14,-22.2,7.0,3,100,1.5
CRI,2020-05-11,Costa Rica,8,300.0,2.3,11,175.0,3.1,39,116.7,11.0,33,153.8,9.3,94,62.1,26.5,91,82.0,25.6,9,50.0,2.5,8,100.0,2.3,34,88.9,9.6,3,-57.1,0.8,4,0.0,1.1,17,21.4,4.8,4,33.3,1.1
CRI,2020-05-12,Costa Rica,12,50.0,2.3,19,72.7,3.6,64,64.1,12.1,44,33.3,8.3,156,66.0,29.4,86,-5.5,16.2,21,133.3,4.0,16,100.0,3.0,44,29.4,8.3,9,200.0,1.7,13,225.0,2.5,38,123.5,7.2,8,100.0,1.5
CRI,2020-05-13,Costa Rica,14,16.7,3.2,23,21.1,5.3,64,0.0,14.6,38,-13.6,8.7,101,-35.3,23.1,73,-15.1,16.7,19,-9.5,4.3,14,-12.5,3.2,42,-4.5,9.6,11,22.2,2.5,10,-23.1,2.3,26,-31.6,5.9,2,-75.0,0.5
CRI,2020-05-14,Costa Rica,10,-28.6,2.2,19,-17.4,4.2,66,3.1,14.6,44,15.8,9.7,99,-2.0,21.9,82,12.3,18.1,26,36.8,5.8,15,7.1,3.3,39,-7.1,8.6,9,-18.2,2.0,9,-10.0,2.0,27,3.8,6.0,7,250.0,1.5
CRI,2020-05-15,Costa Rica,5,-50.0,1.3,16,-15.8,4.2,37,-43.9,9.7,29,-34.1,7.6,113,14.1,29.7,83,1.2,21.8,12,-53.8,3.2,9,-40.0,2.4,36,-7.7,9.5,4,-55.6,1.1,5,-44.4,1.3,18,-33.3,4.7,13,85.7,3.4
CRI,2020-05-16,Costa Rica,17,240.0,4.6,17,6.2,4.6,46,24.3,12.4,20,-31.0,5.4,108,-4.4,29.2,62,-25.3,16.8,7,-41.7,1.9,4,-55.6,1.1,35,-2.8,9.5,6,50.0,1.6,3,-40.0,0.8,26,44.4,7.0,19,46.2,5.1
CRI,2020-05-17,Costa Rica,16,-5.9,4.7,21,23.5,6.2,44,-4.3,12.9,23,15.0,6.7,72,-33.3,21.1,76,22.6,22.3,8,14.3,2.3,5,25.0,1.5,36,2.9,10.6,6,0.0,1.8,4,33.3,1.2,21,-19.2,6.2,9,-52.6,2.6
CRI,2020-05-18,Costa Rica,18,12.5,5.2,11,-47.6,3.2,39,-11.4,11.3,27,17.4,7.8,87,20.8,25.1,73,-3.9,21.1,12,50.0,3.5,7,40.0,2.0,33,-8.3,9.5,9,50.0,2.6,8,100.0,2.3,17,-19.0,4.9,5,-44.4,1.4
CRI,2020-05-19,Costa Rica,18,0.0,4.0,21,90.9,4.6,62,59.0,13.6,42,55.6,9.2,126,44.8,27.7,69,-5.5,15.2,21,75.0,4.6,10,42.9,2.2,40,21.2,8.8,3,-66.7,0.7,10,25.0,2.2,27,58.8,5.9,6,20.0,1.3
CRI,2020-05-20,Costa Rica,30,66.7,5.5,25,19.0,4.6,168,171.0,31.1,37,-11.9,6.8,79,-37.3,14.6,95,37.7,17.6,15,-28.6,2.8,12,20.0,2.2,41,2.5,7.6,1,-66.7,0.2,11,10.0,2.0,21,-22.2,3.9,6,0.0,1.1
CRI,2020-05-21,Costa Rica,19,-36.7,4.8,13,-48.0,3.3,113,-32.7,28.3,42,13.5,10.5,53,-32.9,13.3,59,-37.9,14.8,18,20.0,4.5,4,-66.7,1.0,34,-17.1,8.5,7,600.0,1.8,11,0.0,2.8,22,4.8,5.5,4,-33.3,1.0
CRI,2020-05-22,Costa Rica,17,-10.5,3.2,9,-30.8,1.7,157,38.9,29.3,64,52.4,12.0,89,67.9,16.6,80,35.6,15.0,32,77.8,6.0,17,325.0,3.2,38,11.8,7.1,5,-28.6,0.9,7,-36.4,1.3,16,-27.3,3.0,4,0.0,0.7
CRI,2020-05-23,Costa Rica,22,29.4,6.0,8,-11.1,2.2,99,-36.9,26.9,29,-54.7,7.9,53,-40.4,14.4,69,-13.8,18.8,14,-56.2,3.8,9,-47.1,2.4,34,-10.5,9.2,6,20.0,1.6,10,42.9,2.7,11,-31.2,3.0,4,0.0,1.1
CRI,2020-05-24,Costa Rica,23,4.5,5.8,12,50.0,3.0,128,29.3,32.5,23,-20.7,5.8,57,7.5,14.5,68,-1.4,17.3,10,-28.6,2.5,6,-33.3,1.5,35,2.9,8.9,9,50.0,2.3,6,-40.0,1.5,15,36.4,3.8,2,-50.0,0.5
CRI,2020-05-25,Costa Rica,17,-26.1,3.0,17,41.7,3.0,154,20.3,27.5,41,78.3,7.3,93,63.2,16.6,104,52.9,18.6,19,90.0,3.4,8,33.3,1.4,55,57.1,9.8,4,-55.6,0.7,14,133.3,2.5,30,100.0,5.4,3,50.0,0.5
CRI,2020-05-26,Costa Rica,30,76.5,5.5,27,58.8,4.9,165,7.1,30.2,47,14.6,8.6,85,-8.6,15.5,78,-25.0,14.3,15,-21.1,2.7,9,12.5,1.6,37,-32.7,6.8,10,150.0,1.8,11,-21.4,2.0,30,0.0,5.5,3,0.0,0.5
