id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
JAM,2020-10-03,Jamaica,16,-33.3,1.8,17,-34.6,1.9,22,-12.0,2.4,188,-8.3,20.7,179,-51.8,19.7,29,-37.0,3.2,32,113.3,3.5,263,-15.7,28.9,35,-18.6,3.9,15,15.4,1.7,14,-39.1,1.5,20,5.3,2.2,79,-38.3,8.7
JAM,2020-10-04,Jamaica,18,12.5,2.0,27,58.8,3.0,16,-27.3,1.8,197,4.8,21.8,160,-10.6,17.7,35,20.7,3.9,14,-56.2,1.6,309,17.5,34.2,25,-28.6,2.8,15,0.0,1.7,10,-28.6,1.1,17,-15.0,1.9,60,-24.1,6.6
JAM,2020-10-05,Jamaica,15,-16.7,1.2,19,-29.6,1.5,23,43.8,1.9,226,14.7,18.4,194,21.2,15.8,35,0.0,2.9,24,71.4,2.0,459,48.5,37.4,44,76.0,3.6,14,-6.7,1.1,52,420.0,4.2,31,82.4,2.5,91,51.7,7.4
JAM,2020-10-06,Jamaica,18,20.0,1.8,24,26.3,2.4,25,8.7,2.5,196,-13.3,19.2,196,1.0,19.2,37,5.7,3.6,18,-25.0,1.8,332,-27.7,32.6,49,11.4,4.8,21,50.0,2.1,12,-76.9,1.2,29,-6.5,2.8,62,-31.9,6.1
JAM,2020-10-07,Jamaica,28,55.6,2.6,26,8.3,2.4,20,-20.0,1.8,215,9.7,19.8,161,-17.9,14.9,46,24.3,4.2,31,72.2,2.9,399,20.2,36.8,42,-14.3,3.9,12,-42.9,1.1,25,108.3,2.3,19,-34.5,1.8,60,-3.2,5.5
JAM,2020-10-08,Jamaica,28,0.0,2.8,26,0.0,2.6,28,40.0,2.8,217,0.9,21.5,125,-22.4,12.4,27,-41.3,2.7,19,-38.7,1.9,358,-10.3,35.6,41,-2.4,4.1,23,91.7,2.3,25,0.0,2.5,30,57.9,3.0,60,0.0,6.0
JAM,2020-10-09,Jamaica,23,-17.9,2.7,34,30.8,4.0,14,-50.0,1.6,191,-12.0,22.3,118,-5.6,13.8,22,-18.5,2.6,15,-21.1,1.8,292,-18.4,34.1,35,-14.6,4.1,17,-26.1,2.0,16,-36.0,1.9,21,-30.0,2.5,59,-1.7,6.9
JAM,2020-10-10,Jamaica,19,-17.4,2.1,22,-35.3,2.5,20,42.9,2.2,182,-4.7,20.4,135,14.4,15.1,18,-18.2,2.0,22,46.7,2.5,192,-34.2,21.5,181,417.1,20.2,18,5.9,2.0,6,-62.5,0.7,13,-38.1,1.5,66,11.9,7.4
JAM,2020-10-11,Jamaica,7,-63.2,0.9,21,-4.5,2.6,20,0.0,2.5,214,17.6,26.9,113,-16.3,14.2,23,27.8,2.9,7,-68.2,0.9,206,7.3,25.8,76,-58.0,9.5,10,-44.4,1.3,19,216.7,2.4,10,-23.1,1.3,71,7.6,8.9
JAM,2020-10-12,Jamaica,28,300.0,3.0,19,-9.5,2.1,28,40.0,3.0,226,5.6,24.5,140,23.9,15.2,28,21.7,3.0,14,100.0,1.5,293,42.2,31.8,44,-42.1,4.8,11,10.0,1.2,13,-31.6,1.4,17,70.0,1.8,61,-14.1,6.6
MEX,2020-10-01,México,202,0,7.1,77,0,2.7,440,0,15.4,280,0,9.8,1054,0,37.0,327,0,11.5,86,0,3.0,70,0,2.5,73,0,2.6,71,0,2.5,38,0,1.3,109,0,3.8,24,0,0.8
MEX,2020-10-02,México,220,8.9,6.2,95,23.4,2.7,443,0.7,12.5,281,0.4,7.9,1530,45.2,43.2,373,14.1,10.5,106,23.3,3.0,56,-20.0,1.6,91,24.7,2.6,86,21.1,2.4,36,-5.3,1.0,127,16.5,3.6,94,291.7,2.7
MEX,2020-10-03,México,146,-33.6,6.0,58,-38.9,2.4,309,-30.2,12.8,193,-31.3,8.0,1045,-31.7,43.1,296,-20.6,12.2,35,-67.0,1.4,37,-33.9,1.5,86,-5.5,3.5,49,-43.0,2.0,22,-38.9,0.9,113,-11.0,4.7,34,-63.8,1.4
MEX,2020-10-04,México,202,38.4,9.8,66,13.8,3.2,298,-3.6,14.5,112,-42.0,5.4,763,-27.0,37.0,266,-10.1,12.9,35,0.0,1.7,50,35.1,2.4,81,-5.8,3.9,38,-22.4,1.8,18,-18.2,0.9,109,-3.5,5.3,24,-29.4,1.2
MEX,2020-10-05,México,232,14.9,6.9,60,-9.1,1.8,519,74.2,15.5,252,125.0,7.5,1296,69.9,38.8,378,42.1,11.3,109,211.4,3.3,86,72.0,2.6,170,109.9,5.1,47,23.7,1.4,31,72.2,0.9,115,5.5,3.4,45,87.5,1.3
MEX,2020-10-06,México,245,5.6,7.2,76,26.7,2.2,505,-2.7,14.8,292,15.9,8.6,1241,-4.2,36.5,389,2.9,11.4,116,6.4,3.4,115,33.7,3.4,171,0.6,5.0,34,-27.7,1.0,31,0.0,0.9,128,11.3,3.8,60,33.3,1.8
MEX,2020-10-07,México,174,-29.0,6.0,59,-22.4,2.0,517,2.4,17.9,273,-6.5,9.4,1009,-18.7,34.9,343,-11.8,11.9,98,-15.5,3.4,65,-43.5,2.2,116,-32.2,4.0,38,11.8,1.3,36,16.1,1.2,123,-3.9,4.3,39,-35.0,1.3
MEX,2020-10-08,México,296,70.1,10.2,53,-10.2,1.8,469,-9.3,16.2,281,2.9,9.7,947,-6.1,32.7,354,3.2,12.2,94,-4.1,3.2,45,-30.8,1.6,113,-2.6,3.9,38,0.0,1.3,44,22.2,1.5,130,5.7,4.5,29,-25.6,1.0
MEX,2020-10-09,México,348,17.6,11.7,76,43.4,2.6,468,-0.2,15.8,243,-13.5,8.2,927,-2.1,31.2,359,1.4,12.1,76,-19.1,2.6,52,15.6,1.8,133,17.7,4.5,38,0.0,1.3,30,-31.8,1.0,188,44.6,6.3,31,6.9,1.0
MEX,2020-10-10,México,191,-45.1,6.9,56,-26.3,2.0,351,-25.0,12.7,177,-27.2,6.4,903,-2.6,32.7,334,-7.0,12.1,41,-46.1,1.5,33,-36.5,1.2,395,197.0,14.3,30,-21.1,1.1,26,-13.3,0.9,197,4.8,7.1,29,-6.5,1.0
MEX,2020-10-11,México,141,-26.2,7.3,39,-30.4,2.0,256,-27.1,13.3,156,-11.9,8.1,646,-28.5,33.5,255,-23.7,13.2,38,-7.3,2.0,80,142.4,4.1,154,-61.0,8.0,29,-3.3,1.5,9,-65.4,0.5,101,-48.7,5.2,24,-17.2,1.2
MEX,2020-10-12,México,234,66.0,8.7,90,130.8,3.4,348,35.9,13.0,249,59.6,9.3,863,33.6,32.2,376,47.5,14.0,62,63.2,2.3,76,-5.0,2.8,147,-4.5,5.5,38,31.0,1.4,19,111.1,0.7,138,36.6,5.1,43,79.2,1.6
NIC,2020-10-01,Nicaragua,111,0,16.2,50,0,7.3,158,0,23.1,31,0,4.5,140,0,20.4,40,0,5.8,10,0,1.5,23,0,3.4,12,0,1.8,30,0,4.4,9,0,1.3,52,0,7.6,19,0,2.8
NIC,2020-10-02,Nicaragua,45,-59.5,7.7,54,8.0,9.2,99,-37.3,16.9,44,41.9,7.5,175,25.0,29.9,29,-27.5,5.0,9,-10.0,1.5,16,-30.4,2.7,21,75.0,3.6,18,-40.0,3.1,5,-44.4,0.9,34,-34.6,5.8,36,89.5,6.2
NIC,2020-10-03,Nicaragua,47,4.4,10.2,49,-9.3,10.6,88,-11.1,19.0,27,-38.6,5.8,124,-29.1,26.8,29,0.0,6.3,5,-44.4,1.1,15,-6.2,3.2,17,-19.0,3.7,14,-22.2,3.0,6,20.0,1.3,24,-29.4,5.2,18,-50.0,3.9
NIC,2020-10-04,Nicaragua,24,-48.9,7.1,35,-28.6,10.3,68,-22.7,20.0,25,-7.4,7.4,69,-44.4,20.3,31,6.9,9.1,2,-60.0,0.6,15,0.0,4.4,7,-58.8,2.1,12,-14.3,3.5,7,16.7,2.1,25,4.2,7.4,20,11.1,5.9
NIC,2020-10-05,Nicaragua,54,125.0,10.6,66,88.6,13.0,93,36.8,18.3,42,68.0,8.3,118,71.0,23.2,29,-6.5,5.7,3,50.0,0.6,15,0.0,2.9,12,71.4,2.4,12,0.0,2.4,7,0.0,1.4,38,52.0,7.5,20,0.0,3.9
NIC,2020-10-06,Nicaragua,77,42.6,15.9,58,-12.1,12.0,82,-11.8,17.0,50,19.0,10.4,91,-22.9,18.8,25,-13.8,5.2,8,166.7,1.7,12,-20.0,2.5,10,-16.7,2.1,13,8.3,2.7,7,0.0,1.4,39,2.6,8.1,11,-45.0,2.3
NIC,2020-10-07,Nicaragua,103,33.8,12.7,51,-12.1,6.3,191,132.9,23.5,51,2.0,6.3,133,46.2,16.3,32,28.0,3.9,10,25.0,1.2,31,158.3,3.8,23,130.0,2.8,25,92.3,3.1,7,0.0,0.9,136,248.7,16.7,21,90.9,2.6
NIC,2020-10-08,Nicaragua,123,19.4,18.6,62,21.6,9.4,114,-40.3,17.2,40,-21.6,6.0,110,-17.3,16.6,41,28.1,6.2,6,-40.0,0.9,25,-19.4,3.8,12,-47.8,1.8,31,24.0,4.7,12,71.4,1.8,61,-55.1,9.2,25,19.0,3.8
NIC,2020-10-09,Nicaragua,71,-42.3,11.6,69,11.3,11.3,110,-3.5,18.0,45,12.5,7.4,120,9.1,19.6,41,0.0,6.7,9,50.0,1.5,23,-8.0,3.8,24,100.0,3.9,24,-22.6,3.9,9,-25.0,1.5,52,-14.8,8.5,15,-40.0,2.5
NIC,2020-10-10,Nicaragua,66,-7.0,11.8,42,-39.1,7.5,113,2.7,20.3,45,0.0,8.1,123,2.5,22.0,36,-12.2,6.5,12,33.3,2.2,15,-34.8,2.7,51,112.5,9.1,10,-58.3,1.8,9,0.0,1.6,20,-61.5,3.6,16,6.7,2.9
NIC,2020-10-11,Nicaragua,72,9.1,14.6,45,7.1,9.1,85,-24.8,17.2,25,-44.4,5.1,119,-3.3,24.1,26,-27.8,5.3,5,-58.3,1.0,19,26.7,3.9,19,-62.7,3.9,4,-60.0,0.8,2,-77.8,0.4,57,185.0,11.6,15,-6.2,3.0
NIC,2020-10-12,Nicaragua,71,-1.4,11.2,51,13.3,8.0,130,52.9,20.5,52,108.0,8.2,116,-2.5,18.3,32,23.1,5.0,9,80.0,1.4,21,10.5,3.3,22,15.8,3.5,15,275.0,2.4,11,450.0,1.7,87,52.6,13.7,17,13.3,2.7
PAN,2020-10-01,Panamá,104,0,6.6,122,0,7.7,400,0,25.3,171,0,10.8,329,0,20.8,109,0,6.9,58,0,3.7,101,0,6.4,48,0,3.0,19,0,1.2,26,0,1.6,41,0,2.6,51,0,3.2
PAN,2020-10-02,Panamá,97,-6.7,5.0,98,-19.7,5.1,471,17.8,24.5,173,1.2,9.0,567,72.3,29.5,125,14.7,6.5,53,-8.6,2.8,84,-16.8,4.4,43,-10.4,2.2,25,31.6,1.3,24,-7.7,1.2,55,34.1,2.9,107,109.8,5.6
PAN,2020-10-03,Panamá,85,-12.4,6.1,110,12.2,7.8,305,-35.2,21.7,129,-25.4,9.2,382,-32.6,27.2,108,-13.6,7.7,49,-7.5,3.5,46,-45.2,3.3,38,-11.6,2.7,11,-56.0,0.8,18,-25.0,1.3,46,-16.4,3.3,77,-28.0,5.5
PAN,2020-10-04,Panamá,96,12.9,6.5,114,3.6,7.7,353,15.7,23.8,159,23.3,10.7,347,-9.2,23.4,115,6.5,7.8,34,-30.6,2.3,54,17.4,3.6,57,50.0,3.8,14,27.3,0.9,24,33.3,1.6,55,19.6,3.7,61,-20.8,4.1
PAN,2020-10-05,Panamá,88,-8.3,5.5,105,-7.9,6.5,390,10.5,24.2,158,-0.6,9.8,388,11.8,24.1,94,-18.3,5.8,44,29.4,2.7,87,61.1,5.4,85,49.1,5.3,15,7.1,0.9,21,-12.5,1.3,58,5.5,3.6,76,24.6,4.7
PAN,2020-10-06,Panamá,92,4.5,6.1,79,-24.8,5.2,326,-16.4,21.5,168,6.3,11.1,410,5.7,27.0,79,-16.0,5.2,67,52.3,4.4,82,-5.7,5.4,46,-45.9,3.0,22,46.7,1.5,13,-38.1,0.9,44,-24.1,2.9,88,15.8,5.8
PAN,2020-10-07,Panamá,115,25.0,6.7,137,73.4,8.0,409,25.5,23.8,213,26.8,12.4,383,-6.6,22.3,101,27.8,5.9,66,-1.5,3.8,77,-6.1,4.5,59,28.3,3.4,21,-4.5,1.2,27,107.7,1.6,55,25.0,3.2,58,-34.1,3.4
PAN,2020-10-08,Panamá,181,57.4,9.9,118,-13.9,6.5,466,13.9,25.5,222,4.2,12.1,365,-4.7,20.0,96,-5.0,5.3,58,-12.1,3.2,103,33.8,5.6,54,-8.5,3.0,29,38.1,1.6,26,-3.7,1.4,52,-5.5,2.8,58,0.0,3.2
PAN,2020-10-09,Panamá,192,6.1,10.0,148,25.4,7.7,446,-4.3,23.3,261,17.6,13.7,389,6.6,20.3,115,19.8,6.0,58,0.0,3.0,90,-12.6,4.7,74,37.0,3.9,24,-17.2,1.3,22,-15.4,1.2,54,3.8,2.8,39,-32.8,2.0
PAN,2020-10-10,Panamá,104,-45.8,7.0,127,-14.2,8.5,335,-24.9,22.4,198,-24.1,13.3,257,-33.9,17.2,84,-27.0,5.6,36,-37.9,2.4,60,-33.3,4.0,140,89.2,9.4,15,-37.5,1.0,23,4.5,1.5,54,0.0,3.6,60,53.8,4.0
PAN,2020-10-11,Panamá,107,2.9,7.4,82,-35.4,5.7,346,3.3,23.9,145,-26.8,10.0,317,23.3,21.9,90,7.1,6.2,28,-22.2,1.9,72,20.0,5.0,92,-34.3,6.4,17,13.3,1.2,32,39.1,2.2,48,-11.1,3.3,69,15.0,4.8
PAN,2020-10-12,Panamá,99,-7.5,6.0,116,41.5,7.0,399,15.3,24.2,214,47.6,13.0,370,16.7,22.4,110,22.2,6.7,40,42.9,2.4,89,23.6,5.4,73,-20.7,4.4,22,29.4,1.3,18,-43.8,1.1,41,-14.6,2.5,59,-14.5,3.6
PRY,2020-10-01,Paraguay,120,0,4.6,156,0,6.0,686,0,26.2,191,0,7.3,207,0,7.9,361,0,13.8,43,0,1.6,75,0,2.9,88,0,3.4,15,0,0.6,377,0,14.4,244,0,9.3,56,0,2.1
PRY,2020-10-02,Paraguay,101,-15.8,4.2,150,-3.8,6.3,705,2.8,29.6,152,-20.4,6.4,216,4.3,9.1,247,-31.6,10.4,19,-55.8,0.8,60,-20.0,2.5,78,-11.4,3.3,10,-33.3,0.4,277,-26.5,11.6,296,21.3,12.4,71,26.8,3.0
PRY,2020-10-03,Paraguay,81,-19.8,5.7,118,-21.3,8.3,374,-47.0,26.3,116,-23.7,8.2,183,-15.3,12.9,171,-30.8,12.0,19,0.0,1.3,52,-13.3,3.7,48,-38.5,3.4,16,60.0,1.1,92,-66.8,6.5,99,-66.6,7.0,53,-25.4,3.7
PRY,2020-10-04,Paraguay,85,4.9,8.8,67,-43.2,7.0,280,-25.1,29.0,79,-31.9,8.2,114,-37.7,11.8,90,-47.4,9.3,14,-26.3,1.5,36,-30.8,3.7,50,4.2,5.2,2,-87.5,0.2,54,-41.3,5.6,52,-47.5,5.4,41,-22.6,4.3
PRY,2020-10-05,Paraguay,66,-22.4,4.1,128,91.0,8.0,400,42.9,25.1,122,54.4,7.7,285,150.0,17.9,194,115.6,12.2,28,100.0,1.8,62,72.2,3.9,103,106.0,6.5,6,200.0,0.4,75,38.9,4.7,48,-7.7,3.0,77,87.8,4.8
PRY,2020-10-06,Paraguay,58,-12.1,4.7,101,-21.1,8.2,415,3.8,33.8,107,-12.3,8.7,122,-57.2,9.9,118,-39.2,9.6,22,-21.4,1.8,67,8.1,5.5,67,-35.0,5.5,7,16.7,0.6,54,-28.0,4.4,46,-4.2,3.7,43,-44.2,3.5
PRY,2020-10-07,Paraguay,100,72.4,6.6,128,26.7,8.5,491,18.3,32.5,164,53.3,10.9,135,10.7,8.9,139,17.8,9.2,20,-9.1,1.3,62,-7.5,4.1,85,26.9,5.6,12,71.4,0.8,61,13.0,4.0,53,15.2,3.5,60,39.5,4.0
PRY,2020-10-08,Paraguay,64,-36.0,5.2,120,-6.2,9.8,335,-31.8,27.4,131,-20.1,10.7,125,-7.4,10.2,137,-1.4,11.2,32,60.0,2.6,77,24.2,6.3,55,-35.3,4.5,17,41.7,1.4,47,-23.0,3.8,46,-13.2,3.8,38,-36.7,3.1
PRY,2020-10-09,Paraguay,59,-7.8,5.0,124,3.3,10.5,371,10.7,31.3,111,-15.3,9.4,113,-9.6,9.5,115,-16.1,9.7,30,-6.2,2.5,86,11.7,7.3,56,1.8,4.7,11,-35.3,0.9,36,-23.4,3.0,38,-17.4,3.2,36,-5.3,3.0
PRY,2020-10-10,Paraguay,37,-37.3,3.3,105,-15.3,9.5,269,-27.5,24.3,94,-15.3,8.5,94,-16.8,8.5,95,-17.4,8.6,15,-50.0,1.4,44,-48.8,4.0,241,330.4,21.7,5,-54.5,0.5,17,-52.8,1.5,48,26.3,4.3,45,25.0,4.1
PRY,2020-10-11,Paraguay,27,-27.0,3.5,83,-21.0,10.8,223,-17.1,29.0,91,-3.2,11.8,88,-6.4,11.4,59,-37.9,7.7,10,-33.3,1.3,32,-27.3,4.2,67,-72.2,8.7,3,-40.0,0.4,16,-5.9,2.1,33,-31.2,4.3,37,-17.8,4.8
PRY,2020-10-12,Paraguay,63,133.3,5.7,97,16.9,8.7,283,26.9,25.4,137,50.5,12.3,134,52.3,12.0,133,125.4,11.9,26,160.0,2.3,52,62.5,4.7,53,-20.9,4.8,10,233.3,0.9,23,43.8,2.1,44,33.3,3.9,59,59.5,5.3
PER,2020-10-01,Perú,40,0,4.1,14,0,1.4,142,0,14.7,90,0,9.3,504,0,52.0,53,0,5.5,25,0,2.6,11,0,1.1,25,0,2.6,9,0,0.9,15,0,1.5,31,0,3.2,10,0,1.0
PER,2020-10-02,Perú,39,-2.5,3.5,20,42.9,1.8,119,-16.2,10.8,105,16.7,9.5,632,25.4,57.3,69,30.2,6.3,28,12.0,2.5,10,-9.1,0.9,19,-24.0,1.7,7,-22.2,0.6,8,-46.7,0.7,29,-6.5,2.6,18,80.0,1.6
PER,2020-10-03,Perú,49,25.6,5.3,18,-10.0,2.0,112,-5.9,12.2,91,-13.3,9.9,477,-24.5,52.0,51,-26.1,5.6,21,-25.0,2.3,10,0.0,1.1,23,21.1,2.5,19,171.4,2.1,13,62.5,1.4,24,-17.2,2.6,10,-44.4,1.1
PER,2020-10-04,Perú,33,-32.7,4.2,14,-22.2,1.8,119,6.2,15.0,58,-36.3,7.3,417,-12.6,52.6,49,-3.9,6.2,26,23.8,3.3,8,-20.0,1.0,13,-43.5,1.6,25,31.6,3.2,5,-61.5,0.6,14,-41.7,1.8,12,20.0,1.5
PER,2020-10-05,Perú,92,178.8,6.8,18,28.6,1.3,118,-0.8,8.8,98,69.0,7.3,794,90.4,58.9,68,38.8,5.0,28,7.7,2.1,16,100.0,1.2,26,100.0,1.9,21,-16.0,1.6,9,80.0,0.7,47,235.7,3.5,12,0.0,0.9
PER,2020-10-06,Perú,55,-40.2,5.9,22,22.2,2.3,100,-15.3,10.7,49,-50.0,5.2,528,-33.5,56.4,51,-25.0,5.4,19,-32.1,2.0,24,50.0,2.6,31,19.2,3.3,17,-19.0,1.8,12,33.3,1.3,21,-55.3,2.2,8,-33.3,0.9
PER,2020-10-07,Perú,51,-7.3,5.1,24,9.1,2.4,116,16.0,11.6,78,59.2,7.8,524,-0.8,52.6,54,5.9,5.4,27,42.1,2.7,12,-50.0,1.2,37,19.4,3.7,34,100.0,3.4,13,8.3,1.3,17,-19.0,1.7,9,12.5,0.9
PER,2020-10-08,Perú,77,51.0,6.7,14,-41.7,1.2,380,227.6,33.0,64,-17.9,5.6,462,-11.8,40.1,55,1.9,4.8,14,-48.1,1.2,18,50.0,1.6,22,-40.5,1.9,12,-64.7,1.0,2,-84.6,0.2,28,64.7,2.4,4,-55.6,0.3
PER,2020-10-09,Perú,58,-24.7,7.2,18,28.6,2.2,87,-77.1,10.9,60,-6.2,7.5,416,-10.0,51.9,41,-25.5,5.1,17,21.4,2.1,9,-50.0,1.1,22,0.0,2.7,33,175.0,4.1,3,50.0,0.4,30,7.1,3.7,7,75.0,0.9
PER,2020-10-10,Perú,36,-37.9,4.9,22,22.2,3.0,74,-14.9,10.1,38,-36.7,5.2,359,-13.7,49.0,56,36.6,7.6,21,23.5,2.9,12,33.3,1.6,68,209.1,9.3,15,-54.5,2.0,4,33.3,0.5,22,-26.7,3.0,6,-14.3,0.8
PER,2020-10-11,Perú,32,-11.1,4.1,9,-59.1,1.2,80,8.1,10.3,63,65.8,8.1,428,19.2,55.1,65,16.1,8.4,19,-9.5,2.4,5,-58.3,0.6,33,-51.5,4.2,10,-33.3,1.3,12,200.0,1.5,14,-36.4,1.8,7,16.7,0.9
PER,2020-10-12,Perú,55,71.9,6.1,14,55.6,1.5,105,31.2,11.6,73,15.9,8.1,483,12.9,53.4,69,6.2,7.6,22,15.8,2.4,10,100.0,1.1,22,-33.3,2.4,9,-10.0,1.0,10,-16.7,1.1,24,71.4,2.7,8,14.3,0.9
DOM,2020-10-01,República Dominicana,148,0,6.8,110,0,5.1,1085,0,50.0,159,0,7.3,226,0,10.4,78,0,3.6,65,0,3.0,61,0,2.8,27,0,1.2,20,0,0.9,92,0,4.2,50,0,2.3,47,0,2.2
DOM,2020-10-02,República Dominicana,286,93.2,8.5,135,22.7,4.0,1861,71.5,55.2,236,48.4,7.0,351,55.3,10.4,118,51.3,3.5,83,27.7,2.5,41,-32.8,1.2,49,81.5,1.5,16,-20.0,0.5,62,-32.6,1.8,62,24.0,1.8,73,55.3,2.2
DOM,2020-10-03,República Dominicana,271,-5.2,5.3,131,-3.0,2.6,3507,88.4,68.7,334,41.5,6.5,314,-10.5,6.1,115,-2.5,2.3,74,-10.8,1.4,48,17.1,0.9,71,44.9,1.4,59,268.8,1.2,42,-32.3,0.8,67,8.1,1.3,74,1.4,1.4
DOM,2020-10-04,República Dominicana,204,-24.7,4.7,126,-3.8,2.9,2842,-19.0,65.7,329,-1.5,7.6,316,0.6,7.3,123,7.0,2.8,83,12.2,1.9,41,-14.6,0.9,47,-33.8,1.1,64,8.5,1.5,48,14.3,1.1,57,-14.9,1.3,46,-37.8,1.1
DOM,2020-10-05,República Dominicana,251,23.0,7.3,112,-11.1,3.2,1847,-35.0,53.5,309,-6.1,9.0,438,38.6,12.7,113,-8.1,3.3,67,-19.3,1.9,51,24.4,1.5,55,17.0,1.6,42,-34.4,1.2,46,-4.2,1.3,74,29.8,2.1,45,-2.2,1.3
DOM,2020-10-06,República Dominicana,173,-31.1,6.4,103,-8.0,3.8,1390,-24.7,51.1,260,-15.9,9.6,333,-24.0,12.2,101,-10.6,3.7,56,-16.4,2.1,66,29.4,2.4,51,-7.3,1.9,28,-33.3,1.0,47,2.2,1.7,59,-20.3,2.2,52,15.6,1.9
DOM,2020-10-07,República Dominicana,248,43.4,7.1,132,28.2,3.8,1961,41.1,56.2,174,-33.1,5.0,315,-5.4,9.0,94,-6.9,2.7,102,82.1,2.9,103,56.1,2.9,144,182.4,4.1,30,7.1,0.9,43,-8.5,1.2,73,23.7,2.1,73,40.4,2.1
DOM,2020-10-08,República Dominicana,218,-12.1,7.8,148,12.1,5.3,1295,-34.0,46.1,213,22.4,7.6,288,-8.6,10.2,108,14.9,3.8,74,-27.5,2.6,83,-19.4,3.0,147,2.1,5.2,48,60.0,1.7,45,4.7,1.6,69,-5.5,2.5,75,2.7,2.7
DOM,2020-10-09,República Dominicana,309,41.7,8.5,240,62.2,6.6,2057,58.8,56.3,269,26.3,7.4,271,-5.9,7.4,108,0.0,3.0,63,-14.9,1.7,70,-15.7,1.9,86,-41.5,2.4,21,-56.2,0.6,37,-17.8,1.0,81,17.4,2.2,41,-45.3,1.1
DOM,2020-10-10,República Dominicana,140,-54.7,6.1,111,-53.8,4.9,966,-53.0,42.4,146,-45.7,6.4,187,-31.0,8.2,101,-6.5,4.4,26,-58.7,1.1,61,-12.9,2.7,345,301.2,15.1,16,-23.8,0.7,92,148.6,4.0,62,-23.5,2.7,25,-39.0,1.1
DOM,2020-10-11,República Dominicana,150,7.1,6.1,116,4.5,4.7,1225,26.8,49.5,272,86.3,11.0,222,18.7,9.0,119,17.8,4.8,40,53.8,1.6,54,-11.5,2.2,96,-72.2,3.9,31,93.8,1.3,56,-39.1,2.3,51,-17.7,2.1,44,76.0,1.8
DOM,2020-10-12,República Dominicana,242,61.3,9.8,101,-12.9,4.1,1100,-10.2,44.3,299,9.9,12.1,267,20.3,10.8,110,-7.6,4.4,25,-37.5,1.0,111,105.6,4.5,73,-24.0,2.9,21,-32.3,0.8,28,-50.0,1.1,58,13.7,2.3,46,4.5,1.9
SUR,2020-10-01,Surinam,4,0,11.1,0,0,0,0,0,0,11,0,30.6,4,0,11.1,0,0,0,0,0,0,12,0,33.3,2,0,5.6,2,0,5.6,0,0,0,0,0,0,1,0,2.8
SUR,2020-10-02,Surinam,0,-100.0,0,1,100,3.8,1,100,3.8,7,-36.4,26.9,3,-25.0,11.5,0,0,0,0,0,0,5,-58.3,19.2,2,0.0,7.7,2,0.0,7.7,0,0,0,2,100,7.7,3,200.0,11.5
SUR,2020-10-03,Surinam,2,100,6.7,0,-100.0,0,2,100.0,6.7,14,100.0,46.7,2,-33.3,6.7,0,0,0,0,0,0,2,-60.0,6.7,2,0.0,6.7,2,0.0,6.7,1,100,3.3,0,-100.0,0,3,0.0,10.0
SUR,2020-10-04,Surinam,2,0.0,6.1,4,100,12.1,3,50.0,9.1,7,-50.0,21.2,2,0.0,6.1,1,100,3.0,3,100,9.1,1,-50.0,3.0,5,150.0,15.2,2,0.0,6.1,0,-100.0,0,1,100,3.0,2,-33.3,6.1
SUR,2020-10-05,Surinam,4,100.0,8.7,1,-75.0,2.2,2,-33.3,4.3,6,-14.3,13.0,6,200.0,13.0,0,-100.0,0,2,-33.3,4.3,1,0.0,2.2,5,0.0,10.9,5,150.0,10.9,0,0,0,9,800.0,19.6,5,150.0,10.9
SUR,2020-10-06,Surinam,4,0.0,16.7,0,-100.0,0,0,-100.0,0,5,-16.7,20.8,4,-33.3,16.7,0,0,0,0,-100.0,0,8,700.0,33.3,1,-80.0,4.2,0,-100.0,0,0,0,0,2,-77.8,8.3,0,-100.0,0
SUR,2020-10-07,Surinam,2,-50.0,5.0,1,100,2.5,2,100,5.0,7,40.0,17.5,5,25.0,12.5,0,0,0,0,0,0,8,0.0,20.0,3,200.0,7.5,8,100,20.0,0,0,0,1,-50.0,2.5,3,100,7.5
SUR,2020-10-08,Surinam,6,200.0,10.7,1,0.0,1.8,2,0.0,3.6,10,42.9,17.9,7,40.0,12.5,1,100,1.8,1,100,1.8,12,50.0,21.4,3,0.0,5.4,3,-62.5,5.4,0,0,0,4,300.0,7.1,6,100.0,10.7
SUR,2020-10-09,Surinam,2,-66.7,4.5,4,300.0,9.1,2,0.0,4.5,6,-40.0,13.6,7,0.0,15.9,2,100.0,4.5,0,-100.0,0,13,8.3,29.5,3,0.0,6.8,2,-33.3,4.5,0,0,0,0,-100.0,0,3,-50.0,6.8
