id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14
CHL,2021-10-20,Chile,118,0.16,0.15,18,68,14,110,52,0.37,0.07,7,30,4,46,52,0.11,0.07,4,29,9,39,15,0,0.02,0,0,3,12,360,0.19,0.46,51,126,45,286,47,0.21,0.06,6,15,7,43,16,-0.27,0.02,0,0,2,15,41,0.78,0.05,0,0,2,36,16,-0.48,0.02,0,0,1,10,23,0.05,0.03,0,0,1,17,11,0.22,0.01,0,0,1,11,9,0.29,0.01,0,0,0,9,23,0,0.03,0,0,2,19,5,-0.17,0.01,0,0,0,5
CHL,2021-10-21,Chile,105,-0.11,0.12,21,54,6,99,50,-0.04,0.06,8,21,8,40,43,-0.17,0.05,8,24,8,35,8,-0.47,0.01,0,0,2,6,454,0.26,0.52,70,152,62,378,61,0.3,0.07,12,19,7,56,15,-0.06,0.02,0,0,2,13,25,-0.39,0.03,0,0,4,19,26,0.63,0.03,0,0,1,24,17,-0.26,0.02,0,0,2,13,4,-0.64,0,0,0,0,4,24,1.67,0.03,0,0,0,24,31,0.35,0.04,0,0,2,27,2,-0.6,0,0,0,0,1
CHL,2021-10-22,Chile,80,-0.24,0.1,17,41,13,72,49,-0.02,0.06,10,26,6,44,51,0.19,0.06,10,24,3,39,10,0.25,0.01,0,0,1,8,412,-0.09,0.51,77,144,53,340,65,0.07,0.08,11,34,3,58,8,-0.47,0.01,0,0,0,7,28,0.12,0.03,0,0,5,24,31,0.19,0.04,4,16,8,27,23,0.35,0.03,0,0,1,15,10,1.5,0.01,0,0,0,9,12,-0.5,0.01,0,0,2,8,29,-0.06,0.04,0,0,2,28,7,2.5,0.01,0,0,0,7
CHL,2021-10-23,Chile,54,-0.32,0.1,11,22,7,49,26,-0.47,0.05,0,0,3,23,34,-0.33,0.06,0,0,8,27,10,0,0.02,0,0,1,8,264,-0.36,0.48,52,106,42,220,59,-0.09,0.11,13,21,4,52,8,0,0.01,0,0,2,7,8,-0.71,0.01,0,0,1,6,13,-0.58,0.02,0,0,2,9,18,-0.22,0.03,0,0,1,14,9,-0.1,0.02,0,0,0,9,13,0.08,0.02,0,0,0,13,19,-0.34,0.03,0,0,0,16,11,0.57,0.02,0,0,0,9
CHL,2021-10-24,Chile,84,0.56,0.11,16,47,9,75,32,0.23,0.04,4,16,3,27,52,0.53,0.07,8,31,8,47,8,-0.2,0.01,0,0,0,7,420,0.59,0.55,65,207,76,350,53,-0.1,0.07,16,16,4,47,11,0.38,0.01,0,0,0,8,13,0.63,0.02,0,0,3,9,18,0.38,0.02,0,0,0,13,18,0,0.02,0,0,1,13,6,-0.33,0.01,0,0,1,4,17,0.31,0.02,0,0,2,16,14,-0.26,0.02,0,0,1,9,18,0.64,0.02,0,0,0,14
CHL,2021-10-25,Chile,135,0.61,0.13,38,51,17,117,125,2.91,0.12,6,100,4,118,74,0.42,0.07,10,40,9,61,7,-0.12,0.01,0,0,2,7,448,0.07,0.43,76,183,68,380,84,0.58,0.08,21,35,2,76,15,0.36,0.01,0,0,0,14,24,0.85,0.02,0,0,1,19,28,0.56,0.03,0,0,0,21,61,2.39,0.06,4,46,2,59,8,0.33,0.01,0,0,3,7,10,-0.41,0.01,0,0,1,9,23,0.64,0.02,0,0,0,21,11,-0.39,0.01,0,0,0,10
CHL,2021-10-26,Chile,126,-0.07,0.12,24,64,19,103,120,-0.04,0.11,9,97,1,102,122,0.65,0.11,24,64,19,106,13,0.86,0.01,0,0,1,13,456,0.02,0.43,76,164,63,385,57,-0.32,0.05,14,13,0,55,20,0.33,0.02,0,0,3,15,25,0.04,0.02,0,0,2,18,22,-0.21,0.02,0,0,1,19,29,-0.52,0.03,4,17,3,25,18,1.25,0.02,0,0,1,18,6,-0.4,0.01,0,0,0,5,30,0.3,0.03,0,0,2,27,18,0.64,0.02,0,0,1,15
CHL,2021-10-27,Chile,205,0.63,0.19,31,93,28,185,35,-0.71,0.03,0,0,6,31,69,-0.43,0.07,13,35,8,57,14,0.08,0.01,0,0,2,11,495,0.09,0.47,81,191,71,421,67,0.18,0.06,16,18,3,60,12,-0.4,0.01,0,0,2,10,28,0.12,0.03,0,0,6,20,25,0.14,0.02,0,0,1,19,27,-0.07,0.03,0,0,0,26,7,-0.61,0.01,0,0,0,6,16,1.67,0.02,0,0,0,16,31,0.03,0.03,0,0,4,27,25,0.39,0.02,0,0,1,21
COL,2021-10-01,Colombia,27,0,0.03,0,0,2,20,31,0,0.04,0,0,4,27,67,0,0.08,5,15,5,59,7,0,0.01,0,0,2,6,500,0,0.62,65,137,54,432,25,0,0.03,0,0,2,22,13,0,0.02,0,0,2,9,37,0,0.05,0,0,1,27,29,0,0.04,0,0,6,22,28,0,0.03,0,0,5,22,9,0,0.01,0,0,3,6,8,0,0.01,0,0,0,8,26,0,0.03,0,0,2,17,4,0,0,0,0,1,3
COL,2021-10-02,Colombia,29,0.07,0.06,0,0,2,26,12,-0.61,0.03,0,0,1,10,8,-0.88,0.02,0,0,1,8,10,0.43,0.02,0,0,1,10,331,-0.34,0.69,36,93,36,274,25,0,0.05,0,0,3,19,3,-0.77,0.01,0,0,0,3,10,-0.73,0.02,0,0,1,9,5,-0.83,0.01,0,0,0,5,14,-0.5,0.03,0,0,1,10,7,-0.22,0.01,0,0,0,7,8,0,0.02,0,0,1,7,15,-0.42,0.03,0,0,0,10,2,-0.5,0,0,0,0,1
COL,2021-10-03,Colombia,21,-0.28,0.05,0,0,4,16,19,0.58,0.04,0,0,0,18,21,1.63,0.05,0,0,6,14,9,-0.1,0.02,0,0,3,5,273,-0.18,0.63,39,97,34,220,27,0.08,0.06,0,0,4,24,5,0.67,0.01,0,0,1,5,9,-0.1,0.02,0,0,2,5,18,2.6,0.04,0,0,3,16,7,-0.5,0.02,0,0,0,6,4,-0.43,0.01,0,0,0,4,8,0,0.02,0,0,1,7,12,-0.2,0.03,0,0,0,10,3,0.5,0.01,0,0,1,1
COL,2021-10-04,Colombia,26,0.24,0.04,0,0,2,20,27,0.42,0.04,0,0,3,23,18,-0.14,0.03,0,0,1,17,14,0.56,0.02,0,0,3,11,464,0.7,0.68,74,143,65,378,30,0.11,0.04,0,0,4,26,17,2.4,0.02,0,0,4,11,19,1.11,0.03,0,0,0,17,12,-0.33,0.02,0,0,2,8,33,3.71,0.05,9,11,1,27,6,0.5,0.01,0,0,0,6,2,-0.75,0,0,0,0,2,14,0.17,0.02,0,0,1,7,3,0,0,0,0,0,3
COL,2021-10-05,Colombia,29,0.12,0.04,0,0,2,27,30,0.11,0.04,0,0,4,24,28,0.56,0.04,0,0,1,22,13,-0.07,0.02,0,0,4,9,488,0.05,0.65,63,123,51,401,19,-0.37,0.03,0,0,2,17,16,-0.06,0.02,0,0,1,15,38,1,0.05,0,0,4,25,33,1.75,0.04,0,0,1,30,18,-0.45,0.02,0,0,1,13,7,0.17,0.01,0,0,0,7,5,1.5,0.01,0,0,0,4,21,0.5,0.03,0,0,0,15,3,0,0,0,0,0,3
COL,2021-10-06,Colombia,39,0.34,0.04,6,15,2,36,53,0.77,0.06,7,15,5,49,35,0.25,0.04,4,19,4,31,10,-0.23,0.01,0,0,1,10,571,0.17,0.64,81,164,59,487,24,0.26,0.03,0,0,1,21,15,-0.06,0.02,0,0,1,11,26,-0.32,0.03,0,0,2,20,30,-0.09,0.03,0,0,2,25,28,0.56,0.03,0,0,0,23,11,0.57,0.01,0,0,2,9,7,0.4,0.01,0,0,2,5,36,0.71,0.04,0,0,3,23,7,1.33,0.01,0,0,3,5
COL,2021-10-07,Colombia,39,0,0.05,13,10,6,34,35,-0.34,0.04,0,0,3,32,23,-0.34,0.03,0,0,2,14,10,0,0.01,0,0,1,8,565,-0.01,0.68,85,156,63,489,28,0.17,0.03,0,0,2,24,15,0,0.02,0,0,3,10,33,0.27,0.04,0,0,3,27,23,-0.23,0.03,0,0,2,18,18,-0.36,0.02,0,0,1,13,6,-0.45,0.01,0,0,0,5,2,-0.71,0,0,0,0,1,24,-0.33,0.03,0,0,0,14,7,0,0.01,0,0,1,5
COL,2021-10-08,Colombia,53,0.36,0.06,8,19,6,45,33,-0.06,0.04,0,0,2,29,24,0.04,0.03,0,0,7,19,10,0,0.01,0,0,1,8,568,0.01,0.66,102,136,45,508,31,0.11,0.04,10,10,8,25,16,0.07,0.02,0,0,2,13,27,-0.18,0.03,0,0,1,23,16,-0.3,0.02,0,0,3,12,31,0.72,0.04,0,0,0,29,13,1.17,0.02,0,0,0,13,1,-0.5,0,0,0,0,1,34,0.42,0.04,0,0,1,24,0,-1,0,0,0,0,0
COL,2021-10-09,Colombia,34,-0.36,0.05,0,0,3,33,32,-0.03,0.05,0,0,3,31,22,-0.08,0.03,0,0,3,14,10,0,0.01,0,0,1,9,435,-0.23,0.64,75,124,43,370,43,0.39,0.06,12,15,3,42,12,-0.25,0.02,0,0,1,10,14,-0.48,0.02,0,0,0,11,9,-0.44,0.01,0,0,0,8,23,-0.26,0.03,0,0,2,17,10,-0.23,0.01,0,0,1,9,7,6,0.01,0,0,0,7,23,-0.32,0.03,0,0,0,16,3,100,0,0,0,2,2
COL,2021-10-10,Colombia,15,-0.56,0.03,0,0,1,12,19,-0.41,0.03,0,0,1,19,23,0.05,0.04,0,0,4,17,6,-0.4,0.01,0,0,0,4,308,-0.29,0.56,52,99,41,254,65,0.51,0.12,19,20,11,57,9,-0.25,0.02,0,0,0,7,13,-0.07,0.02,0,0,1,10,9,0,0.02,0,0,0,6,57,1.48,0.1,16,11,2,45,8,-0.2,0.01,0,0,1,7,3,-0.57,0.01,0,0,2,2,16,-0.3,0.03,0,0,0,9,0,-1,0,0,0,0,0
COL,2021-10-11,Colombia,50,2.33,0.06,9,16,2,45,21,0.11,0.03,0,0,2,19,29,0.26,0.04,0,0,4,21,13,1.17,0.02,0,0,0,11,479,0.56,0.62,62,120,53,397,58,-0.11,0.07,9,26,7,49,14,0.56,0.02,0,0,3,10,20,0.54,0.03,0,0,1,10,18,1,0.02,0,0,3,14,40,-0.3,0.05,0,0,5,26,10,0.25,0.01,0,0,0,10,3,0,0,0,0,0,2,20,0.25,0.03,0,0,2,16,3,100,0,0,0,1,2
COL,2021-10-12,Colombia,43,-0.14,0.06,0,0,3,33,24,0.14,0.03,0,0,1,21,24,-0.17,0.03,0,0,1,20,10,-0.23,0.01,0,0,3,7,475,-0.01,0.63,53,144,24,414,49,-0.16,0.07,10,20,6,43,3,-0.79,0,0,0,1,2,31,0.55,0.04,0,0,1,27,10,-0.44,0.01,0,0,0,9,34,-0.15,0.05,0,0,1,24,7,-0.3,0.01,0,0,1,7,8,1.67,0.01,0,0,0,6,26,0.3,0.03,0,0,2,18,5,0.67,0.01,0,0,0,5
COL,2021-10-13,Colombia,37,-0.14,0.05,0,0,0,32,33,0.38,0.04,0,0,5,27,26,0.08,0.03,0,0,3,18,8,-0.2,0.01,0,0,1,4,530,0.12,0.69,85,123,41,454,30,-0.39,0.04,0,0,2,27,8,1.67,0.01,0,0,0,6,19,-0.39,0.02,0,0,1,15,14,0.4,0.02,0,0,0,10,18,-0.47,0.02,0,0,1,13,6,-0.14,0.01,0,0,1,4,2,-0.75,0,0,0,0,2,25,-0.04,0.03,0,0,1,21,7,0.4,0.01,0,0,2,5
COL,2021-10-14,Colombia,57,0.54,0.06,8,15,6,51,59,0.79,0.06,6,30,8,51,39,0.5,0.04,0,0,6,26,11,0.38,0.01,0,0,2,8,539,0.02,0.58,85,167,47,453,68,1.27,0.07,15,24,12,61,6,-0.25,0.01,0,0,1,2,16,-0.16,0.02,0,0,1,16,18,0.29,0.02,0,0,0,12,58,2.22,0.06,21,13,5,52,11,0.83,0.01,0,0,2,9,10,4,0.01,0,0,1,10,32,0.28,0.03,0,0,1,29,8,0.14,0.01,0,0,0,7
COL,2021-10-15,Colombia,32,-0.44,0.05,0,0,6,28,54,-0.08,0.08,11,13,3,46,18,-0.54,0.03,0,0,3,17,9,-0.18,0.01,0,0,3,7,437,-0.19,0.62,46,112,43,367,27,-0.6,0.04,0,0,5,23,20,2.33,0.03,0,0,0,15,36,1.25,0.05,0,0,2,28,17,-0.06,0.02,0,0,0,15,19,-0.67,0.03,0,0,3,15,4,-0.64,0.01,0,0,1,4,5,-0.5,0.01,0,0,0,4,24,-0.25,0.03,0,0,0,24,5,-0.37,0.01,0,0,0,5
COL,2021-10-16,Colombia,25,-0.22,0.05,0,0,2,24,44,-0.19,0.08,0,0,3,37,25,0.39,0.05,0,0,2,22,10,0.11,0.02,0,0,1,8,308,-0.3,0.59,39,103,22,260,27,0,0.05,0,0,4,25,4,-0.8,0.01,0,0,0,4,28,-0.22,0.05,0,0,4,17,11,-0.35,0.02,0,0,1,8,8,-0.58,0.02,0,0,1,7,11,1.75,0.02,0,0,0,11,2,-0.6,0,0,0,0,2,12,-0.5,0.02,0,0,1,11,4,-0.2,0.01,0,0,0,2
COL,2021-10-17,Colombia,20,-0.2,0.04,0,0,1,16,27,-0.39,0.06,0,0,5,18,23,-0.08,0.05,0,0,3,18,4,-0.6,0.01,0,0,1,3,299,-0.03,0.66,29,100,21,254,17,-0.37,0.04,0,0,0,15,6,0.5,0.01,0,0,2,6,16,-0.43,0.04,0,0,5,13,10,-0.09,0.02,0,0,0,6,14,0.75,0.03,0,0,1,12,4,-0.64,0.01,0,0,0,3,2,0,0,0,0,1,2,12,0,0.03,0,0,1,9,1,-0.75,0,0,0,0,1
COL,2021-10-18,Colombia,34,0.7,0.06,6,17,4,29,18,-0.33,0.03,0,0,0,15,26,0.13,0.05,0,0,5,17,4,0,0.01,0,0,0,4,355,0.19,0.64,37,146,28,306,21,0.24,0.04,0,0,1,18,15,1.5,0.03,0,0,1,10,21,0.31,0.04,0,0,2,19,9,-0.1,0.02,0,0,2,8,14,0,0.03,0,0,0,11,6,0.5,0.01,0,0,0,5,6,2,0.01,0,0,0,6,22,0.83,0.04,0,0,0,18,3,2,0.01,0,0,1,2
COL,2021-10-19,Colombia,37,0.09,0.05,0,0,2,31,37,1.06,0.05,0,0,2,34,30,0.15,0.04,2,21,6,25,9,1.25,0.01,0,0,2,5,436,0.23,0.64,59,133,45,370,26,0.24,0.04,0,0,2,24,17,0.13,0.03,0,0,0,15,35,0.67,0.05,0,0,1,29,8,-0.11,0.01,0,0,0,8,18,0.29,0.03,0,0,0,14,4,-0.33,0.01,0,0,0,3,7,0.17,0.01,0,0,0,5,12,-0.45,0.02,0,0,3,10,0,-1,0,0,0,0,0
COL,2021-10-20,Colombia,62,0.68,0.08,4,19,3,53,29,-0.22,0.04,0,0,1,27,26,-0.13,0.04,0,0,2,20,3,-0.67,0,0,0,2,1,463,0.06,0.63,75,117,52,388,24,-0.08,0.03,0,0,2,19,19,0.12,0.03,0,0,1,18,25,-0.29,0.03,0,0,1,21,17,1.13,0.02,0,0,2,14,22,0.22,0.03,0,0,2,18,9,1.25,0.01,0,0,1,9,5,-0.29,0.01,0,0,1,4,24,1,0.03,0,0,3,20,5,100,0.01,0,0,0,5
COL,2021-10-21,Colombia,33,-0.47,0.04,0,0,3,31,37,0.28,0.05,0,0,5,31,28,0.08,0.04,0,0,3,24,12,3,0.02,0,0,1,12,503,0.09,0.64,67,153,48,437,31,0.29,0.04,0,0,4,26,17,-0.11,0.02,0,0,2,11,37,0.48,0.05,0,0,1,25,23,0.35,0.03,0,0,5,15,21,-0.05,0.03,0,0,2,20,9,0,0.01,0,0,0,8,9,0.8,0.01,0,0,1,7,22,-0.08,0.03,0,0,0,19,3,-0.4,0,0,0,0,2
COL,2021-10-22,Colombia,34,0.03,0.05,0,0,2,28,31,-0.16,0.04,2,18,3,27,24,-0.14,0.03,0,0,3,18,6,-0.5,0.01,0,0,0,5,488,-0.03,0.66,60,145,47,418,38,0.23,0.05,9,14,3,34,14,-0.18,0.02,0,0,3,12,33,-0.11,0.04,0,0,0,27,15,-0.35,0.02,0,0,1,11,17,-0.19,0.02,0,0,0,15,6,-0.33,0.01,0,0,1,5,3,-0.67,0,0,0,0,3,28,0.27,0.04,0,0,1,26,4,0.33,0.01,0,0,0,2
COL,2021-10-23,Colombia,22,-0.35,0.04,0,0,3,19,18,-0.42,0.03,0,0,2,15,26,0.08,0.05,0,0,3,24,9,0.5,0.02,0,0,0,6,340,-0.3,0.66,48,119,39,302,19,-0.5,0.04,0,0,2,18,16,0.14,0.03,0,0,1,13,18,-0.45,0.03,0,0,1,16,11,-0.27,0.02,0,0,0,9,11,-0.35,0.02,0,0,0,9,3,-0.5,0.01,0,0,0,3,7,1.33,0.01,0,0,0,4,13,-0.54,0.03,0,0,1,9,2,-0.5,0,0,0,0,2
COL,2021-10-24,Colombia,30,0.36,0.07,0,0,4,25,22,0.22,0.05,0,0,1,18,15,-0.42,0.03,0,0,3,12,1,-0.89,0,0,0,0,1,279,-0.18,0.64,41,81,41,231,18,-0.05,0.04,0,0,1,17,11,-0.31,0.03,0,0,1,7,14,-0.22,0.03,0,0,0,12,9,-0.18,0.02,0,0,0,3,10,-0.09,0.02,0,0,1,10,6,1,0.01,0,0,0,5,4,-0.43,0.01,0,0,1,3,16,0.23,0.04,0,0,1,14,3,0.5,0.01,0,0,0,2
COL,2021-10-25,Colombia,47,0.57,0.06,7,14,4,41,36,0.64,0.05,3,23,3,30,37,1.47,0.05,6,18,7,27,15,14,0.02,0,0,1,14,459,0.65,0.6,73,143,42,398,41,1.28,0.05,0,0,4,30,14,0.27,0.02,0,0,0,14,29,1.07,0.04,0,0,1,19,16,0.78,0.02,0,0,2,13,17,0.7,0.02,0,0,2,12,4,-0.33,0.01,0,0,1,3,7,0.75,0.01,0,0,0,6,36,1.25,0.05,0,0,2,27,11,2.67,0.01,0,0,2,9
COL,2021-10-26,Colombia,54,0.15,0.06,7,13,5,47,41,0.14,0.05,0,0,5,38,26,-0.3,0.03,0,0,2,20,32,1.13,0.04,0,0,2,25,524,0.14,0.59,64,172,40,436,21,-0.49,0.02,0,0,0,19,22,0.57,0.02,0,0,1,17,27,-0.07,0.03,0,0,6,20,27,0.69,0.03,0,0,1,19,21,0.24,0.02,0,0,2,20,8,1,0.01,0,0,0,7,5,-0.29,0.01,0,0,0,4,72,1,0.08,0,0,1,67,7,-0.36,0.01,0,0,1,5
COL,2021-10-27,Colombia,41,-0.24,0.04,0,0,3,36,44,0.07,0.05,8,15,2,38,36,0.38,0.04,0,0,7,31,31,-0.03,0.03,0,0,3,20,594,0.13,0.62,85,174,63,513,29,0.38,0.03,0,0,2,24,15,-0.32,0.02,0,0,2,12,28,0.04,0.03,0,0,3,20,15,-0.44,0.02,0,0,0,13,20,-0.05,0.02,0,0,0,18,13,0.63,0.01,0,0,2,11,6,0.2,0.01,0,0,1,5,80,0.11,0.08,0,0,3,72,7,0,0.01,0,0,1,5
CRI,2021-10-01,Costa Rica,52,0,0.04,5,21,7,46,70,0,0.06,24,22,6,65,49,0,0.04,10,17,7,35,26,0,0.02,0,0,5,23,656,0,0.56,150,267,102,549,72,0,0.06,24,25,16,56,29,0,0.02,0,0,7,24,53,0,0.05,10,22,4,43,47,0,0.04,7,17,8,33,42,0,0.04,17,12,2,32,11,0,0.01,0,0,3,8,19,0,0.02,0,0,3,15,25,0,0.02,0,0,4,22,11,0,0.01,0,0,0,10
CRI,2021-10-02,Costa Rica,24,-0.54,0.03,0,0,1,23,73,0.04,0.09,18,17,7,68,25,-0.49,0.03,0,0,4,19,10,-0.62,0.01,0,0,1,9,474,-0.28,0.6,142,170,64,392,46,-0.36,0.06,19,16,5,39,15,-0.48,0.02,0,0,2,10,32,-0.4,0.04,0,0,3,24,34,-0.28,0.04,16,11,4,28,18,-0.57,0.02,0,0,1,18,5,-0.55,0.01,0,0,3,5,5,-0.74,0.01,0,0,0,5,22,-0.12,0.03,0,0,4,18,11,0,0.01,0,0,0,10
CRI,2021-10-03,Costa Rica,25,0.04,0.04,0,0,3,21,59,-0.19,0.09,18,23,3,55,39,0.56,0.06,13,17,2,35,18,0.8,0.03,0,0,3,12,347,-0.27,0.54,96,130,45,275,34,-0.26,0.05,10,14,5,22,13,-0.13,0.02,0,0,0,10,25,-0.22,0.04,0,0,4,18,28,-0.18,0.04,0,0,2,20,22,0.22,0.03,0,0,4,20,3,-0.4,0,0,0,1,2,3,-0.4,0,0,0,0,3,19,-0.14,0.03,0,0,1,16,6,-0.45,0.01,0,0,0,4
CRI,2021-10-04,Costa Rica,57,1.28,0.04,13,19,7,51,88,0.49,0.07,23,32,10,78,38,-0.03,0.03,7,21,7,31,21,0.17,0.02,0,0,2,16,739,1.13,0.58,167,319,106,624,58,0.71,0.05,15,17,3,50,20,0.54,0.02,0,0,3,17,55,1.2,0.04,10,23,3,39,66,1.36,0.05,28,15,3,59,53,1.41,0.04,22,9,8,46,14,3.67,0.01,0,0,1,12,7,1.33,0.01,0,0,0,5,28,0.47,0.02,0,0,1,23,35,4.83,0.03,0,0,2,25
CRI,2021-10-05,Costa Rica,47,-0.18,0.04,7,24,5,42,91,0.03,0.08,31,29,5,84,47,0.24,0.04,14,23,13,37,34,0.62,0.03,5,15,9,27,699,-0.05,0.58,183,274,115,587,57,-0.02,0.05,17,18,5,42,22,0.1,0.02,0,0,1,21,51,-0.07,0.04,11,19,4,42,55,-0.17,0.05,15,14,5,39,41,-0.23,0.03,11,17,5,38,13,-0.07,0.01,0,0,1,9,7,0,0.01,0,0,1,3,17,-0.39,0.01,0,0,2,13,15,-0.57,0.01,0,0,1,10
CRI,2021-10-06,Costa Rica,58,0.23,0.05,18,22,10,52,90,-0.01,0.07,32,29,4,83,68,0.45,0.05,8,29,5,54,37,0.09,0.03,6,20,7,29,688,-0.02,0.55,190,244,99,577,52,-0.09,0.04,10,23,4,45,39,0.77,0.03,10,16,5,29,53,0.04,0.04,0,0,3,42,68,0.24,0.05,19,18,7,50,36,-0.12,0.03,10,12,6,23,10,-0.23,0.01,0,0,0,8,4,-0.43,0,0,0,0,3,30,0.76,0.02,0,0,1,22,12,-0.2,0.01,0,0,3,7
CRI,2021-10-07,Costa Rica,83,0.43,0.07,13,39,12,74,89,-0.01,0.07,30,26,7,85,46,-0.32,0.04,5,25,6,39,33,-0.11,0.03,4,21,8,24,712,0.03,0.56,174,272,90,614,63,0.21,0.05,24,15,8,49,27,-0.31,0.02,0,0,10,20,44,-0.17,0.03,0,0,3,34,59,-0.13,0.05,19,17,3,47,52,0.44,0.04,18,16,4,42,10,0,0.01,0,0,0,8,4,0,0,0,0,1,3,28,-0.07,0.02,0,0,1,20,13,0.08,0.01,0,0,1,9
CRI,2021-10-08,Costa Rica,51,-0.39,0.04,11,22,10,42,96,0.08,0.08,25,28,10,86,39,-0.15,0.03,9,18,4,30,31,-0.06,0.03,0,0,14,28,700,-0.02,0.57,164,284,82,589,70,0.11,0.06,22,20,9,57,25,-0.07,0.02,0,0,4,18,50,0.14,0.04,6,14,1,43,63,0.07,0.05,20,24,3,49,52,0,0.04,23,13,2,44,17,0.7,0.01,0,0,6,17,4,0,0,0,0,0,4,23,-0.18,0.02,0,0,1,17,7,-0.46,0.01,0,0,0,6
CRI,2021-10-09,Costa Rica,29,-0.43,0.03,0,0,5,27,68,-0.29,0.08,29,18,3,61,32,-0.18,0.04,0,0,7,20,16,-0.48,0.02,0,0,1,13,455,-0.35,0.55,87,193,50,380,53,-0.24,0.06,16,18,3,45,18,-0.28,0.02,0,0,1,17,27,-0.46,0.03,0,0,1,23,43,-0.32,0.05,9,12,3,38,38,-0.27,0.05,20,10,4,31,5,-0.71,0.01,0,0,0,5,12,2,0.01,0,0,0,11,28,0.22,0.03,8,12,1,25,7,0,0.01,0,0,1,4
CRI,2021-10-10,Costa Rica,28,-0.03,0.03,0,0,2,26,68,0,0.08,28,21,4,61,28,-0.12,0.03,0,0,3,24,14,-0.12,0.02,0,0,2,13,407,-0.11,0.49,99,178,45,326,30,-0.43,0.04,10,14,2,25,20,0.11,0.02,0,0,4,18,24,-0.11,0.03,0,0,1,19,41,-0.05,0.05,12,13,5,32,139,2.66,0.17,43,38,10,97,6,0.2,0.01,0,0,0,2,3,-0.75,0,0,0,1,2,10,-0.64,0.01,0,0,0,8,15,1.14,0.02,0,0,0,10
CRI,2021-10-11,Costa Rica,56,1,0.05,10,22,12,41,72,0.06,0.06,13,26,2,69,37,0.32,0.03,7,18,8,27,15,0.07,0.01,0,0,4,12,601,0.48,0.54,162,188,73,505,46,0.53,0.04,14,11,5,36,25,0.25,0.02,0,0,3,24,63,1.63,0.06,10,21,11,46,52,0.27,0.05,14,19,5,36,89,-0.36,0.08,43,21,5,65,13,1.17,0.01,0,0,2,10,11,2.67,0.01,0,0,2,9,23,1.3,0.02,0,0,1,17,12,-0.2,0.01,0,0,4,10
CRI,2021-10-12,Costa Rica,59,0.05,0.05,10,22,10,53,91,0.26,0.08,21,46,1,84,54,0.46,0.05,16,20,4,46,22,0.47,0.02,0,0,3,14,594,-0.01,0.51,147,221,68,497,51,0.11,0.04,13,20,8,41,18,-0.28,0.02,0,0,4,15,53,-0.16,0.05,11,22,4,46,89,0.71,0.08,33,26,12,67,74,-0.17,0.06,22,21,9,57,13,0,0.01,0,0,4,7,2,-0.82,0,0,0,0,2,32,0.39,0.03,0,0,1,26,16,0.33,0.01,0,0,2,13
CRI,2021-10-13,Costa Rica,119,1.02,0.07,21,44,19,104,126,0.38,0.07,34,39,14,112,63,0.17,0.04,20,25,19,49,21,-0.05,0.01,0,0,4,17,954,0.61,0.56,237,364,157,805,76,0.49,0.04,16,28,9,63,40,1.22,0.02,10,13,4,34,71,0.34,0.04,11,32,5,58,87,-0.02,0.05,32,35,10,69,76,0.03,0.04,32,20,5,63,16,0.23,0.01,0,0,2,14,6,2,0,0,0,0,4,37,0.16,0.02,8,13,5,27,21,0.31,0.01,0,0,3,20
CRI,2021-10-14,Costa Rica,82,-0.31,0.05,12,37,11,68,105,-0.17,0.07,32,30,11,94,47,-0.25,0.03,11,20,5,41,12,-0.43,0.01,0,0,0,9,911,-0.05,0.6,222,367,143,772,81,0.07,0.05,26,25,10,73,50,0.25,0.03,10,17,9,43,38,-0.46,0.03,9,17,3,33,62,-0.29,0.04,13,21,5,52,41,-0.46,0.03,7,16,2,35,21,0.31,0.01,0,0,3,17,5,-0.17,0,0,0,1,2,28,-0.24,0.02,0,0,1,21,25,0.19,0.02,0,0,5,23
