id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
BRA,2020-11-16,Brasil,763,17.6,19.4,182,23.0,4.6,171,62.9,4.4,125,45.3,3.2,1076,86.5,27.4,369,-16.1,9.4,219,11.7,5.6,129,74.3,3.3,267,-5.7,6.8,223,4.2,5.7,235,14.1,6.0,52,36.8,1.3,65,-12.2,1.7,55,-5.2,1.4
BRA,2020-11-17,Brasil,1022,33.9,25.9,152,-16.5,3.8,127,-25.7,3.2,161,28.8,4.1,921,-14.4,23.3,213,-42.3,5.4,227,3.7,5.7,121,-6.2,3.1,316,18.4,8.0,239,7.2,6.1,218,-7.2,5.5,46,-11.5,1.2,116,78.5,2.9,71,29.1,1.8
BRA,2020-11-18,Brasil,1125,10.1,19.1,267,75.7,4.5,183,44.1,3.1,164,1.9,2.8,2100,128.0,35.7,289,35.7,4.9,297,30.8,5.0,245,102.5,4.2,314,-0.6,5.3,306,28.0,5.2,283,29.8,4.8,85,84.8,1.4,121,4.3,2.1,109,53.5,1.9
BRA,2020-11-19,Brasil,926,-17.7,17.3,228,-14.6,4.3,203,10.9,3.8,154,-6.1,2.9,1921,-8.5,35.9,287,-0.7,5.4,298,0.3,5.6,143,-41.6,2.7,282,-10.2,5.3,293,-4.2,5.5,301,6.4,5.6,67,-21.2,1.3,133,9.9,2.5,116,6.4,2.2
BRA,2020-11-20,Brasil,613,-33.8,17.1,179,-21.5,5.0,205,1.0,5.7,108,-29.9,3.0,970,-49.5,27.1,188,-34.5,5.3,219,-26.5,6.1,96,-32.9,2.7,256,-9.2,7.2,228,-22.2,6.4,186,-38.2,5.2,101,50.7,2.8,97,-27.1,2.7,133,14.7,3.7
BRA,2020-11-21,Brasil,583,-4.9,20.1,180,0.6,6.2,139,-32.2,4.8,58,-46.3,2.0,757,-22.0,26.0,172,-8.5,5.9,191,-12.8,6.6,68,-29.2,2.3,143,-44.1,4.9,182,-20.2,6.3,158,-15.1,5.4,108,6.9,3.7,56,-42.3,1.9,111,-16.5,3.8
BRA,2020-11-22,Brasil,583,0.0,19.4,312,73.3,10.4,202,45.3,6.7,88,51.7,2.9,621,-18.0,20.7,197,14.5,6.6,187,-2.1,6.2,64,-5.9,2.1,111,-22.4,3.7,192,5.5,6.4,216,36.7,7.2,56,-48.1,1.9,72,28.6,2.4,97,-12.6,3.2
BRA,2020-11-23,Brasil,879,50.8,17.3,360,15.4,7.1,175,-13.4,3.5,123,39.8,2.4,1797,189.4,35.4,254,28.9,5.0,236,26.2,4.7,138,115.6,2.7,249,124.3,4.9,281,46.4,5.5,277,28.2,5.5,50,-10.7,1.0,127,76.4,2.5,124,27.8,2.4
BRA,2020-11-24,Brasil,684,-22.2,17.8,223,-38.1,5.8,136,-22.3,3.5,98,-20.3,2.6,1214,-32.4,31.7,209,-17.7,5.5,208,-11.9,5.4,104,-24.6,2.7,277,11.2,7.2,219,-22.1,5.7,192,-30.7,5.0,30,-40.0,0.8,150,18.1,3.9,88,-29.0,2.3
BRA,2020-11-25,Brasil,667,-2.5,13.0,325,45.7,6.3,187,37.5,3.6,117,19.4,2.3,2143,76.5,41.7,200,-4.3,3.9,226,8.7,4.4,114,9.6,2.2,272,-1.8,5.3,288,31.5,5.6,250,30.2,4.9,61,103.3,1.2,194,29.3,3.8,90,2.3,1.8
BRA,2020-11-26,Brasil,705,5.7,9.6,217,-33.2,3.0,169,-9.6,2.3,145,23.9,2.0,4411,105.8,60.3,268,34.0,3.7,217,-4.0,3.0,121,6.1,1.7,280,2.9,3.8,263,-8.7,3.6,244,-2.4,3.3,46,-24.6,0.6,142,-26.8,1.9,87,-3.3,1.2
BRA,2020-11-27,Brasil,686,-2.7,14.7,189,-12.9,4.1,202,19.5,4.3,123,-15.2,2.6,1766,-60.0,37.9,273,1.9,5.9,254,17.1,5.5,143,18.2,3.1,307,9.6,6.6,246,-6.5,5.3,235,-3.7,5.0,38,-17.4,0.8,111,-21.8,2.4,83,-4.6,1.8
BRA,2020-11-28,Brasil,663,-3.4,18.4,125,-33.9,3.5,143,-29.2,4.0,82,-33.3,2.3,1232,-30.2,34.1,233,-14.7,6.5,218,-14.2,6.0,86,-39.9,2.4,164,-46.6,4.5,251,2.0,7.0,222,-5.5,6.1,36,-5.3,1.0,90,-18.9,2.5,65,-21.7,1.8
BRA,2020-11-29,Brasil,630,-5.0,20.4,147,17.6,4.8,192,34.3,6.2,67,-18.3,2.2,895,-27.4,29.0,216,-7.3,7.0,188,-13.8,6.1,61,-29.1,2.0,135,-17.7,4.4,199,-20.7,6.4,191,-14.0,6.2,22,-38.9,0.7,77,-14.4,2.5,70,7.7,2.3
BRA,2020-11-30,Brasil,1286,104.1,26.3,205,39.5,4.2,260,35.4,5.3,150,123.9,3.1,1102,23.1,22.5,372,72.2,7.6,322,71.3,6.6,125,104.9,2.6,244,80.7,5.0,341,71.4,7.0,258,35.1,5.3,45,104.5,0.9,93,20.8,1.9,90,28.6,1.8
CHL,2020-11-01,Chile,125,0,12.3,23,0,2.3,177,0,17.4,45,0,4.4,281,0,27.6,116,0,11.4,69,0,6.8,8,0,0.8,19,0,1.9,26,0,2.6,12,0,1.2,5,0,0.5,99,0,9.7,12,0,1.2
CHL,2020-11-02,Chile,179,43.2,14.7,33,43.5,2.7,287,62.1,23.5,91,102.2,7.5,266,-5.3,21.8,125,7.8,10.3,31,-55.1,2.5,29,262.5,2.4,21,10.5,1.7,39,50.0,3.2,11,-8.3,0.9,8,60.0,0.7,88,-11.1,7.2,11,-8.3,0.9
CHL,2020-11-03,Chile,207,15.6,16.8,31,-6.1,2.5,291,1.4,23.7,92,1.1,7.5,255,-4.1,20.7,131,4.8,10.7,19,-38.7,1.5,21,-27.6,1.7,33,57.1,2.7,46,17.9,3.7,13,18.2,1.1,9,12.5,0.7,74,-15.9,6.0,7,-36.4,0.6
CHL,2020-11-04,Chile,129,-37.7,11.5,30,-3.2,2.7,261,-10.3,23.3,101,9.8,9.0,247,-3.1,22.0,135,3.1,12.0,12,-36.8,1.1,31,47.6,2.8,34,3.0,3.0,29,-37.0,2.6,18,38.5,1.6,14,55.6,1.2,67,-9.5,6.0,14,100.0,1.2
CHL,2020-11-05,Chile,182,41.1,13.5,49,63.3,3.6,340,30.3,25.2,112,10.9,8.3,323,30.8,23.9,122,-9.6,9.0,18,50.0,1.3,32,3.2,2.4,9,-73.5,0.7,29,0.0,2.1,36,100.0,2.7,9,-35.7,0.7,76,13.4,5.6,13,-7.1,1.0
CHL,2020-11-06,Chile,161,-11.5,15.1,54,10.2,5.1,157,-53.8,14.7,29,-74.1,2.7,334,3.4,31.2,101,-17.2,9.4,31,72.2,2.9,48,50.0,4.5,27,200.0,2.5,26,-10.3,2.4,12,-66.7,1.1,12,33.3,1.1,65,-14.5,6.1,12,-7.7,1.1
CHL,2020-11-07,Chile,135,-16.1,18.0,55,1.9,7.3,67,-57.3,8.9,13,-55.2,1.7,228,-31.7,30.4,112,10.9,15.0,28,-9.7,3.7,23,-52.1,3.1,11,-59.3,1.5,9,-65.4,1.2,4,-66.7,0.5,7,-41.7,0.9,40,-38.5,5.3,17,41.7,2.3
CHL,2020-11-08,Chile,151,11.9,23.6,37,-32.7,5.8,54,-19.4,8.5,6,-53.8,0.9,176,-22.8,27.5,83,-25.9,13.0,24,-14.3,3.8,19,-17.4,3.0,19,72.7,3.0,17,88.9,2.7,4,0.0,0.6,2,-71.4,0.3,40,0.0,6.3,7,-58.8,1.1
CHL,2020-11-09,Chile,242,60.3,16.2,49,32.4,3.3,82,51.9,5.5,15,150.0,1.0,660,275.0,44.2,133,60.2,8.9,34,41.7,2.3,50,163.2,3.3,48,152.6,3.2,36,111.8,2.4,15,275.0,1.0,15,650.0,1.0,95,137.5,6.4,20,185.7,1.3
CHL,2020-11-10,Chile,216,-10.7,13.3,78,59.2,4.8,302,268.3,18.6,54,260.0,3.3,590,-10.6,36.2,126,-5.3,7.7,35,2.9,2.1,59,18.0,3.6,39,-18.8,2.4,31,-13.9,1.9,11,-26.7,0.7,7,-53.3,0.4,68,-28.4,4.2,12,-40.0,0.7
CHL,2020-11-11,Chile,224,3.7,15.0,61,-21.8,4.1,220,-27.2,14.7,51,-5.6,3.4,503,-14.7,33.7,126,0.0,8.4,45,28.6,3.0,45,-23.7,3.0,47,20.5,3.1,47,51.6,3.1,5,-54.5,0.3,13,85.7,0.9,93,36.8,6.2,14,16.7,0.9
CHL,2020-11-12,Chile,430,92.0,24.7,73,19.7,4.2,202,-8.2,11.6,23,-54.9,1.3,531,5.6,30.5,138,9.5,7.9,49,8.9,2.8,60,33.3,3.4,69,46.8,4.0,50,6.4,2.9,26,420.0,1.5,5,-61.5,0.3,71,-23.7,4.1,13,-7.1,0.7
CHL,2020-11-13,Chile,332,-22.8,24.5,84,15.1,6.2,131,-35.1,9.7,28,21.7,2.1,307,-42.2,22.7,141,2.2,10.4,48,-2.0,3.5,74,23.3,5.5,75,8.7,5.5,27,-46.0,2.0,37,42.3,2.7,9,80.0,0.7,54,-23.9,4.0,6,-53.8,0.4
CHL,2020-11-14,Chile,301,-9.3,25.7,45,-46.4,3.8,96,-26.7,8.2,35,25.0,3.0,341,11.1,29.1,99,-29.8,8.4,74,54.2,6.3,34,-54.1,2.9,29,-61.3,2.5,26,-3.7,2.2,18,-51.4,1.5,11,22.2,0.9,46,-14.8,3.9,18,200.0,1.5
CHL,2020-11-15,Chile,348,15.6,27.2,58,28.9,4.5,106,10.4,8.3,37,5.7,2.9,348,2.1,27.2,120,21.2,9.4,86,16.2,6.7,38,11.8,3.0,33,13.8,2.6,20,-23.1,1.6,31,72.2,2.4,9,-18.2,0.7,34,-26.1,2.7,11,-38.9,0.9
CHL,2020-11-16,Chile,355,2.0,27.1,48,-17.2,3.7,78,-26.4,5.9,20,-45.9,1.5,453,30.2,34.5,119,-0.8,9.1,52,-39.5,4.0,39,2.6,3.0,26,-21.2,2.0,21,5.0,1.6,12,-61.3,0.9,7,-22.2,0.5,59,73.5,4.5,23,109.1,1.8
CHL,2020-11-17,Chile,246,-30.7,22.1,50,4.2,4.5,99,26.9,8.9,24,20.0,2.2,328,-27.6,29.5,119,0.0,10.7,32,-38.5,2.9,41,5.1,3.7,42,61.5,3.8,26,23.8,2.3,31,158.3,2.8,7,0.0,0.6,60,1.7,5.4,8,-65.2,0.7
CHL,2020-11-18,Chile,349,41.9,21.4,64,28.0,3.9,133,34.3,8.2,38,58.3,2.3,665,102.7,40.8,115,-3.4,7.1,46,43.8,2.8,41,0.0,2.5,47,11.9,2.9,35,34.6,2.1,18,-41.9,1.1,7,0.0,0.4,64,6.7,3.9,7,-12.5,0.4
CHL,2020-11-19,Chile,404,15.8,28.7,55,-14.1,3.9,142,6.8,10.1,21,-44.7,1.5,409,-38.5,29.0,97,-15.7,6.9,41,-10.9,2.9,45,9.8,3.2,65,38.3,4.6,30,-14.3,2.1,22,22.2,1.6,9,28.6,0.6,64,0.0,4.5,6,-14.3,0.4
CHL,2020-11-20,Chile,212,-47.5,21.4,40,-27.3,4.0,117,-17.6,11.8,15,-28.6,1.5,300,-26.7,30.2,77,-20.6,7.8,29,-29.3,2.9,49,8.9,4.9,51,-21.5,5.1,22,-26.7,2.2,10,-54.5,1.0,3,-66.7,0.3,58,-9.4,5.8,9,50.0,0.9
CHL,2020-11-21,Chile,182,-14.2,17.9,62,55.0,6.1,42,-64.1,4.1,4,-73.3,0.4,467,55.7,45.9,85,10.4,8.3,21,-27.6,2.1,29,-40.8,2.8,23,-54.9,2.3,17,-22.7,1.7,22,120.0,2.2,5,66.7,0.5,48,-17.2,4.7,11,22.2,1.1
CHL,2020-11-22,Chile,324,78.0,25.0,68,9.7,5.3,89,111.9,6.9,31,675.0,2.4,470,0.6,36.3,123,44.7,9.5,38,81.0,2.9,20,-31.0,1.5,28,21.7,2.2,15,-11.8,1.2,18,-18.2,1.4,10,100.0,0.8,49,2.1,3.8,11,0.0,0.9
CHL,2020-11-23,Chile,801,147.2,36.7,84,23.5,3.8,211,137.1,9.7,76,145.2,3.5,570,21.3,26.1,129,4.9,5.9,39,2.6,1.8,50,150.0,2.3,71,153.6,3.3,24,60.0,1.1,35,94.4,1.6,35,250.0,1.6,47,-4.1,2.2,11,0.0,0.5
CHL,2020-11-24,Chile,279,-65.2,23.8,44,-47.6,3.8,102,-51.7,8.7,31,-59.2,2.6,346,-39.3,29.6,83,-35.7,7.1,25,-35.9,2.1,32,-36.0,2.7,64,-9.9,5.5,20,-16.7,1.7,18,-48.6,1.5,5,-85.7,0.4,113,140.4,9.7,8,-27.3,0.7
CHL,2020-11-25,Chile,275,-1.4,25.4,64,45.5,5.9,114,11.8,10.5,17,-45.2,1.6,277,-19.9,25.6,89,7.2,8.2,31,24.0,2.9,41,28.1,3.8,51,-20.3,4.7,11,-45.0,1.0,32,77.8,3.0,14,180.0,1.3,58,-48.7,5.4,10,25.0,0.9
CHL,2020-11-26,Chile,369,34.2,28.0,63,-1.6,4.8,153,34.2,11.6,105,517.6,8.0,304,9.7,23.1,117,31.5,8.9,31,0.0,2.4,44,7.3,3.3,34,-33.3,2.6,19,72.7,1.4,21,-34.4,1.6,5,-64.3,0.4,41,-29.3,3.1,12,20.0,0.9
CHL,2020-11-27,Chile,256,-30.6,20.3,51,-19.0,4.1,182,19.0,14.5,80,-23.8,6.4,376,23.7,29.9,85,-27.4,6.8,32,3.2,2.5,43,-2.3,3.4,33,-2.9,2.6,12,-36.8,1.0,33,57.1,2.6,5,0.0,0.4,59,43.9,4.7,11,-8.3,0.9
CHL,2020-11-28,Chile,214,-16.4,23.0,41,-19.6,4.4,76,-58.2,8.2,35,-56.2,3.8,293,-22.1,31.5,96,12.9,10.3,41,28.1,4.4,25,-41.9,2.7,28,-15.2,3.0,19,58.3,2.0,15,-54.5,1.6,12,140.0,1.3,26,-55.9,2.8,8,-27.3,0.9
CHL,2020-11-29,Chile,181,-15.4,22.0,49,19.5,6.0,44,-42.1,5.4,31,-11.4,3.8,257,-12.3,31.3,99,3.1,12.1,30,-26.8,3.7,27,8.0,3.3,28,0.0,3.4,14,-26.3,1.7,16,6.7,1.9,5,-58.3,0.6,32,23.1,3.9,8,0.0,1.0
CHL,2020-11-30,Chile,260,43.6,22.7,50,2.0,4.4,74,68.2,6.5,48,54.8,4.2,363,41.2,31.7,116,17.2,10.1,36,20.0,3.1,49,81.5,4.3,37,32.1,3.2,28,100.0,2.4,19,18.8,1.7,5,0.0,0.4,52,62.5,4.5,8,0.0,0.7
COL,2020-11-01,Colombia,194,0,16.7,42,0,3.6,285,0,24.5,75,0,6.4,193,0,16.6,172,0,14.8,56,0,4.8,17,0,1.5,15,0,1.3,36,0,3.1,16,0,1.4,14,0,1.2,40,0,3.4,10,0,0.9
COL,2020-11-02,Colombia,136,-29.9,12.7,23,-45.2,2.1,271,-4.9,25.3,68,-9.3,6.3,223,15.5,20.8,146,-15.1,13.6,32,-42.9,3.0,21,23.5,2.0,13,-13.3,1.2,44,22.2,4.1,8,-50.0,0.7,12,-14.3,1.1,60,50.0,5.6,14,40.0,1.3
COL,2020-11-03,Colombia,184,35.3,14.4,36,56.5,2.8,340,25.5,26.7,110,61.8,8.6,222,-0.4,17.4,163,11.6,12.8,23,-28.1,1.8,36,71.4,2.8,19,46.2,1.5,31,-29.5,2.4,20,150.0,1.6,23,91.7,1.8,50,-16.7,3.9,18,28.6,1.4
COL,2020-11-04,Colombia,183,-0.5,12.7,34,-5.6,2.4,328,-3.5,22.7,150,36.4,10.4,304,36.9,21.1,196,20.2,13.6,25,8.7,1.7,44,22.2,3.0,32,68.4,2.2,42,35.5,2.9,13,-35.0,0.9,32,39.1,2.2,52,4.0,3.6,9,-50.0,0.6
COL,2020-11-05,Colombia,311,69.9,14.3,55,61.8,2.5,548,67.1,25.2,216,44.0,9.9,444,46.1,20.4,281,43.4,12.9,32,28.0,1.5,39,-11.4,1.8,25,-21.9,1.1,67,59.5,3.1,18,38.5,0.8,38,18.8,1.7,81,55.8,3.7,20,122.2,0.9
COL,2020-11-06,Colombia,151,-51.4,13.1,63,14.5,5.5,97,-82.3,8.4,52,-75.9,4.5,434,-2.3,37.8,107,-61.9,9.3,39,21.9,3.4,65,66.7,5.7,29,16.0,2.5,33,-50.7,2.9,9,-50.0,0.8,7,-81.6,0.6,52,-35.8,4.5,11,-45.0,1.0
COL,2020-11-07,Colombia,84,-44.4,11.1,38,-39.7,5.0,63,-35.1,8.4,16,-69.2,2.1,253,-41.7,33.6,84,-21.5,11.1,40,2.6,5.3,53,-18.5,7.0,25,-13.8,3.3,25,-24.2,3.3,3,-66.7,0.4,14,100.0,1.9,40,-23.1,5.3,16,45.5,2.1
COL,2020-11-08,Colombia,56,-33.3,9.3,41,7.9,6.8,49,-22.2,8.2,27,68.8,4.5,199,-21.3,33.2,68,-19.0,11.4,26,-35.0,4.3,36,-32.1,6.0,14,-44.0,2.3,16,-36.0,2.7,9,200.0,1.5,4,-71.4,0.7,47,17.5,7.8,7,-56.2,1.2
COL,2020-11-09,Colombia,149,166.1,9.5,75,82.9,4.8,70,42.9,4.5,26,-3.7,1.7,803,303.5,51.4,118,73.5,7.5,50,92.3,3.2,80,122.2,5.1,43,207.1,2.8,35,118.8,2.2,19,111.1,1.2,11,175.0,0.7,76,61.7,4.9,8,14.3,0.5
COL,2020-11-10,Colombia,98,-34.2,6.3,113,50.7,7.3,81,15.7,5.2,34,30.8,2.2,809,0.7,52.2,84,-28.8,5.4,49,-2.0,3.2,82,2.5,5.3,31,-27.9,2.0,53,51.4,3.4,11,-42.1,0.7,16,45.5,1.0,79,3.9,5.1,10,25.0,0.6
COL,2020-11-11,Colombia,100,2.0,7.2,88,-22.1,6.3,96,18.5,6.9,29,-14.7,2.1,617,-23.7,44.4,112,33.3,8.1,52,6.1,3.7,103,25.6,7.4,48,54.8,3.5,31,-41.5,2.2,12,9.1,0.9,16,0.0,1.2,76,-3.8,5.5,11,10.0,0.8
COL,2020-11-12,Colombia,168,68.0,13.1,73,-17.0,5.7,86,-10.4,6.7,27,-6.9,2.1,442,-28.4,34.5,134,19.6,10.5,58,11.5,4.5,83,-19.4,6.5,49,2.1,3.8,21,-32.3,1.6,12,0.0,0.9,10,-37.5,0.8,103,35.5,8.0,15,36.4,1.2
COL,2020-11-13,Colombia,181,7.7,16.8,73,0.0,6.8,63,-26.7,5.8,28,3.7,2.6,315,-28.7,29.2,79,-41.0,7.3,80,37.9,7.4,76,-8.4,7.1,24,-51.0,2.2,35,66.7,3.2,18,50.0,1.7,13,30.0,1.2,83,-19.4,7.7,9,-40.0,0.8
COL,2020-11-14,Colombia,114,-37.0,13.4,62,-15.1,7.3,45,-28.6,5.3,20,-28.6,2.4,276,-12.4,32.4,107,35.4,12.6,33,-58.8,3.9,38,-50.0,4.5,24,0.0,2.8,30,-14.3,3.5,17,-5.6,2.0,28,115.4,3.3,48,-42.2,5.6,9,0.0,1.1
COL,2020-11-15,Colombia,97,-14.9,12.6,64,3.2,8.3,46,2.2,6.0,17,-15.0,2.2,234,-15.2,30.4,71,-33.6,9.2,48,45.5,6.2,35,-7.9,4.6,25,4.2,3.3,30,0.0,3.9,12,-29.4,1.6,17,-39.3,2.2,64,33.3,8.3,9,0.0,1.2
COL,2020-11-16,Colombia,98,1.0,9.9,71,10.9,7.2,48,4.3,4.8,21,23.5,2.1,414,76.9,41.8,88,23.9,8.9,41,-14.6,4.1,35,0.0,3.5,10,-60.0,1.0,38,26.7,3.8,21,75.0,2.1,29,70.6,2.9,69,7.8,7.0,8,-11.1,0.8
COL,2020-11-17,Colombia,128,30.6,10.3,94,32.4,7.6,114,137.5,9.2,45,114.3,3.6,381,-8.0,30.8,107,21.6,8.6,65,58.5,5.2,58,65.7,4.7,26,160.0,2.1,50,31.6,4.0,27,28.6,2.2,35,20.7,2.8,97,40.6,7.8,12,50.0,1.0
COL,2020-11-18,Colombia,158,23.4,8.3,93,-1.1,4.9,116,1.8,6.1,45,0.0,2.4,1039,172.7,54.6,80,-25.2,4.2,67,3.1,3.5,72,24.1,3.8,40,53.8,2.1,38,-24.0,2.0,35,29.6,1.8,24,-31.4,1.3,90,-7.2,4.7,6,-50.0,0.3
COL,2020-11-19,Colombia,134,-15.2,9.9,66,-29.0,4.9,125,7.8,9.2,48,6.7,3.6,507,-51.2,37.5,106,32.5,7.8,59,-11.9,4.4,70,-2.8,5.2,47,17.5,3.5,31,-18.4,2.3,23,-34.3,1.7,21,-12.5,1.6,83,-7.8,6.1,32,433.3,2.4
COL,2020-11-20,Colombia,109,-18.7,10.0,65,-1.5,6.0,81,-35.2,7.4,48,0.0,4.4,389,-23.3,35.7,94,-11.3,8.6,54,-8.5,4.9,56,-20.0,5.1,34,-27.7,3.1,40,29.0,3.7,32,39.1,2.9,14,-33.3,1.3,59,-28.9,5.4,16,-50.0,1.5
COL,2020-11-21,Colombia,86,-21.1,11.0,39,-40.0,5.0,44,-45.7,5.6,73,52.1,9.3,266,-31.6,34.1,75,-20.2,9.6,50,-7.4,6.4,32,-42.9,4.1,20,-41.2,2.6,20,-50.0,2.6,10,-68.8,1.3,10,-28.6,1.3,51,-13.6,6.5,5,-68.8,0.6
COL,2020-11-22,Colombia,72,-16.3,10.7,36,-7.7,5.3,50,13.6,7.4,35,-52.1,5.2,257,-3.4,38.1,62,-17.3,9.2,49,-2.0,7.3,19,-40.6,2.8,19,-5.0,2.8,17,-15.0,2.5,12,20.0,1.8,9,-10.0,1.3,34,-33.3,5.0,4,-20.0,0.6
COL,2020-11-23,Colombia,113,56.9,6.1,60,66.7,3.2,66,32.0,3.5,39,11.4,2.1,1181,359.5,63.3,92,48.4,4.9,98,100.0,5.3,58,205.3,3.1,30,57.9,1.6,31,82.4,1.7,27,125.0,1.4,6,-33.3,0.3,55,61.8,2.9,10,150.0,0.5
COL,2020-11-24,Colombia,96,-15.0,7.0,65,8.3,4.7,81,22.7,5.9,26,-33.3,1.9,722,-38.9,52.5,97,5.4,7.1,29,-70.4,2.1,57,-1.7,4.1,42,40.0,3.1,20,-35.5,1.5,45,66.7,3.3,9,50.0,0.7,75,36.4,5.5,10,0.0,0.7
COL,2020-11-25,Colombia,192,100.0,10.9,76,16.9,4.3,110,35.8,6.3,43,65.4,2.5,799,10.7,45.5,101,4.1,5.8,58,100.0,3.3,84,47.4,4.8,29,-31.0,1.7,19,-5.0,1.1,150,233.3,8.5,16,77.8,0.9,73,-2.7,4.2,5,-50.0,0.3
COL,2020-11-26,Colombia,151,-21.4,11.1,64,-15.8,4.7,70,-36.4,5.1,33,-23.3,2.4,622,-22.2,45.7,111,9.9,8.2,49,-15.5,3.6,62,-26.2,4.6,33,13.8,2.4,31,63.2,2.3,33,-78.0,2.4,12,-25.0,0.9,76,4.1,5.6,13,160.0,1.0
COL,2020-11-27,Colombia,118,-21.9,10.3,55,-14.1,4.8,80,14.3,7.0,36,9.1,3.1,505,-18.8,44.0,86,-22.5,7.5,43,-12.2,3.7,41,-33.9,3.6,23,-30.3,2.0,34,9.7,3.0,34,3.0,3.0,5,-58.3,0.4,80,5.3,7.0,9,-30.8,0.8
COL,2020-11-28,Colombia,73,-38.1,8.7,38,-30.9,4.5,79,-1.2,9.4,18,-50.0,2.1,345,-31.7,41.1,67,-22.1,8.0,68,58.1,8.1,30,-26.8,3.6,17,-26.1,2.0,16,-52.9,1.9,19,-44.1,2.3,8,60.0,1.0,54,-32.5,6.4,8,-11.1,1.0
COL,2020-11-29,Colombia,75,2.7,10.0,56,47.4,7.5,58,-26.6,7.8,26,44.4,3.5,308,-10.7,41.2,82,22.4,11.0,16,-76.5,2.1,21,-30.0,2.8,21,23.5,2.8,19,18.8,2.5,15,-21.1,2.0,10,25.0,1.3,38,-29.6,5.1,3,-62.5,0.4
COL,2020-11-30,Colombia,178,137.3,12.6,75,33.9,5.3,124,113.8,8.8,52,100.0,3.7,509,65.3,35.9,143,74.4,10.1,66,312.5,4.7,67,219.0,4.7,44,109.5,3.1,52,173.7,3.7,27,80.0,1.9,10,0.0,0.7,58,52.6,4.1,11,266.7,0.8
CRI,2020-11-01,Costa Rica,24,0,2.7,52,0,5.8,346,0,38.4,72,0,8.0,113,0,12.5,53,0,5.9,61,0,6.8,15,0,1.7,29,0,3.2,33,0,3.7,7,0,0.8,11,0,1.2,22,0,2.4,64,0,7.1
CRI,2020-11-02,Costa Rica,35,45.8,3.6,55,5.8,5.6,417,20.5,42.6,84,16.7,8.6,90,-20.4,9.2,43,-18.9,4.4,30,-50.8,3.1,32,113.3,3.3,46,58.6,4.7,29,-12.1,3.0,7,0.0,0.7,9,-18.2,0.9,16,-27.3,1.6,85,32.8,8.7
CRI,2020-11-03,Costa Rica,66,88.6,5.0,59,7.3,4.4,586,40.5,44.1,110,31.0,8.3,110,22.2,8.3,57,32.6,4.3,24,-20.0,1.8,46,43.8,3.5,53,15.2,4.0,62,113.8,4.7,15,114.3,1.1,21,133.3,1.6,42,162.5,3.2,77,-9.4,5.8
CRI,2020-11-04,Costa Rica,49,-25.8,4.0,78,32.2,6.4,458,-21.8,37.5,154,40.0,12.6,120,9.1,9.8,45,-21.1,3.7,6,-75.0,0.5,30,-34.8,2.5,39,-26.4,3.2,44,-29.0,3.6,15,0.0,1.2,31,47.6,2.5,33,-21.4,2.7,119,54.5,9.7
CRI,2020-11-05,Costa Rica,56,14.3,4.5,61,-21.8,4.9,499,9.0,40.4,156,1.3,12.6,111,-7.5,9.0,41,-8.9,3.3,14,133.3,1.1,36,20.0,2.9,52,33.3,4.2,40,-9.1,3.2,13,-13.3,1.1,29,-6.5,2.4,24,-27.3,1.9,102,-14.3,8.3
CRI,2020-11-06,Costa Rica,56,0.0,6.2,118,93.4,13.1,152,-69.5,16.9,30,-80.8,3.3,194,74.8,21.5,76,85.4,8.4,26,85.7,2.9,44,22.2,4.9,69,32.7,7.6,35,-12.5,3.9,9,-30.8,1.0,12,-58.6,1.3,32,33.3,3.5,49,-52.0,5.4
CRI,2020-11-07,Costa Rica,46,-17.9,7.6,90,-23.7,14.9,61,-59.9,10.1,20,-33.3,3.3,115,-40.7,19.0,73,-3.9,12.1,21,-19.2,3.5,32,-27.3,5.3,37,-46.4,6.1,17,-51.4,2.8,13,44.4,2.1,6,-50.0,1.0,27,-15.6,4.5,47,-4.1,7.8
CRI,2020-11-08,Costa Rica,36,-21.7,7.0,78,-13.3,15.1,32,-47.5,6.2,20,0.0,3.9,109,-5.2,21.2,66,-9.6,12.8,25,19.0,4.9,23,-28.1,4.5,35,-5.4,6.8,21,23.5,4.1,11,-15.4,2.1,10,66.7,1.9,20,-25.9,3.9,29,-38.3,5.6
CRI,2020-11-09,Costa Rica,57,58.3,7.8,77,-1.3,10.6,67,109.4,9.2,20,0.0,2.7,189,73.4,26.0,77,16.7,10.6,23,-8.0,3.2,39,69.6,5.4,74,111.4,10.2,38,81.0,5.2,14,27.3,1.9,7,-30.0,1.0,21,5.0,2.9,25,-13.8,3.4
