id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-13,docs-delta-percent-13,docs-percent-13
CRI,2020-03-18,Costa Rica,53,1.9,4.1,57,-32.1,4.5,142,-2.7,11.1,151,31.3,11.8,200,20.5,15.6,295,6.9,23.1,80,25.0,6.3,24,-33.3,1.9,104,-23.5,8.1,30,30.4,2.3,36,38.5,2.8,82,7.9,6.4,24,-17.2,1.9
CRI,2020-03-19,Costa Rica,83,56.6,5.9,59,3.5,4.2,162,14.1,11.6,113,-25.2,8.1,195,-2.5,14.0,297,0.7,21.3,101,26.2,7.2,22,-8.3,1.6,160,53.8,11.5,33,10.0,2.4,30,-16.7,2.2,112,36.6,8.0,28,16.7,2.0
CRI,2020-03-20,Costa Rica,71,-14.5,5.1,58,-1.7,4.2,161,-0.6,11.6,175,54.9,12.6,224,14.9,16.2,281,-5.4,20.3,69,-31.7,5.0,22,0.0,1.6,142,-11.2,10.3,27,-18.2,2.0,32,6.7,2.3,102,-8.9,7.4,20,-28.6,1.4
CRI,2020-03-21,Costa Rica,43,-39.4,3.8,45,-22.4,4.0,134,-16.8,12.0,79,-54.9,7.1,208,-7.1,18.6,248,-11.7,22.2,72,4.3,6.4,28,27.3,2.5,126,-11.3,11.3,15,-44.4,1.3,17,-46.9,1.5,84,-17.6,7.5,18,-10.0,1.6
CRI,2020-03-22,Costa Rica,41,-4.7,4.1,39,-13.3,3.9,113,-15.7,11.4,69,-12.7,6.9,157,-24.5,15.8,267,7.7,26.9,53,-26.4,5.3,18,-35.7,1.8,94,-25.4,9.5,25,66.7,2.5,19,11.8,1.9,81,-3.6,8.2,17,-5.6,1.7
CRI,2020-03-23,Costa Rica,37,-9.8,3.3,36,-7.7,3.2,168,48.7,14.8,97,40.6,8.6,178,13.4,15.7,233,-12.7,20.6,65,22.6,5.7,27,50.0,2.4,136,44.7,12.0,25,0.0,2.2,20,5.3,1.8,89,9.9,7.9,22,29.4,1.9
CRI,2020-03-24,Costa Rica,30,-18.9,2.8,38,5.6,3.6,157,-6.5,14.7,106,9.3,9.9,193,8.4,18.1,210,-9.9,19.6,54,-16.9,5.1,27,0.0,2.5,110,-19.1,10.3,29,16.0,2.7,16,-20.0,1.5,77,-13.5,7.2,22,0.0,2.1
CRI,2020-03-25,Costa Rica,26,-13.3,2.8,26,-31.6,2.8,125,-20.4,13.6,102,-3.8,11.1,194,0.5,21.1,176,-16.2,19.1,39,-27.8,4.2,24,-11.1,2.6,90,-18.2,9.8,18,-37.9,2.0,23,43.8,2.5,64,-16.9,6.9,14,-36.4,1.5
CRI,2020-03-26,Costa Rica,20,-23.1,2.7,32,23.1,4.4,184,47.2,25.2,73,-28.4,10.0,131,-32.5,17.9,109,-38.1,14.9,32,-17.9,4.4,15,-37.5,2.1,69,-23.3,9.4,13,-27.8,1.8,8,-65.2,1.1,40,-37.5,5.5,5,-64.3,0.7
CRI,2020-03-27,Costa Rica,24,20.0,3.3,21,-34.4,2.9,192,4.3,26.8,77,5.5,10.7,105,-19.8,14.6,116,6.4,16.2,34,6.2,4.7,30,100.0,4.2,56,-18.8,7.8,6,-53.8,0.8,12,50.0,1.7,37,-7.5,5.2,7,40.0,1.0
CRI,2020-03-28,Costa Rica,55,129.2,6.7,43,104.8,5.2,146,-24.0,17.7,51,-33.8,6.2,187,78.1,22.6,165,42.2,20.0,28,-17.6,3.4,8,-73.3,1.0,64,14.3,7.7,10,66.7,1.2,13,8.3,1.6,49,32.4,5.9,8,14.3,1.0
CRI,2020-03-29,Costa Rica,44,-20.0,5.1,48,11.6,5.6,117,-19.9,13.7,60,17.6,7.0,191,2.1,22.3,158,-4.2,18.5,39,39.3,4.6,21,162.5,2.5,91,42.2,10.6,12,20.0,1.4,14,7.7,1.6,53,8.2,6.2,7,-12.5,0.8
CRI,2020-03-30,Costa Rica,45,2.3,5.0,46,-4.2,5.1,121,3.4,13.5,73,21.7,8.1,232,21.5,25.8,149,-5.7,16.6,37,-5.1,4.1,18,-14.3,2.0,67,-26.4,7.5,14,16.7,1.6,17,21.4,1.9,60,13.2,6.7,19,171.4,2.1
CRI,2020-03-31,Costa Rica,18,-60.0,2.4,26,-43.5,3.5,81,-33.1,10.9,40,-45.2,5.4,302,30.2,40.8,117,-21.5,15.8,31,-16.2,4.2,10,-44.4,1.3,53,-20.9,7.2,9,-35.7,1.2,7,-58.8,0.9,38,-36.7,5.1,9,-52.6,1.2
CRI,2020-04-01,Costa Rica,43,138.9,5.3,31,19.2,3.8,106,30.9,13.1,59,47.5,7.3,237,-21.5,29.4,135,15.4,16.7,34,9.7,4.2,11,10.0,1.4,70,32.1,8.7,10,11.1,1.2,11,57.1,1.4,55,44.7,6.8,5,-44.4,0.6
CRI,2020-04-02,Costa Rica,41,-4.7,4.5,43,38.7,4.8,143,34.9,15.8,92,55.9,10.2,249,5.1,27.6,152,12.6,16.8,26,-23.5,2.9,24,118.2,2.7,62,-11.4,6.9,9,-10.0,1.0,10,-9.1,1.1,48,-12.7,5.3,4,-20.0,0.4
CRI,2020-04-03,Costa Rica,16,-61.0,2.1,48,11.6,6.4,82,-42.7,11.0,59,-35.9,7.9,220,-11.6,29.5,136,-10.5,18.2,42,61.5,5.6,27,12.5,3.6,47,-24.2,6.3,11,22.2,1.5,6,-40.0,0.8,45,-6.2,6.0,8,100.0,1.1
CRI,2020-04-04,Costa Rica,36,125.0,4.9,31,-35.4,4.2,87,6.1,11.9,50,-15.3,6.8,235,6.8,32.1,129,-5.1,17.6,30,-28.6,4.1,19,-29.6,2.6,51,8.5,7.0,10,-9.1,1.4,9,50.0,1.2,32,-28.9,4.4,12,50.0,1.6
CRI,2020-04-05,Costa Rica,19,-47.2,3.5,28,-9.7,5.2,54,-37.9,9.9,47,-6.0,8.7,174,-26.0,32.0,88,-31.8,16.2,22,-26.7,4.1,10,-47.4,1.8,34,-33.3,6.3,4,-60.0,0.7,14,55.6,2.6,39,21.9,7.2,10,-16.7,1.8
CRI,2020-04-06,Costa Rica,29,52.6,3.6,37,32.1,4.6,96,77.8,11.8,49,4.3,6.0,257,47.7,31.7,136,54.5,16.7,34,54.5,4.2,19,90.0,2.3,54,58.8,6.7,17,325.0,2.1,12,-14.3,1.5,59,51.3,7.3,13,30.0,1.6
CRI,2020-04-07,Costa Rica,10,-65.5,1.8,21,-43.2,3.8,61,-36.5,11.1,34,-30.6,6.2,188,-26.8,34.2,86,-36.8,15.6,23,-32.4,4.2,12,-36.8,2.2,49,-9.3,8.9,11,-35.3,2.0,10,-16.7,1.8,32,-45.8,5.8,13,0.0,2.4
CRI,2020-04-08,Costa Rica,27,170.0,3.1,47,123.8,5.5,128,109.8,14.9,58,70.6,6.8,281,49.5,32.8,110,27.9,12.8,36,56.5,4.2,15,25.0,1.7,61,24.5,7.1,19,72.7,2.2,8,-20.0,0.9,55,71.9,6.4,13,0.0,1.5
CRI,2020-04-09,Costa Rica,19,-29.6,2.9,52,10.6,7.9,92,-28.1,14.0,39,-32.8,5.9,174,-38.1,26.5,133,20.9,20.3,21,-41.7,3.2,14,-6.7,2.1,34,-44.3,5.2,8,-57.9,1.2,3,-62.5,0.5,56,1.8,8.5,11,-15.4,1.7
CRI,2020-04-10,Costa Rica,15,-21.1,2.8,40,-23.1,7.4,71,-22.8,13.2,41,5.1,7.6,144,-17.2,26.8,95,-28.6,17.7,23,9.5,4.3,9,-35.7,1.7,39,14.7,7.2,9,12.5,1.7,9,200.0,1.7,36,-35.7,6.7,7,-36.4,1.3
CRI,2020-04-11,Costa Rica,7,-53.3,1.1,40,0.0,6.3,56,-21.1,8.8,49,19.5,7.7,177,22.9,27.7,151,58.9,23.7,27,17.4,4.2,9,0.0,1.4,48,23.1,7.5,10,11.1,1.6,8,-11.1,1.3,42,16.7,6.6,14,100.0,2.2
CRI,2020-04-12,Costa Rica,12,71.4,2.1,23,-42.5,4.0,61,8.9,10.5,36,-26.5,6.2,170,-4.0,29.4,83,-45.0,14.3,12,-55.6,2.1,7,-22.2,1.2,44,-8.3,7.6,16,60.0,2.8,9,12.5,1.6,43,2.4,7.4,63,350.0,10.9
CRI,2020-04-13,Costa Rica,35,191.7,4.3,36,56.5,4.4,104,70.5,12.8,66,83.3,8.1,187,10.0,23.0,138,66.3,17.0,27,125.0,3.3,15,114.3,1.8,67,52.3,8.2,25,56.2,3.1,10,11.1,1.2,64,48.8,7.9,39,-38.1,4.8
CRI,2020-04-14,Costa Rica,19,-45.7,2.9,38,5.6,5.8,99,-4.8,15.2,62,-6.1,9.5,159,-15.0,24.5,114,-17.4,17.5,20,-25.9,3.1,6,-60.0,0.9,54,-19.4,8.3,8,-68.0,1.2,7,-30.0,1.1,40,-37.5,6.2,24,-38.5,3.7
CRI,2020-04-15,Costa Rica,17,-10.5,3.1,30,-21.1,5.4,90,-9.1,16.2,51,-17.7,9.2,128,-19.5,23.0,92,-19.3,16.5,23,15.0,4.1,8,33.3,1.4,49,-9.3,8.8,10,25.0,1.8,4,-42.9,0.7,41,2.5,7.4,13,-45.8,2.3
CRI,2020-04-16,Costa Rica,17,0.0,3.2,17,-43.3,3.2,75,-16.7,14.1,46,-9.8,8.7,141,10.2,26.6,101,9.8,19.0,27,17.4,5.1,15,87.5,2.8,42,-14.3,7.9,7,-30.0,1.3,6,50.0,1.1,26,-36.6,4.9,11,-15.4,2.1
CRI,2020-04-17,Costa Rica,15,-11.8,2.3,33,94.1,5.0,98,30.7,14.7,77,67.4,11.6,191,35.5,28.7,107,5.9,16.1,27,0.0,4.1,14,-6.7,2.1,57,35.7,8.6,5,-28.6,0.8,7,16.7,1.1,27,3.8,4.1,7,-36.4,1.1
CRI,2020-04-18,Costa Rica,10,-33.3,1.9,22,-33.3,4.1,79,-19.4,14.8,54,-29.9,10.1,172,-9.9,32.1,78,-27.1,14.6,21,-22.2,3.9,10,-28.6,1.9,38,-33.3,7.1,12,140.0,2.2,8,14.3,1.5,22,-18.5,4.1,9,28.6,1.7
CRI,2020-04-19,Costa Rica,16,60.0,3.2,14,-36.4,2.8,69,-12.7,13.7,35,-35.2,6.9,150,-12.8,29.8,84,7.7,16.7,21,0.0,4.2,5,-50.0,1.0,49,28.9,9.7,9,-25.0,1.8,7,-12.5,1.4,36,63.6,7.1,9,0.0,1.8
CRI,2020-04-20,Costa Rica,24,50.0,3.7,34,142.9,5.3,91,31.9,14.1,68,94.3,10.5,191,27.3,29.6,99,17.9,15.3,21,0.0,3.3,17,240.0,2.6,54,10.2,8.4,9,0.0,1.4,6,-14.3,0.9,24,-33.3,3.7,8,-11.1,1.2
CRI,2020-04-21,Costa Rica,3,-87.5,1.8,13,-61.8,7.6,21,-76.9,12.3,15,-77.9,8.8,36,-81.2,21.1,24,-75.8,14.0,8,-61.9,4.7,6,-64.7,3.5,25,-53.7,14.6,3,-66.7,1.8,1,-83.3,0.6,13,-45.8,7.6,3,-62.5,1.8
CRI,2020-04-22,Costa Rica,19,533.3,3.4,27,107.7,4.8,88,319.0,15.6,61,306.7,10.8,116,222.2,20.6,83,245.8,14.7,26,225.0,4.6,18,200.0,3.2,47,88.0,8.3,8,166.7,1.4,32,3100.0,5.7,30,130.8,5.3,8,166.7,1.4
CRI,2020-04-23,Costa Rica,4,-78.9,2.4,10,-63.0,6.0,24,-72.7,14.5,16,-73.8,9.6,40,-65.5,24.1,26,-68.7,15.7,13,-50.0,7.8,5,-72.2,3.0,15,-68.1,9.0,4,-50.0,2.4,5,-84.4,3.0,4,-86.7,2.4,0,-100.0,0
CRI,2020-04-24,Costa Rica,9,125.0,1.4,27,170.0,4.2,81,237.5,12.7,60,275.0,9.4,177,342.5,27.8,134,415.4,21.0,29,123.1,4.6,17,240.0,2.7,45,200.0,7.1,11,175.0,1.7,16,220.0,2.5,29,625.0,4.6,2,100,0.3
CRI,2020-04-25,Costa Rica,14,55.6,2.9,15,-44.4,3.1,64,-21.0,13.3,34,-43.3,7.1,121,-31.6,25.2,93,-30.6,19.3,18,-37.9,3.7,15,-11.8,3.1,52,15.6,10.8,9,-18.2,1.9,10,-37.5,2.1,30,3.4,6.2,6,200.0,1.2
CRI,2020-04-26,Costa Rica,7,-50.0,2.0,21,40.0,5.9,38,-40.6,10.6,30,-11.8,8.4,95,-21.5,26.6,64,-31.2,17.9,16,-11.1,4.5,8,-46.7,2.2,33,-36.5,9.2,10,11.1,2.8,7,-30.0,2.0,25,-16.7,7.0,3,-50.0,0.8
CRI,2020-04-27,Costa Rica,17,142.9,3.6,19,-9.5,4.0,42,10.5,8.9,40,33.3,8.5,124,30.5,26.2,102,59.4,21.6,22,37.5,4.7,15,87.5,3.2,50,51.5,10.6,4,-60.0,0.8,6,-14.3,1.3,28,12.0,5.9,4,33.3,0.8
CRI,2020-04-28,Costa Rica,13,-23.5,2.6,25,31.6,5.0,72,71.4,14.5,52,30.0,10.5,128,3.2,25.8,70,-31.4,14.1,19,-13.6,3.8,17,13.3,3.4,51,2.0,10.3,21,425.0,4.2,6,0.0,1.2,18,-35.7,3.6,4,0.0,0.8
CRI,2020-04-29,Costa Rica,10,-23.1,1.9,23,-8.0,4.5,73,1.4,14.2,45,-13.5,8.7,127,-0.8,24.7,75,7.1,14.6,31,63.2,6.0,17,0.0,3.3,42,-17.6,8.2,23,9.5,4.5,9,50.0,1.7,32,77.8,6.2,8,100.0,1.6
ECU,2020-03-24,Ecuador,17,0,7.1,17,0,7.1,16,0,6.6,12,0,5.0,81,0,33.6,48,0,19.9,14,0,5.8,4,0,1.7,7,0,2.9,9,0,3.7,3,0,1.2,7,0,2.9,6,0,2.5
ECU,2020-03-25,Ecuador,19,11.8,8.6,12,-29.4,5.5,21,31.2,9.5,9,-25.0,4.1,56,-30.9,25.5,50,4.2,22.7,4,-71.4,1.8,5,25.0,2.3,11,57.1,5.0,6,-33.3,2.7,1,-66.7,0.5,21,200.0,9.5,5,-16.7,2.3
ECU,2020-03-26,Ecuador,26,36.8,12.1,12,0.0,5.6,9,-57.1,4.2,11,22.2,5.1,55,-1.8,25.6,49,-2.0,22.8,6,50.0,2.8,3,-40.0,1.4,11,0.0,5.1,9,50.0,4.2,0,-100.0,0,19,-9.5,8.8,5,0.0,2.3
ECU,2020-03-27,Ecuador,17,-34.6,6.3,21,75.0,7.8,28,211.1,10.4,10,-9.1,3.7,92,67.3,34.2,67,36.7,24.9,6,0.0,2.2,3,0.0,1.1,10,-9.1,3.7,4,-55.6,1.5,2,100,0.7,8,-57.9,3.0,1,-80.0,0.4
ECU,2020-03-28,Ecuador,15,-11.8,8.4,7,-66.7,3.9,15,-46.4,8.4,11,10.0,6.2,44,-52.2,24.7,45,-32.8,25.3,2,-66.7,1.1,2,-33.3,1.1,5,-50.0,2.8,9,125.0,5.1,3,50.0,1.7,16,100.0,9.0,4,300.0,2.2
ECU,2020-03-29,Ecuador,8,-46.7,6.2,7,0.0,5.4,6,-60.0,4.7,6,-45.5,4.7,36,-18.2,27.9,31,-31.1,24.0,6,200.0,4.7,2,0.0,1.6,9,80.0,7.0,2,-77.8,1.6,7,133.3,5.4,8,-50.0,6.2,1,-75.0,0.8
ECU,2020-03-30,Ecuador,10,25.0,2.7,12,71.4,3.2,37,516.7,9.9,15,150.0,4.0,137,280.6,36.8,74,138.7,19.9,18,200.0,4.8,6,200.0,1.6,17,88.9,4.6,6,200.0,1.6,6,-14.3,1.6,24,200.0,6.5,10,900.0,2.7
ECU,2020-03-31,Ecuador,19,90.0,2.5,45,275.0,6.0,78,110.8,10.3,36,140.0,4.8,291,112.4,38.5,116,56.8,15.4,20,11.1,2.6,15,150.0,2.0,44,158.8,5.8,15,150.0,2.0,14,133.3,1.9,48,100.0,6.4,14,40.0,1.9
ECU,2020-04-01,Ecuador,31,63.2,3.4,47,4.4,5.1,77,-1.3,8.4,52,44.4,5.7,370,27.1,40.4,120,3.4,13.1,26,30.0,2.8,12,-20.0,1.3,47,6.8,5.1,20,33.3,2.2,11,-21.4,1.2,82,70.8,9.0,21,50.0,2.3
ECU,2020-04-02,Ecuador,68,119.4,6.5,57,21.3,5.5,115,49.4,11.0,64,23.1,6.1,363,-1.9,34.9,123,2.5,11.8,31,19.2,3.0,13,8.3,1.2,63,34.0,6.1,26,30.0,2.5,13,18.2,1.2,50,-39.0,4.8,55,161.9,5.3
ECU,2020-04-03,Ecuador,27,-60.3,3.4,44,-22.8,5.5,67,-41.7,8.4,36,-43.8,4.5,307,-15.4,38.3,112,-8.9,14.0,23,-25.8,2.9,12,-7.7,1.5,52,-17.5,6.5,12,-53.8,1.5,14,7.7,1.7,68,36.0,8.5,27,-50.9,3.4
ECU,2020-04-04,Ecuador,31,14.8,4.1,40,-9.1,5.2,76,13.4,10.0,38,5.6,5.0,289,-5.9,37.9,141,25.9,18.5,16,-30.4,2.1,8,-33.3,1.0,44,-15.4,5.8,7,-41.7,0.9,9,-35.7,1.2,48,-29.4,6.3,15,-44.4,2.0
ECU,2020-04-05,Ecuador,38,22.6,5.1,19,-52.5,2.6,51,-32.9,6.9,35,-7.9,4.7,304,5.2,40.9,126,-10.6,16.9,19,18.8,2.6,10,25.0,1.3,48,9.1,6.5,10,42.9,1.3,15,66.7,2.0,59,22.9,7.9,10,-33.3,1.3
ECU,2020-04-06,Ecuador,31,-18.4,4.2,27,42.1,3.6,68,33.3,9.1,38,8.6,5.1,301,-1.0,40.4,121,-4.0,16.2,22,15.8,3.0,17,70.0,2.3,42,-12.5,5.6,6,-40.0,0.8,12,-20.0,1.6,50,-15.3,6.7,10,0.0,1.3
ECU,2020-04-07,Ecuador,36,16.1,4.4,23,-14.8,2.8,69,1.5,8.4,45,18.4,5.5,367,21.9,44.9,95,-21.5,11.6,29,31.8,3.5,13,-23.5,1.6,34,-19.0,4.2,22,266.7,2.7,14,16.7,1.7,58,16.0,7.1,12,20.0,1.5
ECU,2020-04-08,Ecuador,13,-63.9,2.4,24,4.3,4.4,44,-36.2,8.0,28,-37.8,5.1,264,-28.1,47.9,70,-26.3,12.7,18,-37.9,3.3,10,-23.1,1.8,25,-26.5,4.5,15,-31.8,2.7,6,-57.1,1.1,28,-51.7,5.1,6,-50.0,1.1
ECU,2020-04-09,Ecuador,29,123.1,4.1,30,25.0,4.3,61,38.6,8.7,41,46.4,5.9,328,24.2,46.9,65,-7.1,9.3,21,16.7,3.0,20,100.0,2.9,33,32.0,4.7,14,-6.7,2.0,6,0.0,0.9,37,32.1,5.3,14,133.3,2.0
ECU,2020-04-10,Ecuador,21,-27.6,3.4,35,16.7,5.7,91,49.2,14.7,50,22.0,8.1,230,-29.9,37.2,68,4.6,11.0,13,-38.1,2.1,12,-40.0,1.9,26,-21.2,4.2,15,7.1,2.4,11,83.3,1.8,35,-5.4,5.7,12,-14.3,1.9
ECU,2020-04-11,Ecuador,42,100.0,4.3,29,-17.1,3.0,313,244.0,32.0,92,84.0,9.4,274,19.1,28.0,97,42.6,9.9,20,53.8,2.0,14,16.7,1.4,25,-3.8,2.6,15,0.0,1.5,12,9.1,1.2,37,5.7,3.8,8,-33.3,0.8
ECU,2020-04-12,Ecuador,18,-57.1,3.2,18,-37.9,3.2,97,-69.0,17.4,23,-75.0,4.1,206,-24.8,36.9,78,-19.6,14.0,28,40.0,5.0,11,-21.4,2.0,24,-4.0,4.3,12,-20.0,2.1,7,-41.7,1.3,28,-24.3,5.0,9,12.5,1.6
ECU,2020-04-13,Ecuador,17,-5.6,2.7,26,44.4,4.1,92,-5.2,14.5,44,91.3,6.9,237,15.0,37.4,86,10.3,13.6,24,-14.3,3.8,14,27.3,2.2,34,41.7,5.4,19,58.3,3.0,8,14.3,1.3,30,7.1,4.7,3,-66.7,0.5
ECU,2020-04-14,Ecuador,16,-5.9,3.1,21,-19.2,4.0,61,-33.7,11.8,35,-20.5,6.7,208,-12.2,40.1,86,0.0,16.6,10,-58.3,1.9,8,-42.9,1.5,18,-47.1,3.5,12,-36.8,2.3,7,-12.5,1.3,31,3.3,6.0,6,100.0,1.2
ECU,2020-04-15,Ecuador,24,50.0,3.8,26,23.8,4.1,83,36.1,13.2,53,51.4,8.4,245,17.8,39.0,79,-8.1,12.6,22,120.0,3.5,14,75.0,2.2,27,50.0,4.3,11,-8.3,1.8,8,14.3,1.3,32,3.2,5.1,4,-33.3,0.6
ECU,2020-04-16,Ecuador,116,383.3,6.9,73,180.8,4.3,180,116.9,10.7,71,34.0,4.2,662,170.2,39.4,247,212.7,14.7,37,68.2,2.2,65,364.3,3.9,44,63.0,2.6,24,118.2,1.4,12,50.0,0.7,140,337.5,8.3,9,125.0,0.5
ECU,2020-04-17,Ecuador,194,67.2,6.6,99,35.6,3.4,335,86.1,11.4,150,111.3,5.1,1101,66.3,37.6,415,68.0,14.2,117,216.2,4.0,53,-18.5,1.8,90,104.5,3.1,91,279.2,3.1,31,158.3,1.1,227,62.1,7.8,24,166.7,0.8
ECU,2020-04-18,Ecuador,172,-11.3,6.7,173,74.7,6.7,285,-14.9,11.1,117,-22.0,4.6,838,-23.9,32.7,417,0.5,16.3,94,-19.7,3.7,47,-11.3,1.8,52,-42.2,2.0,58,-36.3,2.3,20,-35.5,0.8,267,17.6,10.4,23,-4.2,0.9
ECU,2020-04-19,Ecuador,118,-31.4,6.8,84,-51.4,4.8,157,-44.9,9.1,81,-30.8,4.7,446,-46.8,25.8,484,16.1,27.9,41,-56.4,2.4,34,-27.7,2.0,55,5.8,3.2,26,-55.2,1.5,28,40.0,1.6,142,-46.8,8.2,36,56.5,2.1
ECU,2020-04-20,Ecuador,217,83.9,7.5,149,77.4,5.2,213,35.7,7.4,411,407.4,14.3,976,118.8,33.9,386,-20.2,13.4,84,104.9,2.9,79,132.4,2.7,62,12.7,2.2,72,176.9,2.5,29,3.6,1.0,177,24.6,6.2,22,-38.9,0.8
ECU,2020-04-21,Ecuador,207,-4.6,8.3,98,-34.2,3.9,188,-11.7,7.5,192,-53.3,7.7,993,1.7,39.7,349,-9.6,13.9,145,72.6,5.8,54,-31.6,2.2,36,-41.9,1.4,40,-44.4,1.6,13,-55.2,0.5,162,-8.5,6.5,25,13.6,1.0
ECU,2020-04-22,Ecuador,155,-25.1,4.8,129,31.6,4.0,247,31.4,7.6,157,-18.2,4.8,1087,9.5,33.6,470,34.7,14.5,249,71.7,7.7,126,133.3,3.9,67,86.1,2.1,112,180.0,3.5,149,1046.2,4.6,264,63.0,8.2,27,8.0,0.8
ECU,2020-04-23,Ecuador,169,9.0,7.1,143,10.9,6.0,211,-14.6,8.9,137,-12.7,5.8,736,-32.3,31.1,292,-37.9,12.3,285,14.5,12.1,60,-52.4,2.5,84,25.4,3.6,50,-55.4,2.1,31,-79.2,1.3,145,-45.1,6.1,22,-18.5,0.9
ECU,2020-04-24,Ecuador,140,-17.2,5.5,169,18.2,6.6,168,-20.4,6.6,133,-2.9,5.2,779,5.8,30.5,748,156.2,29.3,78,-72.6,3.1,53,-11.7,2.1,58,-31.0,2.3,38,-24.0,1.5,34,9.7,1.3,127,-12.4,5.0,25,13.6,1.0
ECU,2020-04-25,Ecuador,85,-39.3,3.6,121,-28.4,5.2,154,-8.3,6.6,112,-15.8,4.8,592,-24.0,25.4,935,25.0,40.1,54,-30.8,2.3,37,-30.2,1.6,82,41.4,3.5,42,10.5,1.8,16,-52.9,0.7,93,-26.8,4.0,7,-72.0,0.3
ECU,2020-04-26,Ecuador,105,23.5,5.7,87,-28.1,4.8,115,-25.3,6.3,79,-29.5,4.3,585,-1.2,31.9,524,-44.0,28.6,42,-22.2,2.3,44,18.9,2.4,49,-40.2,2.7,54,28.6,2.9,22,37.5,1.2,110,18.3,6.0,15,114.3,0.8
ECU,2020-04-27,Ecuador,136,29.5,5.3,50,-42.5,2.0,180,56.5,7.1,86,8.9,3.4,589,0.7,23.2,831,58.6,32.7,39,-7.1,1.5,197,347.7,7.7,46,-6.1,1.8,31,-42.6,1.2,23,4.5,0.9,310,181.8,12.2,26,73.3,1.0
ECU,2020-04-28,Ecuador,118,-13.2,6.1,52,4.0,2.7,190,5.6,9.8,62,-27.9,3.2,578,-1.9,29.7,361,-56.6,18.6,31,-20.5,1.6,310,57.4,15.9,22,-52.2,1.1,85,174.2,4.4,11,-52.2,0.6,98,-68.4,5.0,28,7.7,1.4
ECU,2020-04-29,Ecuador,144,22.0,6.4,95,82.7,4.2,205,7.9,9.1,80,29.0,3.5,712,23.2,31.5,617,70.9,27.3,57,83.9,2.5,42,-86.5,1.9,41,86.4,1.8,63,-25.9,2.8,72,554.5,3.2,120,22.4,5.3,13,-53.6,0.6
SLV,2020-03-15,El Salvador,428,0,18.2,86,0,3.7,150,0,6.4,124,0,5.3,638,0,27.1,405,0,17.2,39,0,1.7,57,0,2.4,126,0,5.4,47,0,2.0,39,0,1.7,142,0,6.0,74,0,3.1
SLV,2020-03-16,El Salvador,168,-60.7,5.8,62,-27.9,2.1,270,80.0,9.3,228,83.9,7.9,839,31.5,29.0,588,45.2,20.3,115,194.9,4.0,75,31.6,2.6,175,38.9,6.0,88,87.2,3.0,39,0.0,1.3,178,25.4,6.1,71,-4.1,2.5
SLV,2020-03-17,El Salvador,169,0.6,6.1,91,46.8,3.3,261,-3.3,9.3,242,6.1,8.7,814,-3.0,29.1,461,-21.6,16.5,106,-7.8,3.8,67,-10.7,2.4,182,4.0,6.5,75,-14.8,2.7,56,43.6,2.0,163,-8.4,5.8,106,49.3,3.8
SLV,2020-03-18,El Salvador,131,-22.5,5.3,90,-1.1,3.7,275,5.4,11.2,247,2.1,10.0,651,-20.0,26.5,444,-3.7,18.0,127,19.8,5.2,46,-31.3,1.9,128,-29.7,5.2,79,5.3,3.2,61,8.9,2.5,136,-16.6,5.5,45,-57.5,1.8
SLV,2020-03-19,El Salvador,215,64.1,5.4,139,54.4,3.5,353,28.4,8.8,230,-6.9,5.7,1052,61.6,26.2,678,52.7,16.9,128,0.8,3.2,50,8.7,1.2,396,209.4,9.9,131,65.8,3.3,55,-9.8,1.4,491,261.0,12.2,93,106.7,2.3
SLV,2020-03-20,El Salvador,167,-22.3,6.0,109,-21.6,3.9,296,-16.1,10.6,233,1.3,8.4,757,-28.0,27.2,480,-29.2,17.2,124,-3.1,4.4,46,-8.0,1.6,192,-51.5,6.9,66,-49.6,2.4,44,-20.0,1.6,213,-56.6,7.6,61,-34.4,2.2
SLV,2020-03-21,El Salvador,231,38.3,8.8,131,20.2,5.0,254,-14.2,9.7,137,-41.2,5.2,706,-6.7,26.9,441,-8.1,16.8,102,-17.7,3.9,37,-19.6,1.4,193,0.5,7.4,54,-18.2,2.1,52,18.2,2.0,200,-6.1,7.6,83,36.1,3.2
SLV,2020-03-22,El Salvador,263,13.9,8.7,163,24.4,5.4,311,22.4,10.2,194,41.6,6.4,841,19.1,27.7,475,7.7,15.6,101,-1.0,3.3,33,-10.8,1.1,292,51.3,9.6,67,24.1,2.2,48,-7.7,1.6,178,-11.0,5.9,70,-15.7,2.3
SLV,2020-03-23,El Salvador,213,-19.0,7.9,123,-24.5,4.5,341,9.6,12.6,223,14.9,8.2,769,-8.6,28.4,390,-17.9,14.4,98,-3.0,3.6,35,6.1,1.3,193,-33.9,7.1,65,-3.0,2.4,50,4.2,1.8,155,-12.9,5.7,55,-21.4,2.0
