id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14
CHL,2021-06-14,Chile,410,0.16,0.17,31,52,22,173,87,0.4,0.04,15,15,0,29,92,0.59,0.04,0,0,4,46,15,0.25,0.01,0,0,1,6,1277,0.3,0.54,94,157,62,408,142,-0.03,0.06,17,10,5,44,49,0.44,0.02,0,0,1,18,50,0.52,0.02,0,0,3,16,68,0.89,0.03,0,0,2,26,48,0.33,0.02,0,0,1,11,22,0,0.01,0,0,2,10,13,0.86,0.01,0,0,0,2,78,1.17,0.03,0,0,1,29,16,0.07,0.01,0,0,1,9
CHL,2021-06-15,Chile,308,-0.25,0.14,36,40,15,119,91,0.05,0.04,0,0,3,37,94,0.02,0.04,10,11,1,31,29,0.93,0.01,0,0,2,13,1302,0.02,0.57,103,148,63,439,112,-0.21,0.05,6,14,8,43,43,-0.12,0.02,0,0,7,24,65,0.3,0.03,11,12,4,27,52,-0.24,0.02,0,0,0,15,49,0.02,0.02,0,0,3,13,30,0.36,0.01,0,0,3,8,11,-0.15,0,0,0,0,2,67,-0.14,0.03,0,0,2,27,12,-0.25,0.01,0,0,2,6
CHL,2021-06-16,Chile,310,0.01,0.16,33,36,15,124,86,-0.05,0.04,9,11,1,27,105,0.12,0.05,19,12,4,37,31,0.07,0.02,0,0,1,9,1011,-0.22,0.51,76,103,48,353,102,-0.09,0.05,9,11,1,41,36,-0.16,0.02,0,0,0,9,69,0.06,0.03,0,0,4,22,48,-0.08,0.02,0,0,0,17,57,0.16,0.03,0,0,1,13,30,0,0.02,0,0,1,9,8,-0.27,0,0,0,0,2,81,0.21,0.04,0,0,1,24,17,0.42,0.01,0,0,0,5
CHL,2021-06-17,Chile,282,-0.09,0.15,24,34,15,120,55,-0.36,0.03,0,0,4,21,88,-0.16,0.05,5,17,5,36,24,-0.23,0.01,0,0,1,10,987,-0.02,0.52,91,125,41,329,91,-0.11,0.05,5,20,5,42,31,-0.14,0.02,0,0,3,14,63,-0.09,0.03,0,0,2,19,114,1.38,0.06,0,0,7,68,43,-0.25,0.02,0,0,2,13,19,-0.37,0.01,0,0,0,6,3,-0.62,0,0,0,0,1,86,0.06,0.05,0,0,4,24,18,0.06,0.01,0,0,0,6
CHL,2021-06-18,Chile,223,-0.21,0.11,33,27,15,87,77,0.4,0.04,0,0,5,29,67,-0.24,0.03,0,0,2,21,27,0.13,0.01,0,0,0,4,1148,0.16,0.54,129,139,70,419,110,0.21,0.05,0,0,5,43,47,0.52,0.02,0,0,1,15,56,-0.11,0.03,0,0,1,16,154,0.35,0.07,17,14,5,84,61,0.42,0.03,0,0,1,18,34,0.79,0.02,0,0,3,19,22,6.33,0.01,0,0,1,2,78,-0.09,0.04,0,0,0,29,10,-0.44,0,0,0,1,4
CHL,2021-06-19,Chile,186,-0.17,0.15,24,20,8,77,39,-0.49,0.03,0,0,2,21,47,-0.3,0.04,0,0,2,24,8,-0.7,0.01,0,0,0,2,668,-0.42,0.52,65,74,28,250,79,-0.28,0.06,0,0,6,30,29,-0.38,0.02,0,0,0,10,22,-0.61,0.02,0,0,0,4,91,-0.41,0.07,0,0,7,48,26,-0.57,0.02,0,0,3,13,19,-0.44,0.01,0,0,0,6,4,-0.82,0,0,0,0,0,49,-0.37,0.04,0,0,3,13,12,0.2,0.01,0,0,1,1
CHL,2021-06-20,Chile,157,-0.16,0.13,14,20,16,70,41,0.05,0.03,0,0,4,18,56,0.19,0.05,0,0,0,18,11,0.38,0.01,0,0,0,6,613,-0.08,0.52,63,80,27,225,84,0.06,0.07,0,0,5,29,26,-0.1,0.02,0,0,2,10,22,0,0.02,0,0,0,5,61,-0.33,0.05,0,0,3,28,25,-0.04,0.02,0,0,3,8,22,0.16,0.02,0,0,1,7,5,0.25,0,0,0,0,1,34,-0.31,0.03,0,0,1,10,28,1.33,0.02,0,0,3,16
CHL,2021-06-21,Chile,323,1.06,0.22,40,44,16,122,37,-0.1,0.03,0,0,1,18,46,-0.18,0.03,0,0,2,18,16,0.45,0.01,0,0,1,8,724,0.18,0.49,71,82,42,262,79,-0.06,0.05,0,0,3,29,29,0.12,0.02,0,0,1,8,39,0.77,0.03,0,0,4,14,37,-0.39,0.03,0,0,3,21,36,0.44,0.02,0,0,2,13,29,0.32,0.02,0,0,0,15,15,2,0.01,0,0,1,4,51,0.5,0.03,0,0,2,13,10,-0.64,0.01,0,0,0,3
CHL,2021-06-22,Chile,192,-0.41,0.12,11,30,8,77,52,0.41,0.03,0,0,2,22,55,0.2,0.03,0,0,1,21,20,0.25,0.01,0,0,2,10,890,0.23,0.55,82,92,39,317,103,0.3,0.06,0,0,6,46,26,-0.1,0.02,0,0,1,8,42,0.08,0.03,0,0,3,18,65,0.76,0.04,0,0,4,23,45,0.25,0.03,0,0,0,17,34,0.17,0.02,0,0,2,20,12,-0.2,0.01,0,0,1,6,60,0.18,0.04,0,0,3,18,12,0.2,0.01,0,0,1,7
CHL,2021-06-23,Chile,252,0.31,0.13,0,0,0,0,79,0.52,0.04,0,0,0,0,69,0.25,0.04,0,0,0,0,21,0.05,0.01,0,0,0,0,1071,0.2,0.57,0,0,0,0,95,-0.08,0.05,0,0,0,0,29,0.12,0.02,0,0,0,0,40,-0.05,0.02,0,0,0,0,55,-0.15,0.03,0,0,0,0,41,-0.09,0.02,0,0,0,0,22,-0.35,0.01,0,0,0,0,16,0.33,0.01,0,0,0,0,80,0.33,0.04,0,0,0,0,20,0.67,0.01,0,0,0,0
CHL,2021-06-24,Chile,709,1.81,0.21,0,0,0,0,81,0.03,0.02,0,0,0,0,74,0.07,0.02,0,0,0,0,30,0.43,0.01,0,0,0,0,1787,0.67,0.54,0,0,0,0,132,0.39,0.04,0,0,0,0,61,1.1,0.02,0,0,0,0,80,1,0.02,0,0,0,0,98,0.78,0.03,0,0,0,0,70,0.71,0.02,0,0,0,0,37,0.68,0.01,0,0,0,0,12,-0.25,0,0,0,0,0,93,0.16,0.03,0,0,0,0,41,1.05,0.01,0,0,0,0
CHL,2021-06-25,Chile,610,-0.14,0.19,0,0,0,0,99,0.22,0.03,0,0,0,0,85,0.15,0.03,0,0,0,0,30,0,0.01,0,0,0,0,1726,-0.03,0.54,0,0,0,0,178,0.35,0.06,0,0,0,0,64,0.05,0.02,0,0,0,0,61,-0.24,0.02,0,0,0,0,96,-0.02,0.03,0,0,0,0,79,0.13,0.02,0,0,0,0,43,0.16,0.01,0,0,0,0,22,0.83,0.01,0,0,0,0,76,-0.18,0.02,0,0,0,0,36,-0.12,0.01,0,0,0,0
CHL,2021-06-26,Chile,391,-0.36,0.17,0,0,0,0,58,-0.41,0.03,0,0,0,0,67,-0.21,0.03,0,0,0,0,18,-0.4,0.01,0,0,0,0,1349,-0.22,0.59,0,0,0,0,100,-0.44,0.04,0,0,0,0,61,-0.05,0.03,0,0,0,0,48,-0.21,0.02,0,0,0,0,38,-0.6,0.02,0,0,0,0,49,-0.38,0.02,0,0,0,0,23,-0.47,0.01,0,0,0,0,17,-0.23,0.01,0,0,0,0,65,-0.14,0.03,0,0,0,0,19,-0.47,0.01,0,0,0,0
CHL,2021-06-27,Chile,253,-0.35,0.15,36,27,17,111,79,0.36,0.05,0,0,2,18,61,-0.09,0.04,0,0,2,25,11,-0.39,0.01,0,0,4,5,886,-0.34,0.54,72,94,55,306,109,0.09,0.07,15,12,5,44,23,-0.62,0.01,0,0,0,11,33,-0.31,0.02,0,0,1,7,35,-0.08,0.02,0,0,1,13,52,0.06,0.03,0,0,3,13,20,-0.13,0.01,0,0,2,9,7,-0.59,0,0,0,0,2,43,-0.34,0.03,0,0,1,13,25,0.32,0.02,0,0,0,5
CHL,2021-06-28,Chile,232,-0.08,0.16,0,0,0,0,48,-0.39,0.03,0,0,0,0,55,-0.1,0.04,0,0,0,0,11,0,0.01,0,0,0,0,698,-0.21,0.49,0,0,0,0,90,-0.17,0.06,0,0,0,0,26,0.13,0.02,0,0,0,0,30,-0.09,0.02,0,0,0,0,46,0.31,0.03,0,0,0,0,38,-0.27,0.03,0,0,0,0,73,2.65,0.05,0,0,0,0,5,-0.29,0,0,0,0,0,55,0.28,0.04,0,0,0,0,11,-0.56,0.01,0,0,0,0
CHL,2021-06-29,Chile,212,-0.09,0.13,27,24,8,70,53,0.1,0.03,0,0,1,15,99,0.8,0.06,0,0,3,48,16,0.45,0.01,0,0,0,6,898,0.29,0.54,86,86,32,303,97,0.08,0.06,0,0,4,31,48,0.85,0.03,0,0,3,14,56,0.87,0.03,0,0,0,21,42,-0.09,0.03,0,0,2,15,28,-0.26,0.02,0,0,1,9,22,-0.7,0.01,0,0,0,7,2,-0.6,0,0,0,0,0,77,0.4,0.05,0,0,3,23,27,1.45,0.02,0,0,0,10
CHL,2021-06-30,Chile,227,0.07,0.12,23,30,14,87,67,0.26,0.04,0,0,3,31,116,0.17,0.06,0,0,4,45,23,0.44,0.01,0,0,2,8,959,0.07,0.53,75,119,47,345,81,-0.16,0.04,0,0,1,27,30,-0.37,0.02,0,0,2,10,77,0.38,0.04,0,0,2,19,57,0.36,0.03,0,0,1,22,60,1.14,0.03,0,0,3,25,26,0.18,0.01,0,0,0,9,7,2.5,0,0,0,0,1,76,-0.01,0.04,0,0,1,19,11,-0.59,0.01,0,0,1,4
COL,2021-06-01,Colombia,220,0,0.13,12,29,15,68,81,0,0.05,0,0,4,34,124,0,0.07,22,21,5,42,43,0,0.03,0,0,3,17,834,0,0.5,36,69,31,223,62,0,0.04,0,0,5,21,32,0,0.02,0,0,0,4,92,0,0.06,0,0,3,29,50,0,0.03,0,0,3,18,28,0,0.02,0,0,2,8,25,0,0.02,0,0,3,7,9,0,0.01,0,0,0,3,55,0,0.03,0,0,0,10,8,0,0,0,0,0,2
COL,2021-06-02,Colombia,198,-0.1,0.12,7,30,10,59,74,-0.09,0.05,0,0,5,26,132,0.06,0.08,10,21,6,43,63,0.47,0.04,0,0,2,26,782,-0.06,0.48,42,85,24,176,71,0.15,0.04,0,0,3,22,36,0.13,0.02,0,0,1,13,72,-0.22,0.04,0,0,4,25,44,-0.12,0.03,0,0,6,16,30,0.07,0.02,0,0,1,8,27,0.08,0.02,0,0,0,6,9,0,0.01,0,0,0,2,70,0.27,0.04,0,0,2,20,14,0.75,0.01,0,0,1,7
COL,2021-06-03,Colombia,243,0.23,0.12,11,37,13,64,151,1.04,0.08,12,24,6,41,129,-0.02,0.07,9,18,9,40,49,-0.22,0.02,0,0,3,15,963,0.23,0.49,46,89,47,226,75,0.06,0.04,0,0,1,27,49,0.36,0.02,0,0,2,18,99,0.38,0.05,0,0,3,26,38,-0.14,0.02,0,0,1,17,44,0.47,0.02,0,0,2,7,31,0.15,0.02,0,0,3,14,18,1,0.01,0,0,0,5,78,0.11,0.04,0,0,1,14,16,0.14,0.01,0,0,3,6
COL,2021-06-04,Colombia,188,-0.23,0.1,14,23,10,60,119,-0.21,0.06,9,16,4,37,126,-0.02,0.07,14,13,4,46,63,0.29,0.03,5,15,9,19,934,-0.03,0.51,53,111,37,255,55,-0.27,0.03,0,0,0,13,65,0.33,0.04,2,24,2,23,66,-0.33,0.04,0,0,3,22,70,0.84,0.04,5,18,5,31,29,-0.34,0.02,0,0,0,6,40,0.29,0.02,0,0,1,8,14,-0.22,0.01,0,0,0,2,61,-0.22,0.03,0,0,1,6,11,-0.31,0.01,0,0,1,5
COL,2021-06-05,Colombia,110,-0.41,0.09,6,25,10,37,82,-0.31,0.07,4,16,6,36,71,-0.44,0.06,0,0,3,25,43,-0.32,0.04,0,0,1,11,597,-0.36,0.5,37,61,22,145,49,-0.11,0.04,0,0,1,19,36,-0.45,0.03,0,0,2,14,49,-0.26,0.04,0,0,2,15,53,-0.24,0.04,0,0,25,36,20,-0.31,0.02,0,0,1,8,21,-0.47,0.02,0,0,1,9,4,-0.71,0,0,0,1,2,50,-0.18,0.04,0,0,1,12,17,0.55,0.01,0,0,0,7
COL,2021-06-06,Colombia,97,-0.12,0.1,10,12,6,23,79,-0.04,0.09,2,28,3,34,76,0.07,0.08,0,0,3,20,29,-0.33,0.03,0,0,0,9,424,-0.29,0.46,34,51,23,99,34,-0.31,0.04,0,0,1,8,27,-0.25,0.03,0,0,1,6,48,-0.02,0.05,0,0,4,14,30,-0.43,0.03,0,0,3,12,22,0.1,0.02,0,0,0,4,6,-0.71,0.01,0,0,0,4,2,-0.5,0,0,0,0,0,40,-0.2,0.04,0,0,0,8,10,-0.41,0.01,0,0,0,3
COL,2021-06-07,Colombia,112,0.15,0.09,4,19,6,37,124,0.57,0.1,9,13,11,47,102,0.34,0.08,0,0,6,37,27,-0.07,0.02,0,0,1,9,610,0.44,0.49,40,81,38,183,62,0.82,0.05,0,0,0,19,25,-0.07,0.02,0,0,3,3,36,-0.25,0.03,0,0,3,12,31,0.03,0.02,0,0,3,15,30,0.36,0.02,0,0,1,3,20,2.33,0.02,0,0,0,8,6,2,0,0,0,1,3,41,0.03,0.03,0,0,2,16,17,0.7,0.01,0,0,0,7
COL,2021-06-08,Colombia,253,1.26,0.12,16,36,22,87,147,0.19,0.07,10,25,7,47,148,0.45,0.07,15,18,10,60,75,1.78,0.04,5,18,5,25,1005,0.65,0.47,67,124,51,255,88,0.42,0.04,8,13,10,42,90,2.6,0.04,8,13,9,41,86,1.39,0.04,0,0,5,32,48,0.55,0.02,0,0,1,15,42,0.4,0.02,0,0,0,11,34,0.7,0.02,0,0,3,17,14,1.33,0.01,0,0,0,2,76,0.85,0.04,0,0,2,13,17,0,0.01,0,0,1,5
COL,2021-06-09,Colombia,160,-0.37,0.1,9,28,8,50,130,-0.12,0.08,7,21,16,51,122,-0.18,0.07,0,0,10,38,46,-0.39,0.03,0,0,4,18,826,-0.18,0.5,51,91,48,218,80,-0.09,0.05,0,0,1,20,40,-0.56,0.02,0,0,4,16,59,-0.31,0.04,0,0,2,18,38,-0.21,0.02,0,0,2,18,43,0.02,0.03,0,0,0,12,29,-0.15,0.02,0,0,1,10,20,0.43,0.01,0,0,2,6,48,-0.37,0.03,0,0,2,8,6,-0.65,0,0,0,0,2
COL,2021-06-10,Colombia,123,-0.23,0.08,6,20,13,40,79,-0.39,0.05,0,0,6,32,121,-0.01,0.08,8,25,10,47,38,-0.17,0.02,0,0,0,10,873,0.06,0.56,60,85,48,228,67,-0.16,0.04,0,0,6,23,27,-0.32,0.02,0,0,2,10,73,0.24,0.05,0,0,5,20,40,0.05,0.03,0,0,1,17,20,-0.53,0.01,0,0,2,5,22,-0.24,0.01,0,0,3,4,11,-0.45,0.01,0,0,0,2,51,0.06,0.03,0,0,2,9,11,0.83,0.01,0,0,1,4
COL,2021-06-11,Colombia,102,-0.17,0.07,7,16,7,27,89,0.13,0.06,7,13,5,37,104,-0.14,0.07,6,22,5,33,31,-0.18,0.02,0,0,3,12,837,-0.04,0.55,40,77,43,212,79,0.18,0.05,6,16,3,19,39,0.44,0.03,0,0,2,15,75,0.03,0.05,0,0,5,16,58,0.45,0.04,0,0,2,26,38,0.9,0.02,0,0,1,8,21,-0.05,0.01,0,0,6,13,6,-0.45,0,0,0,1,2,48,-0.06,0.03,0,0,3,12,7,-0.36,0,0,0,1,4
COL,2021-06-12,Colombia,74,-0.27,0.06,0,0,3,14,51,-0.43,0.04,0,0,4,19,81,-0.22,0.07,0,0,5,32,22,-0.29,0.02,0,0,1,9,683,-0.18,0.57,55,89,21,159,52,-0.34,0.04,0,0,1,16,46,0.18,0.04,0,0,1,23,40,-0.47,0.03,0,0,3,11,38,-0.34,0.03,0,0,3,14,34,-0.11,0.03,0,0,1,8,26,0.24,0.02,0,0,1,8,2,-0.67,0,0,0,0,0,37,-0.23,0.03,0,0,4,8,11,0.57,0.01,0,0,1,3
COL,2021-06-13,Colombia,128,0.73,0.11,9,12,7,34,58,0.14,0.05,0,0,3,16,60,-0.26,0.05,0,0,1,23,22,0,0.02,0,0,1,8,682,0,0.58,50,78,46,169,43,-0.17,0.04,0,0,0,8,37,-0.2,0.03,0,0,1,10,35,-0.12,0.03,0,0,2,5,16,-0.58,0.01,0,0,2,10,27,-0.21,0.02,0,0,0,10,16,-0.38,0.01,0,0,1,6,8,3,0.01,0,0,1,1,37,0,0.03,0,0,1,5,8,-0.27,0.01,0,0,0,1
COL,2021-06-14,Colombia,105,-0.18,0.09,3,21,10,34,70,0.21,0.06,0,0,5,18,75,0.25,0.06,0,0,1,24,32,0.45,0.03,0,0,4,8,652,-0.04,0.55,45,57,28,150,62,0.44,0.05,0,0,0,17,42,0.14,0.04,0,0,4,17,30,-0.14,0.03,0,0,1,7,26,0.63,0.02,0,0,2,9,32,0.19,0.03,0,0,1,3,12,-0.25,0.01,0,0,1,3,3,-0.62,0,0,0,0,0,41,0.11,0.03,0,0,3,11,13,0.63,0.01,0,0,1,8
COL,2021-06-15,Colombia,166,0.58,0.09,10,23,9,45,70,0,0.04,0,0,5,22,100,0.33,0.05,0,0,3,31,31,-0.03,0.02,0,0,4,12,1078,0.65,0.59,95,118,62,273,72,0.16,0.04,0,0,2,23,56,0.33,0.03,0,0,1,16,64,1.13,0.04,0,0,0,21,33,0.27,0.02,0,0,3,11,30,-0.06,0.02,0,0,0,4,31,1.58,0.02,0,0,1,8,10,2.33,0.01,0,0,1,4,73,0.78,0.04,0,0,6,22,9,-0.31,0,0,0,0,2
COL,2021-06-16,Colombia,157,-0.05,0.09,14,22,12,54,75,0.07,0.04,0,0,4,23,100,0,0.06,0,0,5,32,102,2.29,0.06,2,75,2,72,987,-0.08,0.55,70,99,46,274,76,0.06,0.04,0,0,3,26,52,-0.07,0.03,0,0,5,17,59,-0.08,0.03,0,0,1,20,44,0.33,0.02,0,0,4,13,35,0.17,0.02,0,0,1,9,27,-0.13,0.02,0,0,1,6,15,0.5,0.01,0,0,1,2,57,-0.22,0.03,0,0,1,14,13,0.44,0.01,0,0,1,3
COL,2021-06-17,Colombia,116,-0.26,0.07,9,17,9,41,71,-0.05,0.04,0,0,1,29,82,-0.18,0.05,0,0,2,27,20,-0.8,0.01,0,0,0,5,955,-0.03,0.6,59,103,50,260,74,-0.03,0.05,0,0,2,24,33,-0.37,0.02,0,0,3,12,69,0.17,0.04,0,0,1,22,36,-0.18,0.02,0,0,2,6,36,0.03,0.02,0,0,2,5,23,-0.15,0.01,0,0,0,11,7,-0.53,0,0,0,2,2,73,0.28,0.05,0,0,1,17,9,-0.31,0.01,0,0,1,3
COL,2021-06-18,Colombia,111,-0.04,0.07,0,0,4,34,52,-0.27,0.03,0,0,0,13,83,0.01,0.05,0,0,1,19,27,0.35,0.02,0,0,0,14,918,-0.04,0.58,46,73,35,214,93,0.26,0.06,0,0,3,22,39,0.18,0.02,0,0,3,14,79,0.14,0.05,0,0,2,18,56,0.56,0.04,7,13,5,29,34,-0.06,0.02,0,0,1,6,26,0.13,0.02,0,0,1,9,8,0.14,0.01,0,0,0,1,44,-0.4,0.03,0,0,2,11,9,0,0.01,0,0,1,4
COL,2021-06-19,Colombia,79,-0.29,0.06,0,0,2,25,51,-0.02,0.04,0,0,2,21,75,-0.1,0.06,0,0,2,27,8,-0.7,0.01,0,0,0,1,786,-0.14,0.6,50,100,33,208,51,-0.45,0.04,0,0,1,14,30,-0.23,0.02,0,0,1,10,61,-0.23,0.05,0,0,1,15,64,0.14,0.05,0,0,8,33,19,-0.44,0.01,0,0,0,3,15,-0.42,0.01,0,0,1,3,5,-0.37,0,0,0,2,3,55,0.25,0.04,0,0,0,13,7,-0.22,0.01,0,0,0,3
COL,2021-06-20,Colombia,57,-0.28,0.06,0,0,1,18,40,-0.22,0.04,0,0,0,12,59,-0.21,0.06,0,0,3,15,13,0.63,0.01,0,0,0,4,584,-0.26,0.59,50,65,26,153,46,-0.1,0.05,0,0,4,21,35,0.17,0.04,0,0,5,13,20,-0.67,0.02,0,0,4,10,38,-0.41,0.04,0,0,3,16,21,0.11,0.02,0,0,1,4,22,0.47,0.02,0,0,0,7,4,-0.2,0,0,0,0,1,47,-0.15,0.05,0,0,2,11,9,0.29,0.01,0,0,1,5
COL,2021-06-21,Colombia,122,1.14,0.07,8,24,7,37,77,0.93,0.05,0,0,3,21,123,1.08,0.07,15,18,4,32,48,2.69,0.03,0,0,3,13,939,0.61,0.57,61,103,46,236,65,0.41,0.04,0,0,2,27,33,-0.06,0.02,0,0,2,11,55,1.75,0.03,0,0,0,14,52,0.37,0.03,0,0,3,15,29,0.38,0.02,0,0,2,6,24,0.09,0.01,0,0,1,12,5,0.25,0,0,0,0,0,65,0.38,0.04,0,0,4,23,19,1.11,0.01,0,0,1,8
COL,2021-06-22,Colombia,246,1.02,0.08,9,29,13,80,185,1.4,0.06,10,19,7,58,172,0.4,0.06,17,25,5,53,182,2.79,0.06,3,33,15,60,1758,0.87,0.56,106,233,94,482,106,0.63,0.03,11,14,4,34,74,1.24,0.02,0,0,9,39,91,0.65,0.03,0,0,4,29,73,0.4,0.02,0,0,9,30,33,0.14,0.01,0,0,0,10,47,0.96,0.02,0,0,1,18,20,3,0.01,0,0,0,2,96,0.48,0.03,0,0,6,21,30,0.58,0.01,0,0,1,13
COL,2021-06-23,Colombia,135,-0.45,0.07,0,0,0,0,88,-0.52,0.05,0,0,0,0,88,-0.49,0.05,0,0,0,0,50,-0.73,0.03,0,0,0,0,1106,-0.37,0.58,0,0,0,0,98,-0.08,0.05,0,0,0,0,29,-0.61,0.02,0,0,0,0,76,-0.16,0.04,0,0,0,0,51,-0.3,0.03,0,0,0,0,32,-0.03,0.02,0,0,0,0,30,-0.36,0.02,0,0,0,0,15,-0.25,0.01,0,0,0,0,93,-0.03,0.05,0,0,0,0,21,-0.3,0.01,0,0,0,0
COL,2021-06-24,Colombia,80,-0.41,0.05,0,0,0,0,83,-0.06,0.05,0,0,0,0,73,-0.17,0.04,0,0,0,0,30,-0.4,0.02,0,0,0,0,1117,0.01,0.65,0,0,0,0,71,-0.28,0.04,0,0,0,0,36,0.24,0.02,0,0,0,0,55,-0.28,0.03,0,0,0,0,41,-0.2,0.02,0,0,0,0,24,-0.25,0.01,0,0,0,0,22,-0.27,0.01,0,0,0,0,6,-0.6,0,0,0,0,0,74,-0.2,0.04,0,0,0,0,18,-0.14,0.01,0,0,0,0
COL,2021-06-25,Colombia,160,1,0.09,0,0,0,0,66,-0.2,0.04,0,0,0,0,68,-0.07,0.04,0,0,0,0,29,-0.03,0.02,0,0,0,0,1151,0.03,0.62,0,0,0,0,99,0.39,0.05,0,0,0,0,38,0.06,0.02,0,0,0,0,66,0.2,0.04,0,0,0,0,59,0.44,0.03,0,0,0,0,27,0.13,0.01,0,0,0,0,26,0.18,0.01,0,0,0,0,7,0.17,0,0,0,0,0,52,-0.3,0.03,0,0,0,0,18,0,0.01,0,0,0,0
COL,2021-06-26,Colombia,96,-0.4,0.08,6,16,3,33,52,-0.21,0.04,0,0,1,17,65,-0.04,0.05,0,0,3,13,14,-0.52,0.01,0,0,1,3,766,-0.33,0.61,57,92,27,168,64,-0.35,0.05,0,0,2,14,40,0.05,0.03,0,0,6,19,38,-0.42,0.03,0,0,1,11,25,-0.58,0.02,0,0,2,8,20,-0.26,0.02,0,0,0,5,11,-0.58,0.01,0,0,1,4,8,0.14,0.01,0,0,0,1,45,-0.13,0.04,0,0,0,14,18,0,0.01,0,0,1,7
COL,2021-06-27,Colombia,79,-0.18,0.07,0,0,5,25,47,-0.1,0.04,0,0,2,20,54,-0.17,0.05,0,0,4,16,18,0.29,0.02,0,0,1,4,714,-0.07,0.6,62,100,35,169,65,0.02,0.05,0,0,1,24,32,-0.2,0.03,0,0,1,13,36,-0.05,0.03,0,0,0,11,20,-0.2,0.02,0,0,0,8,27,0.35,0.02,0,0,0,7,13,0.18,0.01,0,0,2,5,3,-0.62,0,0,0,0,0,43,-0.04,0.04,0,0,1,13,41,1.28,0.03,0,30,2,23
COL,2021-06-28,Colombia,106,0.34,0.07,0,0,0,0,61,0.3,0.04,0,0,0,0,75,0.39,0.05,0,0,0,0,24,0.33,0.02,0,0,0,0,900,0.26,0.6,0,0,0,0,84,0.29,0.06,0,0,0,0,36,0.13,0.02,0,0,0,0,49,0.36,0.03,0,0,0,0,24,0.2,0.02,0,0,0,0,35,0.3,0.02,0,0,0,0,19,0.46,0.01,0,0,0,0,4,0.33,0,0,0,0,0,57,0.33,0.04,0,0,0,0,34,-0.17,0.02,0,0,0,0
COL,2021-06-29,Colombia,114,0.08,0.06,8,14,7,37,71,0.16,0.04,0,0,2,22,68,-0.09,0.04,0,0,4,23,37,0.54,0.02,0,0,4,15,1230,0.37,0.65,80,139,50,344,65,-0.23,0.03,0,0,2,26,35,-0.03,0.02,0,0,1,13,77,0.57,0.04,0,0,4,19,24,0,0.01,0,0,2,6,31,-0.11,0.02,0,0,4,7,26,0.37,0.01,0,0,1,10,7,0.75,0,0,0,0,1,63,0.11,0.03,0,0,0,14,32,-0.06,0.02,1,22,0,11
COL,2021-06-30,Colombia,120,0.05,0.07,4,16,3,41,70,-0.01,0.04,0,0,4,25,92,0.35,0.05,0,0,5,26,24,-0.35,0.01,0,0,3,9,1085,-0.12,0.63,79,117,60,269,58,-0.11,0.03,0,0,0,20,28,-0.2,0.02,0,0,1,12,72,-0.06,0.04,0,0,5,16,44,0.83,0.03,0,0,3,13,13,-0.58,0.01,0,0,2,6,30,0.15,0.02,0,0,2,9,9,0.29,0.01,0,0,0,4,64,0.02,0.04,0,0,1,8,10,-0.69,0.01,0,0,1,5
CRI,2021-06-01,Costa Rica,54,0,0.04,0,0,3,20,101,0,0.07,21,20,7,34,67,0,0.05,0,0,8,29,10,0,0.01,0,0,0,6,775,0,0.57,89,120,55,295,122,0,0.09,18,24,2,31,20,0,0.01,0,0,1,11,54,0,0.04,0,0,0,16,58,0,0.04,0,0,0,21,59,0,0.04,10,10,2,13,13,0,0.01,0,0,0,5,3,0,0,0,0,0,2,23,0,0.02,0,0,0,6,10,0,0.01,0,0,1,8
