id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
SLV,2020-03-23,El Salvador,214,-18.9,7.5,122,-25.2,4.3,340,7.9,11.9,282,2.9,9.8,860,9.8,30.0,390,-19.4,13.6,99,-2.0,3.5,37,-2.6,1.3,194,-34.0,6.8,65,-3.0,2.3,55,5.8,1.9,156,-12.4,5.4,52,-22.4,1.8
SLV,2020-03-24,El Salvador,156,-27.1,6.3,110,-9.8,4.5,283,-16.8,11.5,247,-12.4,10.0,775,-9.9,31.5,343,-12.1,14.0,65,-34.3,2.6,33,-10.8,1.3,165,-14.9,6.7,51,-21.5,2.1,42,-23.6,1.7,138,-11.5,5.6,50,-3.8,2.0
SLV,2020-03-25,El Salvador,136,-12.8,5.3,110,0.0,4.3,263,-7.1,10.2,287,16.2,11.2,792,2.2,30.8,375,9.3,14.6,65,0.0,2.5,38,15.2,1.5,172,4.2,6.7,60,17.6,2.3,57,35.7,2.2,169,22.5,6.6,45,-10.0,1.8
SLV,2020-03-26,El Salvador,122,-10.3,4.7,103,-6.4,4.0,284,8.0,11.0,291,1.4,11.3,891,12.5,34.5,325,-13.3,12.6,74,13.8,2.9,42,10.5,1.6,184,7.0,7.1,48,-20.0,1.9,31,-45.6,1.2,146,-13.6,5.6,44,-2.2,1.7
SLV,2020-03-27,El Salvador,197,61.5,6.7,122,18.4,4.1,375,32.0,12.7,442,51.9,15.0,903,1.3,30.6,292,-10.2,9.9,101,36.5,3.4,42,0.0,1.4,204,10.9,6.9,51,6.2,1.7,32,3.2,1.1,146,0.0,5.0,42,-4.5,1.4
SLV,2020-03-28,El Salvador,122,-38.1,4.8,88,-27.9,3.5,292,-22.1,11.5,237,-46.4,9.3,915,1.3,36.0,348,19.2,13.7,59,-41.6,2.3,31,-26.2,1.2,166,-18.6,6.5,45,-11.8,1.8,36,12.5,1.4,165,13.0,6.5,40,-4.8,1.6
SLV,2020-03-29,El Salvador,163,33.6,9.8,64,-27.3,3.9,174,-40.4,10.5,122,-48.5,7.3,586,-36.0,35.3,170,-51.1,10.2,26,-55.9,1.6,21,-32.3,1.3,92,-44.6,5.5,33,-26.7,2.0,32,-11.1,1.9,130,-21.2,7.8,49,22.5,2.9
SLV,2020-03-30,El Salvador,353,116.6,7.9,378,490.6,8.4,406,133.3,9.0,400,227.9,8.9,1543,163.3,34.4,518,204.7,11.5,117,350.0,2.6,43,104.8,1.0,211,129.3,4.7,95,187.9,2.1,37,15.6,0.8,336,158.5,7.5,50,2.0,1.1
SLV,2020-03-31,El Salvador,46,-87.0,3.3,104,-72.5,7.5,174,-57.1,12.6,107,-73.2,7.8,490,-68.2,35.6,138,-73.4,10.0,28,-76.1,2.0,13,-69.8,0.9,69,-67.3,5.0,48,-49.5,3.5,18,-51.4,1.3,130,-61.3,9.4,13,-74.0,0.9
GTM,2020-03-15,Guatemala,19,0,3.1,24,0,3.9,42,0,6.9,27,0,4.4,124,0,20.3,227,0,37.2,5,0,0.8,16,0,2.6,42,0,6.9,19,0,3.1,12,0,2.0,36,0,5.9,17,0,2.8
GTM,2020-03-16,Guatemala,25,31.6,2.2,37,54.2,3.3,79,88.1,6.9,100,270.4,8.8,193,55.6,17.0,397,74.9,34.9,63,1160.0,5.5,17,6.2,1.5,69,64.3,6.1,41,115.8,3.6,17,41.7,1.5,80,122.2,7.0,20,17.6,1.8
GTM,2020-03-17,Guatemala,37,48.0,3.2,72,94.6,6.2,85,7.6,7.3,129,29.0,11.1,188,-2.6,16.2,335,-15.6,28.8,82,30.2,7.1,18,5.9,1.5,72,4.3,6.2,26,-36.6,2.2,27,58.8,2.3,65,-18.8,5.6,26,30.0,2.2
GTM,2020-03-18,Guatemala,25,-32.4,2.7,43,-40.3,4.7,76,-10.6,8.3,120,-7.0,13.1,181,-3.7,19.7,252,-24.8,27.4,53,-35.4,5.8,12,-33.3,1.3,49,-31.9,5.3,27,3.8,2.9,22,-18.5,2.4,41,-36.9,4.5,18,-30.8,2.0
GTM,2020-03-19,Guatemala,43,72.0,4.4,36,-16.3,3.7,75,-1.3,7.6,120,0.0,12.2,186,2.8,18.9,267,6.0,27.2,37,-30.2,3.8,13,8.3,1.3,72,46.9,7.3,30,11.1,3.1,18,-18.2,1.8,72,75.6,7.3,13,-27.8,1.3
GTM,2020-03-20,Guatemala,54,25.6,5.9,32,-11.1,3.5,73,-2.7,8.0,102,-15.0,11.2,249,33.9,27.2,200,-25.1,21.9,37,0.0,4.0,11,-15.4,1.2,45,-37.5,4.9,30,0.0,3.3,9,-50.0,1.0,54,-25.0,5.9,18,38.5,2.0
GTM,2020-03-21,Guatemala,98,81.5,9.7,39,21.9,3.9,77,5.5,7.6,110,7.8,10.9,236,-5.2,23.4,211,5.5,20.9,19,-48.6,1.9,20,81.8,2.0,54,20.0,5.4,27,-10.0,2.7,15,66.7,1.5,88,63.0,8.7,14,-22.2,1.4
GTM,2020-03-22,Guatemala,230,134.7,25.9,15,-61.5,1.7,62,-19.5,7.0,58,-47.3,6.5,175,-25.8,19.7,189,-10.4,21.3,20,5.3,2.2,8,-60.0,0.9,37,-31.5,4.2,26,-3.7,2.9,20,33.3,2.2,43,-51.1,4.8,6,-57.1,0.7
GTM,2020-03-23,Guatemala,210,-8.7,23.9,29,93.3,3.3,72,16.1,8.2,81,39.7,9.2,165,-5.7,18.8,135,-28.6,15.3,27,35.0,3.1,11,37.5,1.2,44,18.9,5.0,18,-30.8,2.0,12,-40.0,1.4,63,46.5,7.2,13,116.7,1.5
GTM,2020-03-24,Guatemala,136,-35.2,16.2,29,0.0,3.5,86,19.4,10.3,100,23.5,11.9,145,-12.1,17.3,167,23.7,19.9,24,-11.1,2.9,14,27.3,1.7,36,-18.2,4.3,24,33.3,2.9,19,58.3,2.3,50,-20.6,6.0,8,-38.5,1.0
GTM,2020-03-25,Guatemala,129,-5.1,15.9,26,-10.3,3.2,88,2.3,10.8,75,-25.0,9.2,153,5.5,18.8,182,9.0,22.4,32,33.3,3.9,16,14.3,2.0,26,-27.8,3.2,27,12.5,3.3,12,-36.8,1.5,42,-16.0,5.2,5,-37.5,0.6
GTM,2020-03-26,Guatemala,87,-32.6,12.4,44,69.2,6.3,68,-22.7,9.7,58,-22.7,8.3,177,15.7,25.2,121,-33.5,17.2,31,-3.1,4.4,15,-6.2,2.1,26,0.0,3.7,20,-25.9,2.8,10,-16.7,1.4,42,0.0,6.0,4,-20.0,0.6
GTM,2020-03-27,Guatemala,67,-23.0,9.6,25,-43.2,3.6,69,1.5,9.9,70,20.7,10.1,219,23.7,31.5,114,-5.8,16.4,22,-29.0,3.2,15,0.0,2.2,38,46.2,5.5,16,-20.0,2.3,8,-20.0,1.1,30,-28.6,4.3,3,-25.0,0.4
GTM,2020-03-28,Guatemala,44,-34.3,7.5,25,0.0,4.3,43,-37.7,7.4,39,-44.3,6.7,172,-21.5,29.5,134,17.5,22.9,17,-22.7,2.9,18,20.0,3.1,24,-36.8,4.1,14,-12.5,2.4,11,37.5,1.9,38,26.7,6.5,5,66.7,0.9
GTM,2020-03-29,Guatemala,92,109.1,17.2,27,8.0,5.0,71,65.1,13.3,36,-7.7,6.7,93,-45.9,17.4,101,-24.6,18.9,7,-58.8,1.3,6,-66.7,1.1,27,12.5,5.0,12,-14.3,2.2,14,27.3,2.6,40,5.3,7.5,9,80.0,1.7
GTM,2020-03-30,Guatemala,78,-15.2,11.1,34,25.9,4.9,90,26.8,12.8,57,58.3,8.1,176,89.2,25.1,110,8.9,15.7,28,300.0,4.0,14,133.3,2.0,30,11.1,4.3,24,100.0,3.4,11,-21.4,1.6,38,-5.0,5.4,11,22.2,1.6
GTM,2020-03-31,Guatemala,62,-20.5,8.6,39,14.7,5.4,93,3.3,12.9,69,21.1,9.5,184,4.5,25.4,127,15.5,17.6,23,-17.9,3.2,14,0.0,1.9,29,-3.3,4.0,24,0.0,3.3,11,0.0,1.5,43,13.2,5.9,5,-54.5,0.7
GUY,2020-03-15,Guyana,3,0,2.3,0,0,0,4,0,3.1,10,0,7.8,71,0,55.0,15,0,11.6,3,0,2.3,2,0,1.6,6,0,4.7,2,0,1.6,1,0,0.8,7,0,5.4,5,0,3.9
GUY,2020-03-16,Guyana,5,66.7,4.2,3,100,2.5,2,-50.0,1.7,11,10.0,9.2,40,-43.7,33.3,36,140.0,30.0,4,33.3,3.3,3,50.0,2.5,4,-33.3,3.3,3,50.0,2.5,2,100.0,1.7,4,-42.9,3.3,3,-40.0,2.5
GUY,2020-03-17,Guyana,6,20.0,4.0,5,66.7,3.3,5,150.0,3.3,19,72.7,12.7,62,55.0,41.3,25,-30.6,16.7,1,-75.0,0.7,5,66.7,3.3,3,-25.0,2.0,1,-66.7,0.7,3,50.0,2.0,2,-50.0,1.3,13,333.3,8.7
GUY,2020-03-18,Guyana,5,-16.7,3.5,2,-60.0,1.4,1,-80.0,0.7,16,-15.8,11.3,59,-4.8,41.5,22,-12.0,15.5,0,-100.0,0,4,-20.0,2.8,6,100.0,4.2,4,300.0,2.8,4,33.3,2.8,5,150.0,3.5,14,7.7,9.9
GUY,2020-03-19,Guyana,3,-40.0,2.0,1,-50.0,0.7,2,100.0,1.3,28,75.0,18.4,60,1.7,39.5,24,9.1,15.8,0,0,0,4,0.0,2.6,8,33.3,5.3,2,-50.0,1.3,0,-100.0,0,8,60.0,5.3,12,-14.3,7.9
GUY,2020-03-20,Guyana,7,133.3,5.8,9,800.0,7.4,5,150.0,4.1,19,-32.1,15.7,43,-28.3,35.5,17,-29.2,14.0,3,100,2.5,4,0.0,3.3,4,-50.0,3.3,1,-50.0,0.8,2,100,1.7,3,-62.5,2.5,4,-66.7,3.3
GUY,2020-03-21,Guyana,1,-85.7,1.0,1,-88.9,1.0,2,-60.0,2.1,13,-31.6,13.4,40,-7.0,41.2,19,11.8,19.6,2,-33.3,2.1,2,-50.0,2.1,4,0.0,4.1,1,0.0,1.0,0,-100.0,0,8,166.7,8.2,4,0.0,4.1
GUY,2020-03-22,Guyana,1,0.0,1.0,1,0.0,1.0,7,250.0,6.7,10,-23.1,9.5,39,-2.5,37.1,26,36.8,24.8,4,100.0,3.8,0,-100.0,0,6,50.0,5.7,2,100.0,1.9,2,100,1.9,2,-75.0,1.9,5,25.0,4.8
GUY,2020-03-23,Guyana,4,300.0,3.8,3,200.0,2.8,1,-85.7,0.9,9,-10.0,8.5,37,-5.1,34.9,19,-26.9,17.9,1,-75.0,0.9,5,100,4.7,7,16.7,6.6,3,50.0,2.8,1,-50.0,0.9,5,150.0,4.7,11,120.0,10.4
GUY,2020-03-24,Guyana,3,-25.0,2.6,1,-66.7,0.9,3,200.0,2.6,15,66.7,12.9,52,40.5,44.8,21,10.5,18.1,0,-100.0,0,1,-80.0,0.9,5,-28.6,4.3,4,33.3,3.4,2,100.0,1.7,3,-40.0,2.6,6,-45.5,5.2
GUY,2020-03-25,Guyana,5,66.7,4.7,2,100.0,1.9,2,-33.3,1.9,15,0.0,14.2,39,-25.0,36.8,28,33.3,26.4,1,100,0.9,0,-100.0,0,4,-20.0,3.8,1,-75.0,0.9,0,-100.0,0,6,100.0,5.7,3,-50.0,2.8
GUY,2020-03-26,Guyana,4,-20.0,3.5,3,50.0,2.6,6,200.0,5.2,20,33.3,17.4,47,20.5,40.9,19,-32.1,16.5,2,100.0,1.7,7,100,6.1,0,-100.0,0,0,-100.0,0,1,100,0.9,3,-50.0,2.6,3,0.0,2.6
GUY,2020-03-27,Guyana,6,50.0,3.9,4,33.3,2.6,2,-66.7,1.3,5,-75.0,3.3,103,119.1,67.3,16,-15.8,10.5,0,-100.0,0,4,-42.9,2.6,3,100,2.0,2,100,1.3,2,100.0,1.3,3,0.0,2.0,3,0.0,2.0
GUY,2020-03-28,Guyana,5,-16.7,5.0,3,-25.0,3.0,7,250.0,7.0,13,160.0,13.0,41,-60.2,41.0,17,6.2,17.0,2,100,2.0,1,-75.0,1.0,1,-66.7,1.0,1,-50.0,1.0,1,-50.0,1.0,3,0.0,3.0,5,66.7,5.0
GUY,2020-03-29,Guyana,5,0.0,5.0,1,-66.7,1.0,3,-57.1,3.0,11,-15.4,11.0,51,24.4,51.0,15,-11.8,15.0,0,-100.0,0,0,-100.0,0,5,400.0,5.0,2,100.0,2.0,0,-100.0,0,0,-100.0,0,7,40.0,7.0
GUY,2020-03-30,Guyana,4,-20.0,3.9,1,0.0,1.0,1,-66.7,1.0,8,-27.3,7.8,48,-5.9,47.1,14,-6.7,13.7,3,100,2.9,9,100,8.8,8,60.0,7.8,1,-50.0,1.0,1,100,1.0,0,0,0,4,-42.9,3.9
GUY,2020-03-31,Guyana,3,-25.0,2.3,1,0.0,0.8,6,500.0,4.5,11,37.5,8.3,75,56.2,56.8,18,28.6,13.6,1,-66.7,0.8,2,-77.8,1.5,5,-37.5,3.8,0,-100.0,0,2,100.0,1.5,5,100,3.8,3,-25.0,2.3
HTI,2020-03-15,Haití,3,0,3.5,5,0,5.9,8,0,9.4,1,0,1.2,53,0,62.4,10,0,11.8,1,0,1.2,0,0,0,1,0,1.2,0,0,0,0,0,0,2,0,2.4,1,0,1.2
HTI,2020-03-16,Haití,1,-66.7,0.9,2,-60.0,1.7,2,-75.0,1.7,5,400.0,4.3,85,60.4,73.3,8,-20.0,6.9,1,0.0,0.9,0,0,0,0,-100.0,0,1,100,0.9,1,100,0.9,5,150.0,4.3,5,400.0,4.3
HTI,2020-03-17,Haití,3,200.0,2.9,2,0.0,1.9,3,50.0,2.9,3,-40.0,2.9,67,-21.2,65.0,11,37.5,10.7,2,100.0,1.9,3,100,2.9,1,100,1.0,0,-100.0,0,1,0.0,1.0,4,-20.0,3.9,3,-40.0,2.9
HTI,2020-03-18,Haití,6,100.0,3.9,2,0.0,1.3,8,166.7,5.2,4,33.3,2.6,92,37.3,60.1,17,54.5,11.1,0,-100.0,0,15,400.0,9.8,1,0.0,0.7,1,100,0.7,0,-100.0,0,3,-25.0,2.0,4,33.3,2.6
HTI,2020-03-19,Haití,1,-83.3,0.5,2,0.0,1.0,6,-25.0,3.0,13,225.0,6.5,109,18.5,54.2,14,-17.6,7.0,1,100,0.5,42,180.0,20.9,1,0.0,0.5,0,-100.0,0,0,0,0,5,66.7,2.5,7,75.0,3.5
HTI,2020-03-20,Haití,2,100.0,0.9,6,200.0,2.8,9,50.0,4.2,11,-15.4,5.2,133,22.0,62.4,17,21.4,8.0,0,-100.0,0,5,-88.1,2.3,1,0.0,0.5,1,100,0.5,2,100,0.9,11,120.0,5.2,15,114.3,7.0
HTI,2020-03-21,Haití,3,50.0,1.8,5,-16.7,3.0,5,-44.4,3.0,6,-45.5,3.7,107,-19.5,65.2,21,23.5,12.8,1,100,0.6,2,-60.0,1.2,0,-100.0,0,2,100.0,1.2,2,0.0,1.2,4,-63.6,2.4,6,-60.0,3.7
HTI,2020-03-22,Haití,6,100.0,4.4,6,20.0,4.4,2,-60.0,1.5,8,33.3,5.9,77,-28.0,57.0,20,-4.8,14.8,0,-100.0,0,5,150.0,3.7,1,100,0.7,0,-100.0,0,1,-50.0,0.7,6,50.0,4.4,3,-50.0,2.2
HTI,2020-03-23,Haití,9,50.0,4.9,7,16.7,3.8,6,200.0,3.3,6,-25.0,3.3,107,39.0,58.8,24,20.0,13.2,1,100,0.5,2,-60.0,1.1,2,100.0,1.1,1,100,0.5,3,200.0,1.6,9,50.0,4.9,5,66.7,2.7
HTI,2020-03-24,Haití,1,-88.9,0.6,5,-28.6,3.2,3,-50.0,1.9,4,-33.3,2.5,96,-10.3,60.8,31,29.2,19.6,0,-100.0,0,4,100.0,2.5,2,0.0,1.3,1,0.0,0.6,1,-66.7,0.6,5,-44.4,3.2,5,0.0,3.2
HTI,2020-03-25,Haití,3,200.0,2.0,4,-20.0,2.6,7,133.3,4.6,3,-25.0,2.0,99,3.1,65.1,20,-35.5,13.2,0,0,0,2,-50.0,1.3,3,50.0,2.0,4,300.0,2.6,1,0.0,0.7,4,-20.0,2.6,2,-60.0,1.3
HTI,2020-03-26,Haití,3,0.0,2.1,7,75.0,5.0,5,-28.6,3.6,12,300.0,8.6,92,-7.1,65.7,9,-55.0,6.4,1,100,0.7,3,50.0,2.1,0,-100.0,0,0,-100.0,0,1,0.0,0.7,5,25.0,3.6,2,0.0,1.4
HTI,2020-03-27,Haití,3,0.0,1.9,2,-71.4,1.3,3,-40.0,1.9,9,-25.0,5.7,125,35.9,78.6,9,0.0,5.7,0,-100.0,0,1,-66.7,0.6,1,100,0.6,0,0,0,0,-100.0,0,5,0.0,3.1,1,-50.0,0.6
HTI,2020-03-28,Haití,1,-66.7,0.8,3,50.0,2.3,6,100.0,4.5,6,-33.3,4.5,87,-30.4,65.4,16,77.8,12.0,0,0,0,5,400.0,3.8,1,0.0,0.8,1,100,0.8,1,100,0.8,5,0.0,3.8,1,0.0,0.8
HTI,2020-03-29,Haití,3,200.0,2.7,2,-33.3,1.8,3,-50.0,2.7,4,-33.3,3.6,72,-17.2,64.9,15,-6.2,13.5,0,0,0,2,-60.0,1.8,5,400.0,4.5,1,0.0,0.9,0,-100.0,0,2,-60.0,1.8,2,100.0,1.8
HTI,2020-03-30,Haití,2,-33.3,1.4,2,0.0,1.4,5,66.7,3.6,9,125.0,6.5,90,25.0,65.2,24,60.0,17.4,0,0,0,0,-100.0,0,0,-100.0,0,0,-100.0,0,1,100,0.7,4,100.0,2.9,1,-50.0,0.7
HTI,2020-03-31,Haití,3,50.0,2.8,3,50.0,2.8,2,-60.0,1.9,2,-77.8,1.9,77,-14.4,71.3,19,-20.8,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0,1,-75.0,0.9,1,0.0,0.9
HND,2020-03-15,Honduras,21,0,5.5,8,0,2.1,20,0,5.2,18,0,4.7,85,0,22.2,150,0,39.2,4,0,1.0,7,0,1.8,22,0,5.7,14,0,3.7,11,0,2.9,16,0,4.2,7,0,1.8
HND,2020-03-16,Honduras,88,319.0,11.2,28,250.0,3.6,61,205.0,7.8,61,238.9,7.8,172,102.4,21.9,217,44.7,27.6,18,350.0,2.3,13,85.7,1.7,51,131.8,6.5,23,64.3,2.9,11,0.0,1.4,39,143.8,5.0,3,-57.1,0.4
HND,2020-03-17,Honduras,106,20.5,15.1,28,0.0,4.0,46,-24.6,6.5,41,-32.8,5.8,191,11.0,27.2,140,-35.5,19.9,20,11.1,2.8,7,-46.2,1.0,34,-33.3,4.8,16,-30.4,2.3,19,72.7,2.7,40,2.6,5.7,15,400.0,2.1
HND,2020-03-18,Honduras,52,-50.9,7.5,42,50.0,6.1,47,2.2,6.8,38,-7.3,5.5,225,17.8,32.7,112,-20.0,16.3,17,-15.0,2.5,16,128.6,2.3,38,11.8,5.5,24,50.0,3.5,23,21.1,3.3,39,-2.5,5.7,16,6.7,2.3
HND,2020-03-19,Honduras,48,-7.7,6.5,62,47.6,8.3,54,14.9,7.3,35,-7.9,4.7,175,-22.2,23.6,179,59.8,24.1,26,52.9,3.5,17,6.2,2.3,39,2.6,5.2,21,-12.5,2.8,9,-60.9,1.2,43,10.3,5.8,35,118.8,4.7
HND,2020-03-20,Honduras,84,75.0,14.1,19,-69.4,3.2,47,-13.0,7.9,29,-17.1,4.9,147,-16.0,24.7,146,-18.4,24.6,19,-26.9,3.2,10,-41.2,1.7,39,0.0,6.6,14,-33.3,2.4,10,11.1,1.7,21,-51.2,3.5,9,-74.3,1.5
HND,2020-03-21,Honduras,46,-45.2,10.0,28,47.4,6.1,25,-46.8,5.4,23,-20.7,5.0,140,-4.8,30.5,102,-30.1,22.2,19,0.0,4.1,12,20.0,2.6,24,-38.5,5.2,5,-64.3,1.1,7,-30.0,1.5,26,23.8,5.7,2,-77.8,0.4
HND,2020-03-22,Honduras,39,-15.2,8.5,23,-17.9,5.0,36,44.0,7.9,30,30.4,6.6,165,17.9,36.0,82,-19.6,17.9,10,-47.4,2.2,4,-66.7,0.9,19,-20.8,4.1,11,120.0,2.4,9,28.6,2.0,28,7.7,6.1,2,0.0,0.4
HND,2020-03-23,Honduras,45,15.4,10.0,27,17.4,6.0,21,-41.7,4.7,38,26.7,8.5,116,-29.7,25.8,103,25.6,22.9,15,50.0,3.3,9,125.0,2.0,17,-10.5,3.8,10,-9.1,2.2,8,-11.1,1.8,32,14.3,7.1,8,300.0,1.8
HND,2020-03-24,Honduras,40,-11.1,8.9,35,29.6,7.8,42,100.0,9.4,41,7.9,9.1,122,5.2,27.2,84,-18.4,18.7,13,-13.3,2.9,9,0.0,2.0,18,5.9,4.0,7,-30.0,1.6,4,-50.0,0.9,28,-12.5,6.2,6,-25.0,1.3
HND,2020-03-25,Honduras,28,-30.0,5.3,59,68.6,11.3,56,33.3,10.7,80,95.1,15.3,108,-11.5,20.6,81,-3.6,15.5,16,23.1,3.1,9,0.0,1.7,23,27.8,4.4,18,157.1,3.4,13,225.0,2.5,30,7.1,5.7,3,-50.0,0.6
HND,2020-03-26,Honduras,43,53.6,8.6,20,-66.1,4.0,47,-16.1,9.4,44,-45.0,8.8,130,20.4,26.1,80,-1.2,16.1,20,25.0,4.0,15,66.7,3.0,38,65.2,7.6,17,-5.6,3.4,10,-23.1,2.0,28,-6.7,5.6,6,100.0,1.2
HND,2020-03-27,Honduras,21,-51.2,5.1,23,15.0,5.6,56,19.1,13.7,37,-15.9,9.1,109,-16.2,26.7,70,-12.5,17.2,21,5.0,5.1,16,6.7,3.9,23,-39.5,5.6,4,-76.5,1.0,3,-70.0,0.7,19,-32.1,4.7,6,0.0,1.5
HND,2020-03-28,Honduras,22,4.8,6.0,22,-4.3,6.0,35,-37.5,9.5,31,-16.2,8.4,124,13.8,33.7,52,-25.7,14.1,10,-52.4,2.7,2,-87.5,0.5,16,-30.4,4.3,6,50.0,1.6,7,133.3,1.9,35,84.2,9.5,6,0.0,1.6
HND,2020-03-29,Honduras,25,13.6,8.9,28,27.3,10.0,16,-54.3,5.7,9,-71.0,3.2,73,-41.1,26.0,50,-3.8,17.8,11,10.0,3.9,7,250.0,2.5,14,-12.5,5.0,3,-50.0,1.1,9,28.6,3.2,29,-17.1,10.3,7,16.7,2.5
HND,2020-03-30,Honduras,19,-24.0,5.6,15,-46.4,4.5,56,250.0,16.6,22,144.4,6.5,104,42.5,30.9,51,2.0,15.1,12,9.1,3.6,6,-14.3,1.8,10,-28.6,3.0,9,200.0,2.7,7,-22.2,2.1,20,-31.0,5.9,6,-14.3,1.8
HND,2020-03-31,Honduras,18,-5.3,3.7,20,33.3,4.1,46,-17.9,9.5,42,90.9,8.7,200,92.3,41.3,62,21.6,12.8,11,-8.3,2.3,26,333.3,5.4,17,70.0,3.5,7,-22.2,1.4,3,-57.1,0.6,25,25.0,5.2,7,16.7,1.4
JAM,2020-03-15,Jamaica,17,0,3.0,17,0,3.0,14,0,2.4,41,0,7.1,288,0,50.1,85,0,14.8,8,0,1.4,22,0,3.8,27,0,4.7,13,0,2.3,6,0,1.0,27,0,4.7,10,0,1.7
JAM,2020-03-16,Jamaica,22,29.4,3.1,28,64.7,4.0,10,-28.6,1.4,77,87.8,11.0,291,1.0,41.6,113,32.9,16.2,22,175.0,3.1,22,0.0,3.1,37,37.0,5.3,9,-30.8,1.3,11,83.3,1.6,39,44.4,5.6,18,80.0,2.6
JAM,2020-03-17,Jamaica,14,-36.4,2.0,21,-25.0,3.0,20,100.0,2.9,82,6.5,11.7,282,-3.1,40.3,107,-5.3,15.3,22,0.0,3.1,36,63.6,5.1,41,10.8,5.9,14,55.6,2.0,17,54.5,2.4,25,-35.9,3.6,19,5.6,2.7
JAM,2020-03-18,Jamaica,8,-42.9,0.9,35,66.7,4.0,14,-30.0,1.6,70,-14.6,8.1,317,12.4,36.5,85,-20.6,9.8,205,831.8,23.6,34,-5.6,3.9,29,-29.3,3.3,13,-7.1,1.5,9,-47.1,1.0,35,40.0,4.0,15,-21.1,1.7
JAM,2020-03-19,Jamaica,19,137.5,2.7,30,-14.3,4.3,15,7.1,2.1,60,-14.3,8.6,309,-2.5,44.1,99,16.5,14.1,18,-91.2,2.6,34,0.0,4.9,33,13.8,4.7,13,0.0,1.9,12,33.3,1.7,35,0.0,5.0,23,53.3,3.3
JAM,2020-03-20,Jamaica,15,-21.1,2.2,20,-33.3,2.9,18,20.0,2.6,62,3.3,9.1,323,4.5,47.3,70,-29.3,10.2,12,-33.3,1.8,45,32.4,6.6,23,-30.3,3.4,7,-46.2,1.0,7,-41.7,1.0,67,91.4,9.8,14,-39.1,2.0
JAM,2020-03-21,Jamaica,12,-20.0,2.2,24,20.0,4.4,13,-27.8,2.4,54,-12.9,9.9,243,-24.8,44.8,74,5.7,13.6,12,0.0,2.2,21,-53.3,3.9,30,30.4,5.5,10,42.9,1.8,8,14.3,1.5,28,-58.2,5.2,14,0.0,2.6
JAM,2020-03-22,Jamaica,11,-8.3,1.9,9,-62.5,1.6,13,0.0,2.3,35,-35.2,6.1,319,31.3,55.3,72,-2.7,12.5,14,16.7,2.4,19,-9.5,3.3,23,-23.3,4.0,9,-10.0,1.6,8,0.0,1.4,20,-28.6,3.5,25,78.6,4.3
JAM,2020-03-23,Jamaica,19,72.7,4.1,15,66.7,3.2,7,-46.2,1.5,47,34.3,10.0,214,-32.9,45.6,79,9.7,16.8,13,-7.1,2.8,11,-42.1,2.3,22,-4.3,4.7,10,11.1,2.1,3,-62.5,0.6,18,-10.0,3.8,11,-56.0,2.3
JAM,2020-03-24,Jamaica,1,-94.7,0.4,6,-60.0,2.6,11,57.1,4.7,30,-36.2,12.8,100,-53.3,42.7,25,-68.4,10.7,5,-61.5,2.1,22,100.0,9.4,14,-36.4,6.0,8,-20.0,3.4,2,-33.3,0.9,8,-55.6,3.4,2,-81.8,0.9
JAM,2020-03-25,Jamaica,11,1000.0,4.8,16,166.7,7.0,7,-36.4,3.1,21,-30.0,9.3,92,-8.0,40.5,30,20.0,13.2,4,-20.0,1.8,14,-36.4,6.2,11,-21.4,4.8,2,-75.0,0.9,1,-50.0,0.4,17,112.5,7.5,1,-50.0,0.4
JAM,2020-03-26,Jamaica,9,-18.2,3.7,8,-50.0,3.3,2,-71.4,0.8,30,42.9,12.2,112,21.7,45.5,32,6.7,13.0,8,100.0,3.3,17,21.4,6.9,14,27.3,5.7,1,-50.0,0.4,1,0.0,0.4,9,-47.1,3.7,3,200.0,1.2
JAM,2020-03-27,Jamaica,15,66.7,3.8,16,100.0,4.1,10,400.0,2.6,44,46.7,11.2,168,50.0,42.9,50,56.2,12.8,13,62.5,3.3,13,-23.5,3.3,30,114.3,7.7,6,500.0,1.5,6,500.0,1.5,15,66.7,3.8,6,100.0,1.5
JAM,2020-03-28,Jamaica,10,-33.3,4.6,11,-31.2,5.1,8,-20.0,3.7,22,-50.0,10.2,94,-44.0,43.5,27,-46.0,12.5,1,-92.3,0.5,11,-15.4,5.1,16,-46.7,7.4,6,0.0,2.8,1,-83.3,0.5,8,-46.7,3.7,1,-83.3,0.5
