id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14
CHL,2021-07-08,Chile,332,2.13,0.17,19,34,15,117,56,0.24,0.03,0,0,1,9,170,0.31,0.09,0,0,3,32,11,-0.39,0.01,0,0,0,3,821,0.15,0.43,56,103,37,256,128,0.88,0.07,13,16,10,48,36,0.57,0.02,0,0,1,9,70,0.13,0.04,0,0,3,21,90,1.2,0.05,0,0,7,29,108,0.77,0.06,11,11,3,19,18,-0.1,0.01,0,0,2,8,9,0.8,0,0,0,0,0,70,0.23,0.04,0,0,0,8,10,0.11,0.01,0,0,0,2
CHL,2021-07-09,Chile,224,-0.33,0.16,12,9,3,48,54,-0.04,0.04,0,0,1,8,65,-0.62,0.05,0,0,2,12,9,-0.18,0.01,0,0,0,1,741,-0.1,0.52,29,54,24,148,81,-0.37,0.06,0,0,2,21,25,-0.31,0.02,0,0,0,4,35,-0.5,0.02,0,0,0,11,64,-0.29,0.04,0,0,3,19,40,-0.63,0.03,0,0,1,7,17,-0.06,0.01,0,0,1,4,5,-0.44,0,0,0,1,1,60,-0.14,0.04,0,0,1,11,4,-0.6,0,0,0,0,1
CHL,2021-07-10,Chile,158,-0.29,0.14,0,0,1,26,41,-0.24,0.04,0,0,0,5,54,-0.17,0.05,0,0,1,10,25,1.78,0.02,0,0,0,2,557,-0.25,0.51,28,35,19,118,74,-0.09,0.07,0,0,2,15,31,0.24,0.03,0,0,1,9,20,-0.43,0.02,0,0,0,1,34,-0.47,0.03,0,0,0,12,19,-0.52,0.02,0,0,1,6,19,0.12,0.02,0,0,0,3,10,1,0.01,0,0,1,2,47,-0.22,0.04,0,0,2,9,8,1,0.01,0,0,0,0
CHL,2021-07-11,Chile,113,-0.28,0.12,0,0,4,29,51,0.24,0.05,0,0,2,14,34,-0.37,0.04,0,0,1,13,13,-0.48,0.01,0,0,0,3,502,-0.1,0.54,50,66,25,147,72,-0.03,0.08,0,0,3,23,28,-0.1,0.03,0,0,0,16,14,-0.3,0.02,0,0,0,0,34,0,0.04,0,0,1,13,10,-0.47,0.01,0,0,0,2,7,-0.63,0.01,0,0,0,4,8,-0.2,0.01,0,0,0,2,35,-0.26,0.04,0,0,1,8,10,0.25,0.01,0,0,0,4
CHL,2021-07-12,Chile,174,0.54,0.12,0,0,0,0,120,1.35,0.08,0,0,0,0,64,0.88,0.05,0,0,0,0,26,1,0.02,0,0,0,0,706,0.41,0.5,0,0,0,0,52,-0.28,0.04,0,0,0,0,37,0.32,0.03,0,0,0,0,35,1.5,0.02,0,0,0,0,31,-0.09,0.02,0,0,0,0,50,4,0.04,0,0,0,0,24,2.43,0.02,0,0,0,0,13,0.63,0.01,0,0,0,0,74,1.11,0.05,0,0,0,0,12,0.2,0.01,0,0,0,0
CHL,2021-07-13,Chile,134,-0.23,0.1,0,0,0,0,95,-0.21,0.07,0,0,0,0,81,0.27,0.06,0,0,0,0,9,-0.65,0.01,0,0,0,0,677,-0.04,0.49,0,0,0,0,75,0.44,0.05,0,0,0,0,24,-0.35,0.02,0,0,0,0,36,0.03,0.03,0,0,0,0,78,1.52,0.06,0,0,0,0,39,-0.22,0.03,0,0,0,0,15,-0.37,0.01,0,0,0,0,21,0.62,0.02,0,0,0,0,75,0.01,0.05,0,0,0,0,11,-0.08,0.01,0,0,0,0
CHL,2021-07-14,Chile,129,-0.04,0.11,0,0,0,0,42,-0.56,0.04,0,0,0,0,58,-0.28,0.05,0,0,0,0,11,0.22,0.01,0,0,0,0,617,-0.09,0.53,0,0,0,0,73,-0.03,0.06,0,0,0,0,17,-0.29,0.01,0,0,0,0,34,-0.06,0.03,0,0,0,0,41,-0.47,0.04,0,0,0,0,42,0.08,0.04,0,0,0,0,20,0.33,0.02,0,0,0,0,10,-0.52,0.01,0,0,0,0,47,-0.37,0.04,0,0,0,0,14,0.27,0.01,0,0,0,0
CHL,2021-07-15,Chile,229,0.78,0.2,0,0,0,0,43,0.02,0.04,0,0,0,0,52,-0.1,0.04,0,0,0,0,8,-0.27,0.01,0,0,0,0,589,-0.05,0.51,0,0,0,0,54,-0.26,0.05,0,0,0,0,18,0.06,0.02,0,0,0,0,26,-0.24,0.02,0,0,0,0,40,-0.02,0.03,0,0,0,0,19,-0.55,0.02,0,0,0,0,14,-0.3,0.01,0,0,0,0,3,-0.7,0,0,0,0,0,58,0.23,0.05,0,0,0,0,9,-0.36,0.01,0,0,0,0
CHL,2021-07-16,Chile,132,-0.42,0.15,0,0,0,0,30,-0.3,0.03,0,0,0,0,27,-0.48,0.03,0,0,0,0,8,0,0.01,0,0,0,0,453,-0.23,0.51,0,0,0,0,50,-0.07,0.06,0,0,0,0,14,-0.22,0.02,0,0,0,0,24,-0.08,0.03,0,0,0,0,20,-0.5,0.02,0,0,0,0,22,0.16,0.02,0,0,0,0,17,0.21,0.02,0,0,0,0,8,1.67,0.01,0,0,0,0,64,0.1,0.07,0,0,0,0,14,0.56,0.02,0,0,0,0
CHL,2021-07-17,Chile,73,-0.45,0.11,0,0,0,0,35,0.17,0.05,0,0,0,0,29,0.07,0.04,0,0,0,0,7,-0.12,0.01,0,0,0,0,393,-0.13,0.58,0,0,0,0,47,-0.06,0.07,0,0,0,0,7,-0.5,0.01,0,0,0,0,14,-0.42,0.02,0,0,0,0,12,-0.4,0.02,0,0,0,0,12,-0.45,0.02,0,0,0,0,7,-0.59,0.01,0,0,0,0,5,-0.37,0.01,0,0,0,0,24,-0.62,0.04,0,0,0,0,10,-0.29,0.01,0,0,0,0
CHL,2021-07-18,Chile,83,0.14,0.13,0,0,0,0,22,-0.37,0.04,0,0,0,0,21,-0.28,0.03,0,0,0,0,10,0.43,0.02,0,0,0,0,338,-0.14,0.54,0,0,0,0,52,0.11,0.08,0,0,0,0,14,1,0.02,0,0,0,0,9,-0.36,0.01,0,0,0,0,16,0.33,0.03,0,0,0,0,12,0,0.02,0,0,0,0,8,0.14,0.01,0,0,0,0,10,1,0.02,0,0,0,0,21,-0.12,0.03,0,0,0,0,6,-0.4,0.01,0,0,0,0
CHL,2021-07-19,Chile,118,0.42,0.14,0,0,0,0,23,0.05,0.03,0,0,0,0,33,0.57,0.04,0,0,0,0,15,0.5,0.02,0,0,0,0,445,0.32,0.51,0,0,0,0,81,0.56,0.09,0,0,0,0,21,0.5,0.02,0,0,0,0,25,1.78,0.03,0,0,0,0,14,-0.12,0.02,0,0,0,0,19,0.58,0.02,0,0,0,0,10,0.25,0.01,0,0,0,0,5,-0.5,0.01,0,0,0,0,58,1.76,0.07,0,0,0,0,1,-0.83,0,0,0,0,0
CHL,2021-07-20,Chile,119,0.01,0.1,0,0,0,0,55,1.39,0.05,0,0,0,0,54,0.64,0.05,0,0,0,0,15,0,0.01,0,0,0,0,611,0.37,0.52,0,0,0,0,70,-0.14,0.06,0,0,0,0,28,0.33,0.02,0,0,0,0,38,0.52,0.03,0,0,0,0,67,3.79,0.06,0,0,0,0,29,0.53,0.02,0,0,0,0,20,1,0.02,0,0,0,0,4,-0.2,0,0,0,0,0,52,-0.1,0.04,0,0,0,0,10,9,0.01,0,0,0,0
CHL,2021-07-21,Chile,84,-0.29,0.07,0,0,0,0,141,1.56,0.12,0,0,0,0,60,0.11,0.05,0,0,0,0,6,-0.6,0.01,0,0,0,0,568,-0.07,0.49,0,0,0,0,59,-0.16,0.05,0,0,0,0,21,-0.25,0.02,0,0,0,0,44,0.16,0.04,0,0,0,0,56,-0.16,0.05,0,0,0,0,25,-0.14,0.02,0,0,0,0,12,-0.4,0.01,0,0,0,0,11,1.75,0.01,0,0,0,0,55,0.06,0.05,0,0,0,0,11,0.1,0.01,0,0,0,0
CHL,2021-07-22,Chile,150,0.79,0.12,0,0,0,0,53,-0.62,0.04,0,0,0,0,65,0.08,0.05,0,0,0,0,20,2.33,0.02,0,0,0,0,615,0.08,0.51,0,0,0,0,62,0.05,0.05,0,0,0,0,22,0.05,0.02,0,0,0,0,50,0.14,0.04,0,0,0,0,25,-0.55,0.02,0,0,0,0,43,0.72,0.04,0,0,0,0,16,0.33,0.01,0,0,0,0,8,-0.27,0.01,0,0,0,0,60,0.09,0.05,0,0,0,0,13,0.18,0.01,0,0,0,0
CHL,2021-07-23,Chile,109,-0.27,0.11,0,0,0,0,37,-0.3,0.04,0,0,0,0,54,-0.17,0.05,0,0,0,0,12,-0.4,0.01,0,0,0,0,527,-0.14,0.52,0,0,0,0,102,0.65,0.1,0,0,0,0,11,-0.5,0.01,0,0,0,0,28,-0.44,0.03,0,0,0,0,31,0.24,0.03,0,0,0,0,20,-0.53,0.02,0,0,0,0,14,-0.12,0.01,0,0,0,0,4,-0.5,0,0,0,0,0,48,-0.2,0.05,0,0,0,0,13,0,0.01,0,0,0,0
COL,2021-07-01,Colombia,166,0,0.09,4,55,7,41,73,0,0.04,0,0,5,28,106,0,0.06,6,15,4,35,29,0,0.02,0,0,1,9,1124,0,0.62,71,129,46,296,66,0,0.04,0,0,5,20,25,0,0.01,0,0,1,5,63,0,0.03,0,0,1,12,34,0,0.02,0,0,4,10,41,0,0.02,0,0,2,11,20,0,0.01,0,0,0,4,3,0,0,0,0,0,2,54,0,0.03,0,0,3,21,7,0,0,0,0,0,5
COL,2021-07-02,Colombia,94,-0.43,0.06,0,0,0,0,67,-0.08,0.04,0,0,0,0,84,-0.21,0.05,0,0,0,0,31,0.07,0.02,0,0,0,0,1017,-0.1,0.64,0,0,0,0,59,-0.11,0.04,0,0,0,0,38,0.52,0.02,0,0,0,0,55,-0.13,0.03,0,0,0,0,32,-0.06,0.02,0,0,0,0,43,0.05,0.03,0,0,0,0,16,-0.2,0.01,0,0,0,0,7,1.33,0,0,0,0,0,49,-0.09,0.03,0,0,0,0,6,-0.14,0,0,0,0,0
COL,2021-07-03,Colombia,70,-0.26,0.06,0,0,0,0,65,-0.03,0.05,0,0,0,0,59,-0.3,0.05,0,0,0,0,11,-0.65,0.01,0,0,0,0,766,-0.25,0.65,0,0,0,0,44,-0.25,0.04,0,0,0,0,25,-0.34,0.02,0,0,0,0,39,-0.29,0.03,0,0,0,0,15,-0.53,0.01,0,0,0,0,22,-0.49,0.02,0,0,0,0,16,0,0.01,0,0,0,0,12,0.71,0.01,0,0,0,0,37,-0.24,0.03,0,0,0,0,3,-0.5,0,0,0,0,0
COL,2021-07-04,Colombia,56,-0.2,0.05,0,0,0,0,76,0.17,0.07,0,0,0,0,38,-0.36,0.03,0,0,0,0,13,0.18,0.01,0,0,0,0,776,0.01,0.67,0,0,0,0,42,-0.05,0.04,0,0,0,0,33,0.32,0.03,0,0,0,0,23,-0.41,0.02,0,0,0,0,22,0.47,0.02,0,0,0,0,12,-0.45,0.01,0,0,0,0,19,0.19,0.02,0,0,0,0,4,-0.67,0,0,0,0,0,33,-0.11,0.03,0,0,0,0,9,2,0.01,0,0,0,0
COL,2021-07-05,Colombia,58,0.04,0.03,0,0,0,0,63,-0.17,0.04,0,0,0,0,49,0.29,0.03,0,0,0,0,11,-0.15,0.01,0,0,0,0,1212,0.56,0.69,0,0,0,0,99,1.36,0.06,0,0,0,0,52,0.58,0.03,0,0,0,0,34,0.48,0.02,0,0,0,0,40,0.82,0.02,0,0,0,0,16,0.33,0.01,0,0,0,0,20,0.05,0.01,0,0,0,0,8,1,0,0,0,0,0,54,0.64,0.03,0,0,0,0,35,2.89,0.02,0,0,0,0
COL,2021-07-06,Colombia,94,0.62,0.06,0,0,0,0,47,-0.25,0.03,0,0,0,0,64,0.31,0.04,0,0,0,0,14,0.27,0.01,0,0,0,0,1009,-0.17,0.66,0,0,0,0,65,-0.34,0.04,0,0,0,0,40,-0.23,0.03,0,0,0,0,32,-0.06,0.02,0,0,0,0,57,0.43,0.04,0,0,0,0,22,0.38,0.01,0,0,0,0,18,-0.1,0.01,0,0,0,0,7,-0.12,0,0,0,0,0,45,-0.17,0.03,0,0,0,0,12,-0.66,0.01,0,0,0,0
COL,2021-07-07,Colombia,68,-0.28,0.04,0,0,0,0,62,0.32,0.04,0,0,0,0,105,0.64,0.07,0,0,0,0,17,0.21,0.01,0,0,0,0,1060,0.05,0.66,0,0,0,0,55,-0.15,0.03,0,0,0,0,27,-0.32,0.02,0,0,0,0,54,0.69,0.03,0,0,0,0,42,-0.26,0.03,0,0,0,0,36,0.64,0.02,0,0,0,0,16,-0.11,0.01,0,0,0,0,2,-0.71,0,0,0,0,0,51,0.13,0.03,0,0,0,0,8,-0.33,0,0,0,0,0
COL,2021-07-08,Colombia,79,0.16,0.05,0,0,3,24,46,-0.26,0.03,0,0,2,15,56,-0.47,0.04,0,0,7,19,17,0,0.01,0,0,1,4,988,-0.07,0.64,65,113,40,267,94,0.71,0.06,0,0,3,14,23,-0.15,0.01,0,0,0,14,41,-0.24,0.03,0,0,3,7,68,0.62,0.04,0,0,9,30,25,-0.31,0.02,0,0,2,6,21,0.31,0.01,0,0,1,10,6,2,0,0,0,0,0,79,0.55,0.05,0,0,3,16,6,-0.25,0,0,0,0,0
COL,2021-07-09,Colombia,65,-0.18,0.05,0,0,1,11,50,0.09,0.03,0,0,0,11,68,0.21,0.05,0,0,1,9,15,-0.12,0.01,0,0,0,1,985,0,0.69,37,82,18,172,54,-0.43,0.04,0,0,3,13,19,-0.17,0.01,0,0,2,5,47,0.15,0.03,0,0,1,8,28,-0.59,0.02,0,0,2,4,17,-0.32,0.01,0,0,0,1,24,0.14,0.02,0,0,1,8,3,-0.5,0,0,0,0,1,44,-0.44,0.03,0,0,2,6,10,0.67,0.01,0,0,0,2
COL,2021-07-10,Colombia,42,-0.35,0.04,0,0,0,9,63,0.26,0.05,0,0,4,14,45,-0.34,0.04,0,0,1,7,14,-0.07,0.01,0,0,0,3,811,-0.18,0.7,34,64,33,118,47,-0.13,0.04,0,0,3,9,13,-0.32,0.01,0,0,0,1,28,-0.4,0.02,0,0,0,5,19,-0.32,0.02,0,0,0,4,13,-0.24,0.01,0,0,0,0,16,-0.33,0.01,0,0,0,3,4,0.33,0,0,0,0,1,36,-0.18,0.03,0,0,1,6,11,0.1,0.01,0,0,0,4
COL,2021-07-11,Colombia,39,-0.07,0.04,0,0,4,17,46,-0.27,0.05,0,0,0,17,43,-0.04,0.04,0,0,1,9,16,0.14,0.02,0,0,1,6,677,-0.17,0.68,33,80,36,167,29,-0.38,0.03,0,0,2,8,19,0.46,0.02,0,0,2,6,23,-0.18,0.02,0,0,0,2,27,0.42,0.03,0,0,2,6,18,0.38,0.02,0,0,0,4,14,-0.12,0.01,0,0,1,9,4,0,0,0,0,0,2,30,-0.17,0.03,0,0,0,6,4,-0.64,0,0,0,0,1
COL,2021-07-12,Colombia,91,1.33,0.05,0,0,0,0,120,1.61,0.06,0,0,0,0,63,0.47,0.03,0,0,0,0,34,1.13,0.02,0,0,0,0,1324,0.96,0.68,0,0,0,0,70,1.41,0.04,0,0,0,0,42,1.21,0.02,0,0,0,0,45,0.96,0.02,0,0,0,0,54,1,0.03,0,0,0,0,19,0.06,0.01,0,0,0,0,16,0.14,0.01,0,0,0,0,12,2,0.01,0,0,0,0,52,0.73,0.03,0,0,0,0,16,3,0.01,0,0,0,0
COL,2021-07-13,Colombia,175,0.92,0.08,0,0,0,0,91,-0.24,0.04,0,0,0,0,84,0.33,0.04,0,0,0,0,31,-0.09,0.01,0,0,0,0,1375,0.04,0.66,0,0,0,0,55,-0.21,0.03,0,0,0,0,19,-0.55,0.01,0,0,0,0,48,0.07,0.02,0,0,0,0,38,-0.3,0.02,0,0,0,0,26,0.37,0.01,0,0,0,0,22,0.38,0.01,0,0,0,0,15,0.25,0.01,0,0,0,0,91,0.75,0.04,0,0,0,0,19,0.19,0.01,0,0,0,0
COL,2021-07-14,Colombia,125,-0.29,0.07,0,0,0,0,97,0.07,0.05,0,0,0,0,67,-0.2,0.04,0,0,0,0,38,0.23,0.02,0,0,0,0,1219,-0.11,0.66,0,0,0,0,51,-0.07,0.03,0,0,0,0,30,0.58,0.02,0,0,0,0,60,0.25,0.03,0,0,0,0,49,0.29,0.03,0,0,0,0,31,0.19,0.02,0,0,0,0,22,0,0.01,0,0,0,0,9,-0.4,0,0,0,0,0,51,-0.44,0.03,0,0,0,0,12,-0.37,0.01,0,0,0,0
COL,2021-07-15,Colombia,87,-0.3,0.05,0,0,0,0,68,-0.3,0.04,0,0,0,0,62,-0.07,0.04,0,0,0,0,19,-0.5,0.01,0,0,0,0,1151,-0.06,0.67,0,0,0,0,70,0.37,0.04,0,0,0,0,32,0.07,0.02,0,0,0,0,54,-0.1,0.03,0,0,0,0,58,0.18,0.03,0,0,0,0,30,-0.03,0.02,0,0,0,0,26,0.18,0.02,0,0,0,0,6,-0.33,0,0,0,0,0,52,0.02,0.03,0,0,0,0,15,0.25,0.01,0,0,0,0
COL,2021-07-16,Colombia,64,-0.26,0.04,0,0,0,0,61,-0.1,0.04,0,0,0,0,46,-0.26,0.03,0,0,0,0,20,0.05,0.01,0,0,0,0,1103,-0.04,0.7,0,0,0,0,57,-0.19,0.04,0,0,0,0,28,-0.12,0.02,0,0,0,0,41,-0.24,0.03,0,0,0,0,59,0.02,0.04,0,0,0,0,22,-0.27,0.01,0,0,0,0,12,-0.54,0.01,0,0,0,0,7,0.17,0,0,0,0,0,40,-0.23,0.03,0,0,0,0,16,0.07,0.01,0,0,0,0
COL,2021-07-17,Colombia,50,-0.22,0.05,0,0,0,0,38,-0.38,0.03,0,0,0,0,38,-0.17,0.03,0,0,0,0,12,-0.4,0.01,0,0,0,0,768,-0.3,0.7,0,0,0,0,43,-0.25,0.04,0,0,0,0,13,-0.54,0.01,0,0,0,0,37,-0.1,0.03,0,0,0,0,20,-0.66,0.02,0,0,0,0,19,-0.14,0.02,0,0,0,0,11,-0.08,0.01,0,0,0,0,7,0,0.01,0,0,0,0,28,-0.3,0.03,0,0,0,0,12,-0.25,0.01,0,0,0,0
COL,2021-07-18,Colombia,32,-0.36,0.03,0,0,0,0,30,-0.21,0.03,0,0,0,0,38,0,0.04,0,0,0,0,16,0.33,0.02,0,0,0,0,632,-0.18,0.68,0,0,0,0,48,0.12,0.05,0,0,0,0,15,0.15,0.02,0,0,0,0,21,-0.43,0.02,0,0,0,0,26,0.3,0.03,0,0,0,0,17,-0.11,0.02,0,0,0,0,12,0.09,0.01,0,0,0,0,4,-0.43,0,0,0,0,0,26,-0.07,0.03,0,0,0,0,11,-0.08,0.01,0,0,0,0
COL,2021-07-19,Colombia,65,1.03,0.05,0,0,0,0,47,0.57,0.04,0,0,0,0,49,0.29,0.04,0,0,0,0,15,-0.06,0.01,0,0,0,0,857,0.36,0.66,0,0,0,0,84,0.75,0.07,0,0,0,0,20,0.33,0.02,0,0,0,0,40,0.9,0.03,0,0,0,0,33,0.27,0.03,0,0,0,0,7,-0.59,0.01,0,0,0,0,13,0.08,0.01,0,0,0,0,4,0,0,0,0,0,0,47,0.81,0.04,0,0,0,0,11,0,0.01,0,0,0,0
COL,2021-07-20,Colombia,63,-0.03,0.05,0,0,0,0,35,-0.26,0.03,0,0,0,0,65,0.33,0.05,0,0,0,0,23,0.53,0.02,0,0,0,0,827,-0.04,0.67,0,0,0,0,47,-0.44,0.04,0,0,0,0,17,-0.15,0.01,0,0,0,0,34,-0.15,0.03,0,0,0,0,45,0.36,0.04,0,0,0,0,18,1.57,0.01,0,0,0,0,14,0.08,0.01,0,0,0,0,4,0,0,0,0,0,0,30,-0.36,0.02,0,0,0,0,10,-0.09,0.01,0,0,0,0
COL,2021-07-21,Colombia,67,0.06,0.06,0,0,0,0,29,-0.17,0.03,0,0,0,0,55,-0.15,0.05,0,0,0,0,15,-0.35,0.01,0,0,0,0,787,-0.05,0.68,0,0,0,0,39,-0.17,0.03,0,0,0,0,18,0.06,0.02,0,0,0,0,45,0.32,0.04,0,0,0,0,28,-0.38,0.02,0,0,0,0,13,-0.28,0.01,0,0,0,0,8,-0.43,0.01,0,0,0,0,9,1.25,0.01,0,0,0,0,41,0.37,0.04,0,0,0,0,5,-0.5,0,0,0,0,0
COL,2021-07-22,Colombia,94,0.4,0.06,0,0,0,0,41,0.41,0.03,0,0,0,0,51,-0.07,0.03,0,0,0,0,11,-0.27,0.01,0,0,0,0,1030,0.31,0.68,0,0,0,0,41,0.05,0.03,0,0,0,0,32,0.78,0.02,0,0,0,0,50,0.11,0.03,0,0,0,0,28,0,0.02,0,0,0,0,34,1.62,0.02,0,0,0,0,24,2,0.02,0,0,0,0,5,-0.44,0,0,0,0,0,61,0.49,0.04,0,0,0,0,9,0.8,0.01,0,0,0,0
COL,2021-07-23,Colombia,122,0.3,0.07,0,0,0,0,46,0.12,0.03,0,0,0,0,59,0.16,0.03,0,0,0,0,21,0.91,0.01,0,0,0,0,1247,0.21,0.7,0,0,0,0,43,0.05,0.02,0,0,0,0,18,-0.44,0.01,0,0,0,0,55,0.1,0.03,0,0,0,0,36,0.29,0.02,0,0,0,0,39,0.15,0.02,0,0,0,0,21,-0.12,0.01,0,0,0,0,5,0,0,0,0,0,0,57,-0.07,0.03,0,0,0,0,9,0,0.01,0,0,0,0
CRI,2021-07-01,Costa Rica,69,0,0.08,0,0,4,27,84,0,0.1,20,13,2,32,52,0,0.06,0,0,5,24,40,0,0.05,0,0,2,18,285,0,0.35,30,39,11,100,48,0,0.06,0,0,1,19,22,0,0.03,0,0,2,6,58,0,0.07,0,0,3,10,80,0,0.1,46,5,0,19,34,0,0.04,0,0,1,5,9,0,0.01,0,0,0,3,4,0,0,0,0,1,1,25,0,0.03,0,0,1,7,9,0,0.01,0,0,1,6
CRI,2021-07-02,Costa Rica,65,-0.06,0.08,0,0,5,29,85,0.01,0.1,15,13,4,26,50,-0.04,0.06,0,0,1,22,28,-0.3,0.03,0,0,2,11,354,0.24,0.41,51,60,19,114,44,-0.08,0.05,0,0,0,12,16,-0.27,0.02,0,0,0,12,70,0.21,0.08,0,0,1,14,69,-0.14,0.08,16,9,0,22,24,-0.29,0.03,0,0,1,3,11,0.22,0.01,0,0,0,5,5,0.25,0.01,0,0,0,2,27,0.08,0.03,0,0,2,8,10,0.11,0.01,0,0,0,3
CRI,2021-07-03,Costa Rica,80,0.23,0.13,0,0,0,0,64,-0.25,0.1,0,0,0,0,33,-0.34,0.05,0,0,0,0,31,0.11,0.05,0,0,0,0,226,-0.36,0.36,0,0,0,0,44,0,0.07,0,0,0,0,13,-0.19,0.02,0,0,0,0,33,-0.53,0.05,0,0,0,0,38,-0.45,0.06,0,0,0,0,23,-0.04,0.04,0,0,0,0,10,-0.09,0.02,0,0,0,0,9,0.8,0.01,0,0,0,0,16,-0.41,0.03,0,0,0,0,9,-0.1,0.01,0,0,0,0
CRI,2021-07-04,Costa Rica,34,-0.57,0.07,0,0,0,0,58,-0.09,0.12,0,0,0,0,24,-0.27,0.05,0,0,0,0,15,-0.52,0.03,0,0,0,0,177,-0.22,0.37,0,0,0,0,35,-0.2,0.07,0,0,0,0,19,0.46,0.04,0,0,0,0,36,0.09,0.07,0,0,0,0,33,-0.13,0.07,0,0,0,0,11,-0.52,0.02,0,0,0,0,6,-0.4,0.01,0,0,0,0,6,-0.33,0.01,0,0,0,0,21,0.31,0.04,0,0,0,0,6,-0.33,0.01,0,0,0,0
CRI,2021-07-05,Costa Rica,48,0.41,0.07,0,0,0,0,71,0.22,0.1,0,0,0,0,29,0.21,0.04,0,0,0,0,17,0.13,0.02,0,0,0,0,273,0.54,0.39,0,0,0,0,49,0.4,0.07,0,0,0,0,15,-0.21,0.02,0,0,0,0,45,0.25,0.06,0,0,0,0,48,0.45,0.07,0,0,0,0,43,2.91,0.06,0,0,0,0,15,1.5,0.02,0,0,0,0,7,0.17,0.01,0,0,0,0,30,0.43,0.04,0,0,0,0,9,0.5,0.01,0,0,0,0
CRI,2021-07-06,Costa Rica,61,0.27,0.08,0,0,0,0,96,0.35,0.13,0,0,0,0,31,0.07,0.04,0,0,0,0,41,1.41,0.05,0,0,0,0,252,-0.08,0.33,0,0,0,0,66,0.35,0.09,0,0,0,0,21,0.4,0.03,0,0,0,0,29,-0.36,0.04,0,0,0,0,73,0.52,0.1,0,0,0,0,43,0,0.06,0,0,0,0,10,-0.33,0.01,0,0,0,0,7,0,0.01,0,0,0,0,25,-0.17,0.03,0,0,0,0,10,0.11,0.01,0,0,0,0
CRI,2021-07-07,Costa Rica,72,0.18,0.1,0,0,0,0,90,-0.06,0.13,0,0,0,0,37,0.19,0.05,0,0,0,0,19,-0.54,0.03,0,0,0,0,253,0,0.36,0,0,0,0,32,-0.52,0.05,0,0,0,0,15,-0.29,0.02,0,0,0,0,48,0.66,0.07,0,0,0,0,57,-0.22,0.08,0,0,0,0,24,-0.44,0.03,0,0,0,0,9,-0.1,0.01,0,0,0,0,10,0.43,0.01,0,0,0,0,18,-0.28,0.03,0,0,0,0,11,0.1,0.02,0,0,0,0
CRI,2021-07-08,Costa Rica,82,0.14,0.11,0,0,4,28,74,-0.18,0.1,0,0,3,18,40,0.08,0.05,0,0,6,22,15,-0.21,0.02,0,0,3,9,299,0.18,0.39,29,44,16,88,56,0.75,0.07,0,0,0,19,27,0.8,0.04,0,0,1,10,50,0.04,0.07,0,0,3,14,45,-0.21,0.06,0,0,1,14,25,0.04,0.03,0,0,1,7,11,0.22,0.01,0,0,1,5,7,-0.3,0.01,0,0,0,1,24,0.33,0.03,0,0,1,10,9,-0.18,0.01,0,0,1,6
CRI,2021-07-09,Costa Rica,82,0,0.09,0,0,2,12,90,0.22,0.09,0,0,1,19,47,0.18,0.05,0,0,1,10,34,1.27,0.04,0,0,0,8,393,0.31,0.41,24,31,6,61,59,0.05,0.06,0,0,2,10,24,-0.11,0.02,0,0,0,4,57,0.14,0.06,0,0,0,11,76,0.69,0.08,0,0,1,17,36,0.44,0.04,0,0,0,4,10,-0.09,0.01,0,0,0,2,14,1,0.01,0,0,0,3,27,0.13,0.03,0,0,0,3,12,0.33,0.01,0,0,0,4
