id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
BLZ,2021-02-05,Belice,19,58.3,12.4,32,60.0,20.9,5,66.7,3.3,5,150.0,3.3,18,12.5,11.8,1,-66.7,0.7,3,-62.5,2.0,7,-22.2,4.6,16,-40.7,10.5,6,50.0,3.9,3,200.0,2.0,22,10.0,14.4,14,-36.4,9.2,2,-50.0,1.3
BLZ,2021-02-06,Belice,6,-68.4,4.9,23,-28.1,18.7,3,-40.0,2.4,1,-80.0,0.8,16,-11.1,13.0,3,200.0,2.4,4,33.3,3.3,1,-85.7,0.8,8,-50.0,6.5,3,-50.0,2.4,0,-100.0,0,36,63.6,29.3,18,28.6,14.6,1,-50.0,0.8
BLZ,2021-02-07,Belice,6,0.0,6.3,13,-43.5,13.7,5,66.7,5.3,3,200.0,3.2,23,43.8,24.2,5,66.7,5.3,2,-50.0,2.1,5,400.0,5.3,13,62.5,13.7,1,-66.7,1.1,0,0,0,11,-69.4,11.6,6,-66.7,6.3,2,100.0,2.1
BLZ,2021-02-08,Belice,3,-50.0,3.1,8,-38.5,8.2,7,40.0,7.2,2,-33.3,2.1,18,-21.7,18.6,12,140.0,12.4,2,0.0,2.1,7,40.0,7.2,13,0.0,13.4,6,500.0,6.2,1,100,1.0,11,0.0,11.3,6,0.0,6.2,1,-50.0,1.0
BLZ,2021-02-09,Belice,7,133.3,4.8,27,237.5,18.4,5,-28.6,3.4,3,50.0,2.0,10,-44.4,6.8,4,-66.7,2.7,19,850.0,12.9,4,-42.9,2.7,19,46.2,12.9,2,-66.7,1.4,0,-100.0,0,37,236.4,25.2,8,33.3,5.4,2,100.0,1.4
BLZ,2021-02-10,Belice,4,-42.9,3.6,17,-37.0,15.2,6,20.0,5.4,0,-100.0,0,14,40.0,12.5,3,-25.0,2.7,3,-84.2,2.7,7,75.0,6.2,27,42.1,24.1,4,100.0,3.6,1,100,0.9,11,-70.3,9.8,14,75.0,12.5,1,-50.0,0.9
BLZ,2021-02-11,Belice,7,75.0,4.0,38,123.5,21.8,6,0.0,3.4,1,100,0.6,15,7.1,8.6,5,66.7,2.9,6,100.0,3.4,12,71.4,6.9,30,11.1,17.2,7,75.0,4.0,1,0.0,0.6,15,36.4,8.6,28,100.0,16.1,3,200.0,1.7
BLZ,2021-02-12,Belice,6,-14.3,3.8,22,-42.1,14.1,10,66.7,6.4,2,100.0,1.3,21,40.0,13.5,7,40.0,4.5,8,33.3,5.1,8,-33.3,5.1,13,-56.7,8.3,6,-14.3,3.8,2,100.0,1.3,13,-13.3,8.3,33,17.9,21.2,5,66.7,3.2
BLZ,2021-02-13,Belice,4,-33.3,4.2,21,-4.5,22.1,4,-60.0,4.2,0,-100.0,0,16,-23.8,16.8,6,-14.3,6.3,2,-75.0,2.1,2,-75.0,2.1,11,-15.4,11.6,2,-66.7,2.1,0,-100.0,0,13,0.0,13.7,13,-60.6,13.7,1,-80.0,1.1
BLZ,2021-02-14,Belice,1,-75.0,1.6,13,-38.1,20.3,2,-50.0,3.1,1,100,1.6,12,-25.0,18.8,6,0.0,9.4,2,0.0,3.1,3,50.0,4.7,10,-9.1,15.6,3,50.0,4.7,0,0,0,5,-61.5,7.8,5,-61.5,7.8,1,0.0,1.6
BLZ,2021-02-15,Belice,1,0.0,0.8,36,176.9,30.5,0,-100.0,0,2,100.0,1.7,17,41.7,14.4,5,-16.7,4.2,2,0.0,1.7,11,266.7,9.3,13,30.0,11.0,5,66.7,4.2,0,0,0,11,120.0,9.3,9,80.0,7.6,6,500.0,5.1
BLZ,2021-02-16,Belice,4,300.0,2.6,34,-5.6,21.8,5,100,3.2,2,0.0,1.3,16,-5.9,10.3,1,-80.0,0.6,3,50.0,1.9,12,9.1,7.7,25,92.3,16.0,8,60.0,5.1,0,0,0,13,18.2,8.3,25,177.8,16.0,8,33.3,5.1
BLZ,2021-02-17,Belice,5,25.0,2.6,36,5.9,19.0,5,0.0,2.6,1,-50.0,0.5,26,62.5,13.8,6,500.0,3.2,10,233.3,5.3,4,-66.7,2.1,21,-16.0,11.1,8,0.0,4.2,0,0,0,20,53.8,10.6,40,60.0,21.2,7,-12.5,3.7
BLZ,2021-02-18,Belice,6,20.0,3.4,27,-25.0,15.3,7,40.0,4.0,0,-100.0,0,27,3.8,15.3,6,0.0,3.4,20,100.0,11.4,7,75.0,4.0,18,-14.3,10.2,9,12.5,5.1,0,0,0,26,30.0,14.8,14,-65.0,8.0,9,28.6,5.1
BLZ,2021-02-19,Belice,5,-16.7,3.3,27,0.0,18.0,9,28.6,6.0,3,100,2.0,17,-37.0,11.3,2,-66.7,1.3,13,-35.0,8.7,3,-57.1,2.0,18,0.0,12.0,4,-55.6,2.7,1,100,0.7,22,-15.4,14.7,24,71.4,16.0,2,-77.8,1.3
BLZ,2021-02-20,Belice,1,-80.0,0.6,18,-33.3,10.9,7,-22.2,4.2,2,-33.3,1.2,22,29.4,13.3,3,50.0,1.8,13,0.0,7.9,7,133.3,4.2,18,0.0,10.9,6,50.0,3.6,0,-100.0,0,47,113.6,28.5,11,-54.2,6.7,10,400.0,6.1
BLZ,2021-02-21,Belice,2,100.0,1.9,26,44.4,24.1,3,-57.1,2.8,0,-100.0,0,17,-22.7,15.7,5,66.7,4.6,8,-38.5,7.4,5,-28.6,4.6,16,-11.1,14.8,2,-66.7,1.9,0,0,0,11,-76.6,10.2,10,-9.1,9.3,3,-70.0,2.8
BLZ,2021-02-22,Belice,6,200.0,5.5,21,-19.2,19.3,4,33.3,3.7,0,0,0,11,-35.3,10.1,7,40.0,6.4,6,-25.0,5.5,3,-40.0,2.8,13,-18.8,11.9,3,50.0,2.8,1,100,0.9,14,27.3,12.8,18,80.0,16.5,2,-33.3,1.8
BLZ,2021-02-23,Belice,9,50.0,6.4,30,42.9,21.3,3,-25.0,2.1,0,0,0,26,136.4,18.4,7,0.0,5.0,5,-16.7,3.5,1,-66.7,0.7,20,53.8,14.2,8,166.7,5.7,0,-100.0,0,13,-7.1,9.2,15,-16.7,10.6,4,100.0,2.8
BLZ,2021-02-24,Belice,35,288.9,20.7,20,-33.3,11.8,7,133.3,4.1,1,100,0.6,15,-42.3,8.9,9,28.6,5.3,7,40.0,4.1,11,1000.0,6.5,23,15.0,13.6,5,-37.5,3.0,2,100,1.2,8,-38.5,4.7,24,60.0,14.2,2,-50.0,1.2
BLZ,2021-02-25,Belice,6,-82.9,4.8,21,5.0,16.9,8,14.3,6.5,1,0.0,0.8,18,20.0,14.5,10,11.1,8.1,3,-57.1,2.4,11,0.0,8.9,16,-30.4,12.9,4,-20.0,3.2,1,-50.0,0.8,10,25.0,8.1,13,-45.8,10.5,2,0.0,1.6
BLZ,2021-02-26,Belice,12,100.0,8.3,29,38.1,20.0,7,-12.5,4.8,1,0.0,0.7,17,-5.6,11.7,0,-100.0,0,6,100.0,4.1,9,-18.2,6.2,24,50.0,16.6,2,-50.0,1.4,1,0.0,0.7,10,0.0,6.9,26,100.0,17.9,1,-50.0,0.7
BOL,2021-02-01,Bolivia,85,0,9.6,30,0,3.4,16,0,1.8,10,0,1.1,577,0,65.1,52,0,5.9,12,0,1.4,18,0,2.0,38,0,4.3,7,0,0.8,6,0,0.7,1,0,0.1,27,0,3.0,8,0,0.9
BOL,2021-02-02,Bolivia,130,52.9,9.5,65,116.7,4.7,41,156.2,3.0,15,50.0,1.1,888,53.9,64.7,32,-38.5,2.3,26,116.7,1.9,37,105.6,2.7,49,28.9,3.6,11,57.1,0.8,11,83.3,0.8,7,600.0,0.5,46,70.4,3.4,14,75.0,1.0
BOL,2021-02-03,Bolivia,88,-32.3,6.9,41,-36.9,3.2,40,-2.4,3.1,9,-40.0,0.7,879,-1.0,69.1,54,68.8,4.2,15,-42.3,1.2,20,-45.9,1.6,40,-18.4,3.1,5,-54.5,0.4,8,-27.3,0.6,13,85.7,1.0,41,-10.9,3.2,19,35.7,1.5
BOL,2021-02-04,Bolivia,72,-18.2,6.1,45,9.8,3.8,31,-22.5,2.6,11,22.2,0.9,846,-3.8,71.1,30,-44.4,2.5,10,-33.3,0.8,29,45.0,2.4,41,2.5,3.4,15,200.0,1.3,5,-37.5,0.4,7,-46.2,0.6,33,-19.5,2.8,15,-21.1,1.3
BOL,2021-02-05,Bolivia,67,-6.9,6.6,42,-6.7,4.2,29,-6.5,2.9,6,-45.5,0.6,677,-20.0,67.1,28,-6.7,2.8,15,50.0,1.5,41,41.4,4.1,33,-19.5,3.3,7,-53.3,0.7,12,140.0,1.2,7,0.0,0.7,33,0.0,3.3,12,-20.0,1.2
BOL,2021-02-06,Bolivia,57,-14.9,6.6,31,-26.2,3.6,27,-6.9,3.1,5,-16.7,0.6,609,-10.0,70.4,24,-14.3,2.8,13,-13.3,1.5,19,-53.7,2.2,21,-36.4,2.4,17,142.9,2.0,8,-33.3,0.9,4,-42.9,0.5,23,-30.3,2.7,7,-41.7,0.8
BOL,2021-02-07,Bolivia,45,-21.1,5.6,44,41.9,5.4,23,-14.8,2.8,5,0.0,0.6,559,-8.2,69.0,36,50.0,4.4,11,-15.4,1.4,31,63.2,3.8,10,-52.4,1.2,5,-70.6,0.6,7,-12.5,0.9,5,25.0,0.6,19,-17.4,2.3,10,42.9,1.2
BOL,2021-02-08,Bolivia,72,60.0,6.8,68,54.5,6.4,22,-4.3,2.1,7,40.0,0.7,729,30.4,69.1,25,-30.6,2.4,24,118.2,2.3,29,-6.5,2.7,22,120.0,2.1,9,80.0,0.9,9,28.6,0.9,10,100.0,0.9,16,-15.8,1.5,13,30.0,1.2
BOL,2021-02-09,Bolivia,82,13.9,7.6,35,-48.5,3.2,29,31.8,2.7,5,-28.6,0.5,754,3.4,69.4,24,-4.0,2.2,18,-25.0,1.7,35,20.7,3.2,19,-13.6,1.7,7,-22.2,0.6,14,55.6,1.3,5,-50.0,0.5,40,150.0,3.7,19,46.2,1.7
BOL,2021-02-10,Bolivia,65,-20.7,5.7,56,60.0,4.9,36,24.1,3.1,11,120.0,1.0,763,1.2,66.4,31,29.2,2.7,26,44.4,2.3,48,37.1,4.2,26,36.8,2.3,9,28.6,0.8,12,-14.3,1.0,11,120.0,1.0,40,0.0,3.5,15,-21.1,1.3
BOL,2021-02-11,Bolivia,113,73.8,9.0,49,-12.5,3.9,47,30.6,3.7,14,27.3,1.1,816,6.9,64.9,33,6.5,2.6,25,-3.8,2.0,43,-10.4,3.4,31,19.2,2.5,7,-22.2,0.6,19,58.3,1.5,7,-36.4,0.6,37,-7.5,2.9,16,6.7,1.3
BOL,2021-02-12,Bolivia,173,53.1,15.7,60,22.4,5.4,38,-19.1,3.4,7,-50.0,0.6,673,-17.5,61.0,33,0.0,3.0,21,-16.0,1.9,16,-62.8,1.5,17,-45.2,1.5,7,0.0,0.6,7,-63.2,0.6,1,-85.7,0.1,35,-5.4,3.2,15,-6.2,1.4
BOL,2021-02-13,Bolivia,65,-62.4,9.8,33,-45.0,5.0,18,-52.6,2.7,4,-42.9,0.6,451,-33.0,68.3,15,-54.5,2.3,5,-76.2,0.8,9,-43.8,1.4,6,-64.7,0.9,8,14.3,1.2,4,-42.9,0.6,1,0.0,0.2,22,-37.1,3.3,19,26.7,2.9
BOL,2021-02-14,Bolivia,42,-35.4,6.9,33,0.0,5.4,27,50.0,4.4,6,50.0,1.0,390,-13.5,64.0,30,100.0,4.9,10,100.0,1.6,13,44.4,2.1,14,133.3,2.3,1,-87.5,0.2,8,100.0,1.3,2,100.0,0.3,23,4.5,3.8,10,-47.4,1.6
BOL,2021-02-15,Bolivia,57,35.7,8.5,20,-39.4,3.0,33,22.2,4.9,10,66.7,1.5,454,16.4,67.7,16,-46.7,2.4,12,20.0,1.8,7,-46.2,1.0,17,21.4,2.5,3,200.0,0.4,6,-25.0,0.9,7,250.0,1.0,19,-17.4,2.8,10,0.0,1.5
BOL,2021-02-16,Bolivia,45,-21.1,5.9,37,85.0,4.8,16,-51.5,2.1,13,30.0,1.7,544,19.8,70.8,9,-43.8,1.2,12,0.0,1.6,19,171.4,2.5,16,-5.9,2.1,9,200.0,1.2,2,-66.7,0.3,4,-42.9,0.5,27,42.1,3.5,15,50.0,2.0
BOL,2021-02-17,Bolivia,48,6.7,5.2,39,5.4,4.3,32,100.0,3.5,17,30.8,1.9,655,20.4,71.5,18,100.0,2.0,9,-25.0,1.0,23,21.1,2.5,18,12.5,2.0,7,-22.2,0.8,8,300.0,0.9,5,25.0,0.5,27,0.0,2.9,10,-33.3,1.1
BOL,2021-02-18,Bolivia,138,187.5,10.2,47,20.5,3.5,34,6.2,2.5,10,-41.2,0.7,952,45.3,70.6,21,16.7,1.6,13,44.4,1.0,37,60.9,2.7,23,27.8,1.7,4,-42.9,0.3,6,-25.0,0.4,12,140.0,0.9,34,25.9,2.5,18,80.0,1.3
BOL,2021-02-19,Bolivia,90,-34.8,6.8,52,10.6,4.0,46,35.3,3.5,12,20.0,0.9,961,0.9,73.0,23,9.5,1.7,17,30.8,1.3,27,-27.0,2.1,29,26.1,2.2,5,25.0,0.4,11,83.3,0.8,5,-58.3,0.4,22,-35.3,1.7,16,-11.1,1.2
BOL,2021-02-20,Bolivia,57,-36.7,5.9,46,-11.5,4.8,24,-47.8,2.5,6,-50.0,0.6,701,-27.1,72.7,24,4.3,2.5,13,-23.5,1.3,23,-14.8,2.4,22,-24.1,2.3,7,40.0,0.7,8,-27.3,0.8,4,-20.0,0.4,21,-4.5,2.2,8,-50.0,0.8
BOL,2021-02-21,Bolivia,49,-14.0,6.2,45,-2.2,5.7,27,12.5,3.4,4,-33.3,0.5,570,-18.7,71.6,14,-41.7,1.8,7,-46.2,0.9,21,-8.7,2.6,13,-40.9,1.6,9,28.6,1.1,0,-100.0,0,5,25.0,0.6,19,-9.5,2.4,13,62.5,1.6
BOL,2021-02-22,Bolivia,69,40.8,6.4,54,20.0,5.0,21,-22.2,2.0,19,375.0,1.8,756,32.6,70.3,16,14.3,1.5,17,142.9,1.6,30,42.9,2.8,31,138.5,2.9,6,-33.3,0.6,12,100,1.1,4,-20.0,0.4,28,47.4,2.6,13,0.0,1.2
BOL,2021-02-23,Bolivia,71,2.9,6.1,28,-48.1,2.4,39,85.7,3.3,15,-21.1,1.3,794,5.0,68.0,26,62.5,2.2,15,-11.8,1.3,45,50.0,3.9,28,-9.7,2.4,18,200.0,1.5,17,41.7,1.5,9,125.0,0.8,41,46.4,3.5,22,69.2,1.9
BOL,2021-02-24,Bolivia,75,5.6,5.7,25,-10.7,1.9,43,10.3,3.2,11,-26.7,0.8,987,24.3,74.4,24,-7.7,1.8,15,0.0,1.1,36,-20.0,2.7,31,10.7,2.3,7,-61.1,0.5,5,-70.6,0.4,12,33.3,0.9,39,-4.9,2.9,17,-22.7,1.3
BOL,2021-02-25,Bolivia,58,-22.7,5.0,48,92.0,4.1,37,-14.0,3.2,15,36.4,1.3,825,-16.4,70.8,34,41.7,2.9,11,-26.7,0.9,30,-16.7,2.6,39,25.8,3.3,8,14.3,0.7,11,120.0,0.9,4,-66.7,0.3,28,-28.2,2.4,18,5.9,1.5
BOL,2021-02-26,Bolivia,64,10.3,5.9,51,6.2,4.7,37,0.0,3.4,1,-93.3,0.1,789,-4.4,72.4,16,-52.9,1.5,11,0.0,1.0,29,-3.3,2.7,31,-20.5,2.8,5,-37.5,0.5,10,-9.1,0.9,2,-50.0,0.2,32,14.3,2.9,12,-33.3,1.1
BRA,2021-02-01,Brasil,575,0,19.2,257,0,8.6,152,0,5.1,92,0,3.1,535,0,17.8,133,0,4.4,180,0,6.0,110,0,3.7,360,0,12.0,300,0,10.0,151,0,5.0,29,0,1.0,57,0,1.9,68,0,2.3
BRA,2021-02-02,Brasil,820,42.6,17.1,318,23.7,6.6,295,94.1,6.1,142,54.3,3.0,1191,122.6,24.8,209,57.1,4.4,216,20.0,4.5,138,25.5,2.9,548,52.2,11.4,377,25.7,7.8,282,86.8,5.9,59,103.4,1.2,114,100.0,2.4,94,38.2,2.0
BRA,2021-02-03,Brasil,791,-3.5,18.6,270,-15.1,6.4,222,-24.7,5.2,138,-2.8,3.2,1135,-4.7,26.7,188,-10.0,4.4,171,-20.8,4.0,132,-4.3,3.1,435,-20.6,10.2,326,-13.5,7.7,205,-27.3,4.8,34,-42.4,0.8,112,-1.8,2.6,90,-4.3,2.1
BRA,2021-02-04,Brasil,637,-19.5,16.7,218,-19.3,5.7,269,21.2,7.0,157,13.8,4.1,937,-17.4,24.5,169,-10.1,4.4,206,20.5,5.4,138,4.5,3.6,413,-5.1,10.8,256,-21.5,6.7,176,-14.1,4.6,36,5.9,0.9,107,-4.5,2.8,100,11.1,2.6
BRA,2021-02-05,Brasil,526,-17.4,14.4,204,-6.4,5.6,235,-12.6,6.4,126,-19.7,3.5,947,1.1,25.9,178,5.3,4.9,192,-6.8,5.3,170,23.2,4.7,358,-13.3,9.8,245,-4.3,6.7,239,35.8,6.5,36,0.0,1.0,99,-7.5,2.7,95,-5.0,2.6
BRA,2021-02-06,Brasil,432,-17.9,15.6,152,-25.5,5.5,142,-39.6,5.1,105,-16.7,3.8,865,-8.7,31.2,110,-38.2,4.0,156,-18.8,5.6,86,-49.4,3.1,207,-42.2,7.5,195,-20.4,7.0,151,-36.8,5.5,26,-27.8,0.9,79,-20.2,2.9,63,-33.7,2.3
BRA,2021-02-07,Brasil,552,27.8,19.1,133,-12.5,4.6,200,40.8,6.9,92,-12.4,3.2,597,-31.0,20.7,129,17.3,4.5,155,-0.6,5.4,71,-17.4,2.5,202,-2.4,7.0,260,33.3,9.0,264,74.8,9.1,35,34.6,1.2,108,36.7,3.7,91,44.4,3.1
BRA,2021-02-08,Brasil,518,-6.2,14.2,180,35.3,4.9,217,8.5,6.0,153,66.3,4.2,1037,73.7,28.5,122,-5.4,3.4,165,6.5,4.5,101,42.3,2.8,436,115.8,12.0,309,18.8,8.5,203,-23.1,5.6,45,28.6,1.2,92,-14.8,2.5,60,-34.1,1.6
BRA,2021-02-09,Brasil,531,2.5,14.5,220,22.2,6.0,211,-2.8,5.7,165,7.8,4.5,1077,3.9,29.3,112,-8.2,3.1,149,-9.7,4.1,106,5.0,2.9,388,-11.0,10.6,293,-5.2,8.0,180,-11.3,4.9,44,-2.2,1.2,114,23.9,3.1,81,35.0,2.2
BRA,2021-02-10,Brasil,520,-2.1,14.6,195,-11.4,5.5,178,-15.6,5.0,124,-24.8,3.5,1213,12.6,33.9,114,1.8,3.2,129,-13.4,3.6,141,33.0,3.9,396,2.1,11.1,222,-24.2,6.2,154,-14.4,4.3,41,-6.8,1.1,95,-16.7,2.7,51,-37.0,1.4
BRA,2021-02-11,Brasil,645,24.0,15.4,237,21.5,5.7,205,15.2,4.9,124,0.0,3.0,1437,18.5,34.3,131,14.9,3.1,202,56.6,4.8,177,25.5,4.2,348,-12.1,8.3,257,15.8,6.1,210,36.4,5.0,57,39.0,1.4,94,-1.1,2.2,68,33.3,1.6
BRA,2021-02-12,Brasil,661,2.5,14.1,249,5.1,5.3,233,13.7,5.0,136,9.7,2.9,1609,12.0,34.3,222,69.5,4.7,207,2.5,4.4,141,-20.3,3.0,318,-8.6,6.8,305,18.7,6.5,305,45.2,6.5,65,14.0,1.4,149,58.5,3.2,90,32.4,1.9
BRA,2021-02-13,Brasil,512,-22.5,13.7,210,-15.7,5.6,186,-20.2,5.0,93,-31.6,2.5,1202,-25.3,32.1,199,-10.4,5.3,182,-12.1,4.9,96,-31.9,2.6,319,0.3,8.5,261,-14.4,7.0,242,-20.7,6.5,62,-4.6,1.7,86,-42.3,2.3,100,11.1,2.7
BRA,2021-02-14,Brasil,478,-6.6,13.8,194,-7.6,5.6,152,-18.3,4.4,74,-20.4,2.1,967,-19.6,28.0,211,6.0,6.1,172,-5.5,5.0,87,-9.4,2.5,376,17.9,10.9,220,-15.7,6.4,242,0.0,7.0,45,-27.4,1.3,117,36.0,3.4,118,18.0,3.4
BRA,2021-02-15,Brasil,556,16.3,11.5,207,6.7,4.3,192,26.3,4.0,113,52.7,2.3,2016,108.5,41.8,203,-3.8,4.2,244,41.9,5.1,118,35.6,2.4,324,-13.8,6.7,286,30.0,5.9,287,18.6,5.9,48,6.7,1.0,111,-5.1,2.3,121,2.5,2.5
BRA,2021-02-16,Brasil,641,15.3,13.1,207,0.0,4.2,218,13.5,4.5,107,-5.3,2.2,1853,-8.1,37.9,198,-2.5,4.0,206,-15.6,4.2,128,8.5,2.6,348,7.4,7.1,271,-5.2,5.5,298,3.8,6.1,162,237.5,3.3,140,26.1,2.9,114,-5.8,2.3
BRA,2021-02-17,Brasil,801,25.0,17.5,153,-26.1,3.3,156,-28.4,3.4,85,-20.6,1.9,1599,-13.7,34.9,218,10.1,4.8,170,-17.5,3.7,92,-28.1,2.0,538,54.6,11.7,236,-12.9,5.1,184,-38.3,4.0,128,-21.0,2.8,164,17.1,3.6,62,-45.6,1.4
BRA,2021-02-18,Brasil,612,-23.6,13.5,231,51.0,5.1,190,21.8,4.2,145,70.6,3.2,1555,-2.8,34.2,176,-19.3,3.9,289,70.0,6.4,115,25.0,2.5,511,-5.0,11.2,241,2.1,5.3,218,18.5,4.8,74,-42.2,1.6,127,-22.6,2.8,65,4.8,1.4
BRA,2021-02-19,Brasil,725,18.5,14.0,337,45.9,6.5,198,4.2,3.8,141,-2.8,2.7,1739,11.8,33.5,203,15.3,3.9,230,-20.4,4.4,478,315.7,9.2,354,-30.7,6.8,262,8.7,5.1,264,21.1,5.1,58,-21.6,1.1,136,7.1,2.6,63,-3.1,1.2
BRA,2021-02-20,Brasil,678,-6.5,16.8,301,-10.7,7.4,168,-15.2,4.2,149,5.7,3.7,1261,-27.5,31.2,212,4.4,5.2,210,-8.7,5.2,87,-81.8,2.2,222,-37.3,5.5,284,8.4,7.0,217,-17.8,5.4,67,15.5,1.7,117,-14.0,2.9,68,7.9,1.7
BRA,2021-02-21,Brasil,548,-19.2,15.0,218,-27.6,6.0,288,71.4,7.9,134,-10.1,3.7,962,-23.7,26.4,215,1.4,5.9,287,36.7,7.9,120,37.9,3.3,199,-10.4,5.5,241,-15.1,6.6,201,-7.4,5.5,34,-49.3,0.9,128,9.4,3.5,70,2.9,1.9
BRA,2021-02-22,Brasil,764,39.4,14.8,327,50.0,6.3,298,3.5,5.8,213,59.0,4.1,1497,55.6,29.0,197,-8.4,3.8,276,-3.8,5.3,178,48.3,3.4,398,100.0,7.7,448,85.9,8.7,243,20.9,4.7,110,223.5,2.1,115,-10.2,2.2,99,41.4,1.9
BRA,2021-02-23,Brasil,841,10.1,13.4,305,-6.7,4.9,420,40.9,6.7,169,-20.7,2.7,2195,46.6,35.1,207,5.1,3.3,445,61.2,7.1,203,14.0,3.2,441,10.8,7.1,322,-28.1,5.1,325,33.7,5.2,109,-0.9,1.7,157,36.5,2.5,116,17.2,1.9
BRA,2021-02-24,Brasil,1046,24.4,17.6,299,-2.0,5.0,316,-24.8,5.3,146,-13.6,2.5,2076,-5.4,34.9,265,28.0,4.5,359,-19.3,6.0,170,-16.3,2.9,443,0.5,7.5,295,-8.4,5.0,237,-27.1,4.0,51,-53.2,0.9,133,-15.3,2.2,110,-5.2,1.8
BRA,2021-02-25,Brasil,978,-6.5,15.1,410,37.1,6.3,322,1.9,5.0,199,36.3,3.1,2170,4.5,33.5,300,13.2,4.6,363,1.1,5.6,221,30.0,3.4,491,10.8,7.6,358,21.4,5.5,334,40.9,5.1,59,15.7,0.9,143,7.5,2.2,139,26.4,2.1
BRA,2021-02-26,Brasil,1709,74.7,18.0,558,36.1,5.9,440,36.6,4.6,276,38.7,2.9,2899,33.6,30.5,531,77.0,5.6,527,45.2,5.5,226,2.3,2.4,556,13.2,5.8,546,52.5,5.7,558,67.1,5.9,77,30.5,0.8,201,40.6,2.1,401,188.5,4.2
CHL,2021-02-01,Chile,363,0,22.2,100,0,6.1,48,0,2.9,12,0,0.7,718,0,44.0,123,0,7.5,49,0,3.0,33,0,2.0,21,0,1.3,27,0,1.7,22,0,1.3,18,0,1.1,81,0,5.0,17,0,1.0
CHL,2021-02-02,Chile,285,-21.5,11.6,80,-20.0,3.3,68,41.7,2.8,12,0.0,0.5,1458,103.1,59.3,135,9.8,5.5,42,-14.3,1.7,60,81.8,2.4,64,204.8,2.6,34,25.9,1.4,36,63.6,1.5,8,-55.6,0.3,147,81.5,6.0,31,82.4,1.3
CHL,2021-02-03,Chile,289,1.4,8.2,129,61.3,3.7,125,83.8,3.5,40,233.3,1.1,2241,53.7,63.6,165,22.2,4.7,66,57.1,1.9,67,11.7,1.9,69,7.8,2.0,42,23.5,1.2,32,-11.1,0.9,16,100.0,0.5,200,36.1,5.7,41,32.3,1.2
CHL,2021-02-04,Chile,311,7.6,10.5,97,-24.8,3.3,142,13.6,4.8,44,10.0,1.5,1758,-21.6,59.4,127,-23.0,4.3,33,-50.0,1.1,70,4.5,2.4,82,18.8,2.8,48,14.3,1.6,33,3.1,1.1,16,0.0,0.5,171,-14.5,5.8,29,-29.3,1.0
CHL,2021-02-05,Chile,298,-4.2,12.0,100,3.1,4.0,90,-36.6,3.6,26,-40.9,1.0,1481,-15.8,59.8,103,-18.9,4.2,36,9.1,1.5,66,-5.7,2.7,60,-26.8,2.4,46,-4.2,1.9,28,-15.2,1.1,17,6.2,0.7,103,-39.8,4.2,24,-17.2,1.0
CHL,2021-02-06,Chile,286,-4.0,20.7,44,-56.0,3.2,38,-57.8,2.7,15,-42.3,1.1,708,-52.2,51.2,59,-42.7,4.3,20,-44.4,1.4,41,-37.9,3.0,34,-43.3,2.5,39,-15.2,2.8,17,-39.3,1.2,15,-11.8,1.1,53,-48.5,3.8,14,-41.7,1.0
CHL,2021-02-07,Chile,220,-23.1,13.7,82,86.4,5.1,86,126.3,5.4,22,46.7,1.4,841,18.8,52.5,78,32.2,4.9,63,215.0,3.9,39,-4.9,2.4,33,-2.9,2.1,27,-30.8,1.7,22,29.4,1.4,16,6.7,1.0,58,9.4,3.6,15,7.1,0.9
CHL,2021-02-08,Chile,400,81.8,20.1,80,-2.4,4.0,71,-17.4,3.6,12,-45.5,0.6,1012,20.3,50.9,104,33.3,5.2,35,-44.4,1.8,65,66.7,3.3,50,51.5,2.5,29,7.4,1.5,22,0.0,1.1,8,-50.0,0.4,83,43.1,4.2,18,20.0,0.9
CHL,2021-02-09,Chile,260,-35.0,11.5,80,0.0,3.5,83,16.9,3.7,18,50.0,0.8,1319,30.3,58.1,105,1.0,4.6,36,2.9,1.6,72,10.8,3.2,65,30.0,2.9,32,10.3,1.4,28,27.3,1.2,23,187.5,1.0,106,27.7,4.7,42,133.3,1.9
CHL,2021-02-10,Chile,214,-17.7,7.7,80,0.0,2.9,96,15.7,3.4,33,83.3,1.2,1844,39.8,66.2,94,-10.5,3.4,40,11.1,1.4,99,37.5,3.6,50,-23.1,1.8,27,-15.6,1.0,43,53.6,1.5,10,-56.5,0.4,115,8.5,4.1,40,-4.8,1.4
