id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
BRB,2020-04-30,Barbados,3,50.0,4.1,5,400.0,6.8,1,-66.7,1.4,17,70.0,23.0,14,0.0,18.9,23,-17.9,31.1,1,0.0,1.4,3,50.0,4.1,1,0.0,1.4,3,100,4.1,1,100,1.4,1,-50.0,1.4,1,100,1.4
BLZ,2020-04-01,Belice,3,0,7.7,0,0,0,1,0,2.6,1,0,2.6,9,0,23.1,11,0,28.2,3,0,7.7,3,0,7.7,3,0,7.7,0,0,0,2,0,5.1,1,0,2.6,2,0,5.1
BLZ,2020-04-02,Belice,2,-33.3,4.9,0,0,0,3,200.0,7.3,6,500.0,14.6,9,0.0,22.0,13,18.2,31.7,0,-100.0,0,1,-66.7,2.4,3,0.0,7.3,0,0,0,1,-50.0,2.4,2,100.0,4.9,1,-50.0,2.4
BLZ,2020-04-03,Belice,3,50.0,11.5,0,0,0,1,-66.7,3.8,4,-33.3,15.4,6,-33.3,23.1,7,-46.2,26.9,0,0,0,0,-100.0,0,2,-33.3,7.7,1,100,3.8,1,0.0,3.8,1,-50.0,3.8,0,-100.0,0
BLZ,2020-04-04,Belice,3,0.0,9.1,2,100,6.1,1,0.0,3.0,3,-25.0,9.1,8,33.3,24.2,9,28.6,27.3,0,0,0,0,0,0,1,-50.0,3.0,2,100.0,6.1,1,0.0,3.0,3,200.0,9.1,0,0,0
BLZ,2020-04-05,Belice,4,33.3,13.8,0,-100.0,0,1,0.0,3.4,4,33.3,13.8,10,25.0,34.5,4,-55.6,13.8,2,100,6.9,0,0,0,1,0.0,3.4,0,-100.0,0,1,0.0,3.4,2,-33.3,6.9,0,0,0
BLZ,2020-04-06,Belice,2,-50.0,4.8,4,100,9.5,3,200.0,7.1,2,-50.0,4.8,11,10.0,26.2,10,150.0,23.8,2,0.0,4.8,2,100,4.8,3,200.0,7.1,1,100,2.4,1,0.0,2.4,0,-100.0,0,1,100,2.4
BLZ,2020-04-07,Belice,3,50.0,6.1,1,-75.0,2.0,2,-33.3,4.1,3,50.0,6.1,12,9.1,24.5,13,30.0,26.5,0,-100.0,0,4,100.0,8.2,1,-66.7,2.0,2,100.0,4.1,0,-100.0,0,4,100,8.2,4,300.0,8.2
BLZ,2020-04-08,Belice,3,0.0,6.7,3,200.0,6.7,3,50.0,6.7,5,66.7,11.1,12,0.0,26.7,7,-46.2,15.6,2,100,4.4,2,-50.0,4.4,1,0.0,2.2,0,-100.0,0,1,100,2.2,2,-50.0,4.4,4,0.0,8.9
BLZ,2020-04-09,Belice,2,-33.3,7.1,3,0.0,10.7,1,-66.7,3.6,2,-60.0,7.1,4,-66.7,14.3,4,-42.9,14.3,3,50.0,10.7,3,50.0,10.7,0,-100.0,0,0,0,0,1,0.0,3.6,3,50.0,10.7,2,-50.0,7.1
BLZ,2020-04-10,Belice,2,0.0,5.6,2,-33.3,5.6,0,-100.0,0,3,50.0,8.3,8,100.0,22.2,8,100.0,22.2,0,-100.0,0,1,-66.7,2.8,1,100,2.8,0,0,0,0,-100.0,0,8,166.7,22.2,3,50.0,8.3
BLZ,2020-04-11,Belice,2,0.0,5.9,0,-100.0,0,3,100,8.8,2,-33.3,5.9,11,37.5,32.4,7,-12.5,20.6,3,100,8.8,0,-100.0,0,2,100.0,5.9,2,100,5.9,0,0,0,2,-75.0,5.9,0,-100.0,0
BLZ,2020-04-12,Belice,5,150.0,17.2,0,0,0,3,0.0,10.3,2,0.0,6.9,3,-72.7,10.3,7,0.0,24.1,0,-100.0,0,0,0,0,4,100.0,13.8,0,-100.0,0,0,0,0,5,150.0,17.2,0,0,0
BLZ,2020-04-13,Belice,0,-100.0,0,0,0,0,3,0.0,12.0,2,0.0,8.0,5,66.7,20.0,9,28.6,36.0,0,0,0,1,100,4.0,2,-50.0,8.0,0,0,0,0,0,0,2,-60.0,8.0,1,100,4.0
BLZ,2020-04-14,Belice,1,100,2.4,3,100,7.3,4,33.3,9.8,5,150.0,12.2,6,20.0,14.6,8,-11.1,19.5,0,0,0,2,100.0,4.9,4,100.0,9.8,0,0,0,0,0,0,7,250.0,17.1,1,0.0,2.4
BLZ,2020-04-15,Belice,0,-100.0,0,0,-100.0,0,4,0.0,12.5,6,20.0,18.8,7,16.7,21.9,3,-62.5,9.4,2,100,6.2,0,-100.0,0,7,75.0,21.9,1,100,3.1,0,0,0,1,-85.7,3.1,1,0.0,3.1
BLZ,2020-04-16,Belice,3,100,7.1,2,100,4.8,1,-75.0,2.4,6,0.0,14.3,7,0.0,16.7,8,166.7,19.0,2,0.0,4.8,0,0,0,4,-42.9,9.5,1,0.0,2.4,2,100,4.8,4,300.0,9.5,2,100.0,4.8
BLZ,2020-04-17,Belice,1,-66.7,2.6,1,-50.0,2.6,1,0.0,2.6,4,-33.3,10.3,11,57.1,28.2,8,0.0,20.5,0,-100.0,0,2,100,5.1,1,-75.0,2.6,0,-100.0,0,0,-100.0,0,7,75.0,17.9,3,50.0,7.7
BLZ,2020-04-18,Belice,1,0.0,3.3,0,-100.0,0,1,0.0,3.3,4,0.0,13.3,11,0.0,36.7,6,-25.0,20.0,3,100,10.0,0,-100.0,0,2,100.0,6.7,0,0,0,0,0,0,1,-85.7,3.3,1,-66.7,3.3
BLZ,2020-04-19,Belice,2,100.0,7.4,0,0,0,1,0.0,3.7,1,-75.0,3.7,10,-9.1,37.0,7,16.7,25.9,0,-100.0,0,0,0,0,3,50.0,11.1,0,0,0,0,0,0,2,100.0,7.4,1,0.0,3.7
BLZ,2020-04-20,Belice,0,-100.0,0,0,0,0,1,0.0,3.8,1,0.0,3.8,10,0.0,38.5,5,-28.6,19.2,0,0,0,2,100,7.7,1,-66.7,3.8,1,100,3.8,0,0,0,3,50.0,11.5,2,100.0,7.7
BLZ,2020-04-21,Belice,2,100,5.7,0,0,0,1,0.0,2.9,0,-100.0,0,17,70.0,48.6,3,-40.0,8.6,2,100,5.7,2,0.0,5.7,3,200.0,8.6,1,0.0,2.9,1,100,2.9,2,-33.3,5.7,1,-50.0,2.9
BLZ,2020-04-22,Belice,2,0.0,4.5,0,0,0,6,500.0,13.6,4,100,9.1,13,-23.5,29.5,5,66.7,11.4,2,0.0,4.5,1,-50.0,2.3,4,33.3,9.1,1,0.0,2.3,2,100.0,4.5,3,50.0,6.8,1,0.0,2.3
BLZ,2020-04-23,Belice,3,50.0,8.8,2,100,5.9,2,-66.7,5.9,5,25.0,14.7,13,0.0,38.2,4,-20.0,11.8,0,-100.0,0,1,0.0,2.9,0,-100.0,0,0,-100.0,0,1,-50.0,2.9,0,-100.0,0,3,200.0,8.8
BLZ,2020-04-24,Belice,4,33.3,16.7,0,-100.0,0,3,50.0,12.5,0,-100.0,0,5,-61.5,20.8,6,50.0,25.0,3,100,12.5,2,100.0,8.3,0,0,0,0,0,0,0,-100.0,0,1,100,4.2,0,-100.0,0
BLZ,2020-04-25,Belice,1,-75.0,2.9,5,100,14.3,4,33.3,11.4,1,100,2.9,13,160.0,37.1,5,-16.7,14.3,2,-33.3,5.7,2,0.0,5.7,0,0,0,0,0,0,0,0,0,0,-100.0,0,2,100,5.7
BLZ,2020-04-26,Belice,4,300.0,16.0,2,-60.0,8.0,0,-100.0,0,2,100.0,8.0,6,-53.8,24.0,5,0.0,20.0,0,-100.0,0,0,-100.0,0,3,100,12.0,1,100,4.0,0,0,0,0,0,0,2,0.0,8.0
BLZ,2020-04-27,Belice,4,0.0,11.4,2,0.0,5.7,1,100,2.9,5,150.0,14.3,10,66.7,28.6,7,40.0,20.0,0,0,0,0,0,0,0,-100.0,0,0,-100.0,0,0,0,0,2,100,5.7,4,100.0,11.4
BLZ,2020-04-28,Belice,3,-25.0,10.7,0,-100.0,0,0,-100.0,0,3,-40.0,10.7,8,-20.0,28.6,7,0.0,25.0,2,100,7.1,1,100,3.6,1,100,3.6,0,0,0,0,0,0,2,0.0,7.1,1,-75.0,3.6
BLZ,2020-04-29,Belice,3,0.0,10.3,0,0,0,1,100,3.4,4,33.3,13.8,8,0.0,27.6,4,-42.9,13.8,1,-50.0,3.4,2,100.0,6.9,5,400.0,17.2,0,0,0,0,0,0,0,-100.0,0,1,0.0,3.4
BLZ,2020-04-30,Belice,0,-100.0,0,1,100,3.3,2,100.0,6.7,4,0.0,13.3,10,25.0,33.3,4,0.0,13.3,3,200.0,10.0,1,-50.0,3.3,0,-100.0,0,1,100,3.3,1,100,3.3,2,100,6.7,1,0.0,3.3
BOL,2020-04-01,Bolivia,31,0,6.0,37,0,7.1,62,0,11.9,58,0,11.2,161,0,31.0,58,0,11.2,13,0,2.5,3,0,0.6,20,0,3.9,16,0,3.1,5,0,1.0,49,0,9.4,6,0,1.2
BOL,2020-04-02,Bolivia,39,25.8,7.7,27,-27.0,5.3,64,3.2,12.6,45,-22.4,8.9,169,5.0,33.3,56,-3.4,11.0,12,-7.7,2.4,8,166.7,1.6,9,-55.0,1.8,19,18.8,3.7,7,40.0,1.4,50,2.0,9.9,2,-66.7,0.4
BOL,2020-04-03,Bolivia,22,-43.6,4.3,21,-22.2,4.1,66,3.1,12.8,46,2.2,8.9,195,15.4,37.7,53,-5.4,10.3,14,16.7,2.7,7,-12.5,1.4,19,111.1,3.7,11,-42.1,2.1,9,28.6,1.7,43,-14.0,8.3,11,450.0,2.1
BOL,2020-04-04,Bolivia,21,-4.5,5.4,26,23.8,6.6,44,-33.3,11.3,28,-39.1,7.2,118,-39.5,30.2,65,22.6,16.6,8,-42.9,2.0,3,-57.1,0.8,15,-21.1,3.8,9,-18.2,2.3,3,-66.7,0.8,44,2.3,11.3,7,-36.4,1.8
BOL,2020-04-05,Bolivia,32,52.4,9.7,17,-34.6,5.1,34,-22.7,10.3,21,-25.0,6.3,97,-17.8,29.3,52,-20.0,15.7,6,-25.0,1.8,3,0.0,0.9,12,-20.0,3.6,7,-22.2,2.1,9,200.0,2.7,31,-29.5,9.4,10,42.9,3.0
BOL,2020-04-06,Bolivia,51,59.4,10.9,28,64.7,6.0,41,20.6,8.8,50,138.1,10.7,151,55.7,32.3,51,-1.9,10.9,5,-16.7,1.1,10,233.3,2.1,9,-25.0,1.9,11,57.1,2.4,10,11.1,2.1,37,19.4,7.9,13,30.0,2.8
BOL,2020-04-07,Bolivia,41,-19.6,8.3,34,21.4,6.9,57,39.0,11.6,27,-46.0,5.5,150,-0.7,30.5,61,19.6,12.4,13,160.0,2.6,15,50.0,3.0,19,111.1,3.9,11,0.0,2.2,9,-10.0,1.8,45,21.6,9.1,10,-23.1,2.0
BOL,2020-04-08,Bolivia,42,2.4,7.8,33,-2.9,6.1,66,15.8,12.3,41,51.9,7.6,169,12.7,31.4,67,9.8,12.5,17,30.8,3.2,14,-6.7,2.6,18,-5.3,3.3,13,18.2,2.4,7,-22.2,1.3,42,-6.7,7.8,9,-10.0,1.7
BOL,2020-04-09,Bolivia,28,-33.3,6.0,38,15.2,8.1,65,-1.5,13.9,34,-17.1,7.2,131,-22.5,27.9,60,-10.4,12.8,10,-41.2,2.1,12,-14.3,2.6,13,-27.8,2.8,20,53.8,4.3,7,0.0,1.5,45,7.1,9.6,6,-33.3,1.3
BOL,2020-04-10,Bolivia,21,-25.0,5.5,22,-42.1,5.7,56,-13.8,14.6,33,-2.9,8.6,108,-17.6,28.1,56,-6.7,14.6,11,10.0,2.9,8,-33.3,2.1,13,0.0,3.4,14,-30.0,3.6,5,-28.6,1.3,30,-33.3,7.8,7,16.7,1.8
BOL,2020-04-11,Bolivia,21,0.0,6.0,28,27.3,8.0,34,-39.3,9.7,22,-33.3,6.3,117,8.3,33.5,55,-1.8,15.8,6,-45.5,1.7,6,-25.0,1.7,16,23.1,4.6,5,-64.3,1.4,6,20.0,1.7,29,-3.3,8.3,4,-42.9,1.1
BOL,2020-04-12,Bolivia,29,38.1,8.3,14,-50.0,4.0,47,38.2,13.5,25,13.6,7.2,101,-13.7,28.9,55,0.0,15.8,8,33.3,2.3,8,33.3,2.3,20,25.0,5.7,10,100.0,2.9,2,-66.7,0.6,24,-17.2,6.9,6,50.0,1.7
BOL,2020-04-13,Bolivia,29,0.0,6.8,30,114.3,7.1,34,-27.7,8.0,38,52.0,9.0,138,36.6,32.5,70,27.3,16.5,6,-25.0,1.4,11,37.5,2.6,10,-50.0,2.4,11,10.0,2.6,6,200.0,1.4,32,33.3,7.5,9,50.0,2.1
BOL,2020-04-14,Bolivia,31,6.9,6.5,37,23.3,7.7,57,67.6,11.9,47,23.7,9.8,167,21.0,34.9,51,-27.1,10.7,12,100.0,2.5,12,9.1,2.5,14,40.0,2.9,6,-45.5,1.3,5,-16.7,1.0,32,0.0,6.7,7,-22.2,1.5
BOL,2020-04-15,Bolivia,25,-19.4,4.9,29,-21.6,5.7,66,15.8,13.0,75,59.6,14.8,138,-17.4,27.2,58,13.7,11.4,16,33.3,3.1,13,8.3,2.6,13,-7.1,2.6,11,83.3,2.2,5,0.0,1.0,49,53.1,9.6,10,42.9,2.0
BOL,2020-04-16,Bolivia,43,72.0,7.6,35,20.7,6.2,71,7.6,12.5,42,-44.0,7.4,165,19.6,29.1,105,81.0,18.5,15,-6.2,2.6,12,-7.7,2.1,16,23.1,2.8,10,-9.1,1.8,5,0.0,0.9,43,-12.2,7.6,5,-50.0,0.9
BOL,2020-04-17,Bolivia,57,32.6,10.8,25,-28.6,4.7,57,-19.7,10.8,39,-7.1,7.4,168,1.8,31.7,75,-28.6,14.2,16,6.7,3.0,13,8.3,2.5,13,-18.8,2.5,10,0.0,1.9,3,-40.0,0.6,45,4.7,8.5,9,80.0,1.7
BOL,2020-04-18,Bolivia,34,-40.4,8.0,33,32.0,7.7,54,-5.3,12.6,30,-23.1,7.0,146,-13.1,34.2,49,-34.7,11.5,6,-62.5,1.4,7,-46.2,1.6,8,-38.5,1.9,11,10.0,2.6,10,233.3,2.3,38,-15.6,8.9,1,-88.9,0.2
BOL,2020-04-19,Bolivia,25,-26.5,6.7,22,-33.3,5.9,56,3.7,14.9,41,36.7,10.9,113,-22.6,30.1,52,6.1,13.9,15,150.0,4.0,3,-57.1,0.8,8,0.0,2.1,7,-36.4,1.9,6,-40.0,1.6,24,-36.8,6.4,3,200.0,0.8
BOL,2020-04-20,Bolivia,44,76.0,9.6,43,95.5,9.4,40,-28.6,8.7,49,19.5,10.7,140,23.9,30.6,61,17.3,13.3,12,-20.0,2.6,4,33.3,0.9,13,62.5,2.8,8,14.3,1.7,2,-66.7,0.4,38,58.3,8.3,4,33.3,0.9
BOL,2020-04-21,Bolivia,49,11.4,8.3,39,-9.3,6.6,105,162.5,17.8,45,-8.2,7.6,169,20.7,28.7,69,13.1,11.7,19,58.3,3.2,12,200.0,2.0,8,-38.5,1.4,13,62.5,2.2,6,200.0,1.0,47,23.7,8.0,8,100.0,1.4
BOL,2020-04-22,Bolivia,33,-32.7,7.3,24,-38.5,5.3,63,-40.0,13.9,30,-33.3,6.6,130,-23.1,28.7,60,-13.0,13.2,11,-42.1,2.4,15,25.0,3.3,9,12.5,2.0,10,-23.1,2.2,22,266.7,4.9,44,-6.4,9.7,2,-75.0,0.4
BOL,2020-04-23,Bolivia,140,324.2,24.8,36,50.0,6.4,66,4.8,11.7,55,83.3,9.8,129,-0.8,22.9,56,-6.7,9.9,18,63.6,3.2,10,-33.3,1.8,6,-33.3,1.1,8,-20.0,1.4,10,-54.5,1.8,26,-40.9,4.6,4,100.0,0.7
BOL,2020-04-24,Bolivia,44,-68.6,11.4,37,2.8,9.6,47,-28.8,12.2,33,-40.0,8.5,105,-18.6,27.2,59,5.4,15.3,11,-38.9,2.8,7,-30.0,1.8,8,33.3,2.1,6,-25.0,1.6,7,-30.0,1.8,21,-19.2,5.4,1,-75.0,0.3
BOL,2020-04-25,Bolivia,51,15.9,13.1,21,-43.2,5.4,66,40.4,17.0,36,9.1,9.3,101,-3.8,26.0,41,-30.5,10.5,15,36.4,3.9,3,-57.1,0.8,9,12.5,2.3,11,83.3,2.8,4,-42.9,1.0,26,23.8,6.7,5,400.0,1.3
BOL,2020-04-26,Bolivia,33,-35.3,10.5,23,9.5,7.3,37,-43.9,11.7,19,-47.2,6.0,119,17.8,37.8,31,-24.4,9.8,5,-66.7,1.6,9,200.0,2.9,6,-33.3,1.9,3,-72.7,1.0,9,125.0,2.9,19,-26.9,6.0,2,-60.0,0.6
BOL,2020-04-27,Bolivia,19,-42.4,9.1,13,-43.5,6.2,19,-48.6,9.1,17,-10.5,8.2,83,-30.3,39.9,19,-38.7,9.1,3,-40.0,1.4,9,0.0,4.3,5,-16.7,2.4,1,-66.7,0.5,2,-77.8,1.0,17,-10.5,8.2,1,-50.0,0.5
BOL,2020-04-28,Bolivia,14,-26.3,5.7,17,30.8,6.9,37,94.7,15.1,21,23.5,8.6,84,1.2,34.3,22,15.8,9.0,5,66.7,2.0,10,11.1,4.1,7,40.0,2.9,1,0.0,0.4,2,0.0,0.8,18,5.9,7.3,7,600.0,2.9
BOL,2020-04-29,Bolivia,26,85.7,7.5,17,0.0,4.9,63,70.3,18.1,43,104.8,12.4,104,23.8,29.9,36,63.6,10.3,11,120.0,3.2,12,20.0,3.4,9,28.6,2.6,7,600.0,2.0,3,50.0,0.9,15,-16.7,4.3,2,-71.4,0.6
BOL,2020-04-30,Bolivia,32,23.1,8.8,29,70.6,7.9,53,-15.9,14.5,32,-25.6,8.8,128,23.1,35.1,32,-11.1,8.8,13,18.2,3.6,9,-25.0,2.5,8,-11.1,2.2,2,-71.4,0.5,7,133.3,1.9,16,6.7,4.4,4,100.0,1.1
BRA,2020-04-01,Brasil,57,0,3.6,123,0,7.7,142,0,8.9,206,0,13.0,483,0,30.4,90,0,5.7,25,0,1.6,96,0,6.0,147,0,9.3,36,0,2.3,29,0,1.8,126,0,7.9,28,0,1.8
BRA,2020-04-02,Brasil,62,8.8,4.0,99,-19.5,6.3,107,-24.6,6.8,193,-6.3,12.3,530,9.7,33.8,73,-18.9,4.7,18,-28.0,1.1,109,13.5,7.0,146,-0.7,9.3,32,-11.1,2.0,22,-24.1,1.4,151,19.8,9.6,24,-14.3,1.5
BRA,2020-04-03,Brasil,47,-24.2,2.3,142,43.4,6.9,140,30.8,6.8,270,39.9,13.2,727,37.2,35.5,131,79.5,6.4,21,16.7,1.0,120,10.1,5.9,180,23.3,8.8,29,-9.4,1.4,34,54.5,1.7,175,15.9,8.5,32,33.3,1.6
BRA,2020-04-04,Brasil,43,-8.5,2.8,106,-25.4,6.9,85,-39.3,5.5,183,-32.2,11.9,556,-23.5,36.1,96,-26.7,6.2,18,-14.3,1.2,69,-42.5,4.5,128,-28.9,8.3,25,-13.8,1.6,31,-8.8,2.0,175,0.0,11.3,27,-15.6,1.8
BRA,2020-04-05,Brasil,20,-53.5,2.1,73,-31.1,7.6,38,-55.3,3.9,92,-49.7,9.5,352,-36.7,36.5,74,-22.9,7.7,8,-55.6,0.8,46,-33.3,4.8,87,-32.0,9.0,14,-44.0,1.5,11,-64.5,1.1,137,-21.7,14.2,13,-51.9,1.3
BRA,2020-04-06,Brasil,54,170.0,2.5,88,20.5,4.1,153,302.6,7.2,202,119.6,9.5,878,149.4,41.1,162,118.9,7.6,19,137.5,0.9,89,93.5,4.2,188,116.1,8.8,34,142.9,1.6,31,181.8,1.5,185,35.0,8.7,54,315.4,2.5
BRA,2020-04-07,Brasil,43,-20.4,1.7,86,-2.3,3.4,133,-13.1,5.3,245,21.3,9.8,1312,49.4,52.4,139,-14.2,5.5,33,73.7,1.3,116,30.3,4.6,163,-13.3,6.5,24,-29.4,1.0,25,-19.4,1.0,158,-14.6,6.3,29,-46.3,1.2
BRA,2020-04-08,Brasil,8,-81.4,1.6,28,-67.4,5.6,25,-81.2,5.0,41,-83.3,8.2,244,-81.4,48.5,18,-87.1,3.6,3,-90.9,0.6,30,-74.1,6.0,45,-72.4,8.9,4,-83.3,0.8,8,-68.0,1.6,43,-72.8,8.5,6,-79.3,1.2
BRA,2020-04-09,Brasil,23,187.5,1.9,61,117.9,4.9,51,104.0,4.1,118,187.8,9.5,600,145.9,48.3,71,294.4,5.7,9,200.0,0.7,61,103.3,4.9,93,106.7,7.5,15,275.0,1.2,14,75.0,1.1,107,148.8,8.6,20,233.3,1.6
BRA,2020-04-10,Brasil,27,17.4,1.8,105,72.1,7.1,72,41.2,4.9,143,21.2,9.7,647,7.8,44.0,119,67.6,8.1,14,55.6,1.0,64,4.9,4.3,84,-9.7,5.7,25,66.7,1.7,19,35.7,1.3,126,17.8,8.6,27,35.0,1.8
BRA,2020-04-11,Brasil,34,25.9,2.6,73,-30.5,5.6,45,-37.5,3.5,176,23.1,13.6,540,-16.5,41.7,96,-19.3,7.4,4,-71.4,0.3,58,-9.4,4.5,93,10.7,7.2,18,-28.0,1.4,17,-10.5,1.3,118,-6.3,9.1,24,-11.1,1.9
BRA,2020-04-12,Brasil,25,-26.5,2.2,83,13.7,7.4,50,11.1,4.4,99,-43.8,8.8,460,-14.8,40.9,75,-21.9,6.7,11,175.0,1.0,52,-10.3,4.6,77,-17.2,6.8,19,5.6,1.7,15,-11.8,1.3,132,11.9,11.7,27,12.5,2.4
BRA,2020-04-13,Brasil,40,60.0,1.9,101,21.7,4.8,99,98.0,4.7,242,144.4,11.4,918,99.6,43.2,150,100.0,7.1,26,136.4,1.2,133,155.8,6.3,149,93.5,7.0,44,131.6,2.1,29,93.3,1.4,156,18.2,7.3,39,44.4,1.8
BRA,2020-04-14,Brasil,52,30.0,2.7,89,-11.9,4.6,84,-15.2,4.4,253,4.5,13.1,794,-13.5,41.1,148,-1.3,7.7,35,34.6,1.8,123,-7.5,6.4,155,4.0,8.0,28,-36.4,1.5,18,-37.9,0.9,114,-26.9,5.9,38,-2.6,2.0
BRA,2020-04-15,Brasil,10,-80.8,1.6,32,-64.0,5.1,26,-69.0,4.2,94,-62.8,15.1,240,-69.8,38.6,55,-62.8,8.8,12,-65.7,1.9,45,-63.4,7.2,49,-68.4,7.9,8,-71.4,1.3,3,-83.3,0.5,36,-68.4,5.8,12,-68.4,1.9
BRA,2020-04-16,Brasil,10,0.0,2.1,28,-12.5,5.8,22,-15.4,4.6,51,-45.7,10.6,195,-18.8,40.4,38,-30.9,7.9,8,-33.3,1.7,45,0.0,9.3,43,-12.2,8.9,5,-37.5,1.0,4,33.3,0.8,28,-22.2,5.8,6,-50.0,1.2
BRA,2020-04-17,Brasil,30,200.0,2.4,52,85.7,4.1,70,218.2,5.5,153,200.0,12.1,548,181.0,43.4,85,123.7,6.7,12,50.0,1.0,69,53.3,5.5,90,109.3,7.1,16,220.0,1.3,18,350.0,1.4,103,267.9,8.2,16,166.7,1.3
BRA,2020-04-18,Brasil,41,36.7,2.7,61,17.3,4.0,73,4.3,4.8,170,11.1,11.1,634,15.7,41.4,126,48.2,8.2,10,-16.7,0.7,89,29.0,5.8,101,12.2,6.6,22,37.5,1.4,17,-5.6,1.1,157,52.4,10.2,31,93.8,2.0
BRA,2020-04-19,Brasil,136,231.7,8.1,56,-8.2,3.4,46,-37.0,2.8,136,-20.0,8.1,668,5.4,40.0,190,50.8,11.4,9,-10.0,0.5,55,-38.2,3.3,129,27.7,7.7,20,-9.1,1.2,20,17.6,1.2,164,4.5,9.8,40,29.0,2.4
BRA,2020-04-20,Brasil,106,-22.1,6.8,63,12.5,4.1,40,-13.0,2.6,153,12.5,9.9,639,-4.3,41.2,132,-30.5,8.5,15,66.7,1.0,83,50.9,5.4,117,-9.3,7.5,16,-20.0,1.0,19,-5.0,1.2,117,-28.7,7.5,50,25.0,3.2
BRA,2020-04-21,Brasil,51,-51.9,3.5,69,9.5,4.7,72,80.0,4.9,141,-7.8,9.6,665,4.1,45.3,111,-15.9,7.6,7,-53.3,0.5,82,-1.2,5.6,112,-4.3,7.6,20,25.0,1.4,15,-21.1,1.0,100,-14.5,6.8,24,-52.0,1.6
BRA,2020-04-22,Brasil,56,9.8,2.6,107,55.1,5.0,63,-12.5,2.9,235,66.7,11.0,1009,51.7,47.2,162,45.9,7.6,28,300.0,1.3,104,26.8,4.9,137,22.3,6.4,22,10.0,1.0,27,80.0,1.3,149,49.0,7.0,37,54.2,1.7
BRA,2020-04-23,Brasil,35,-37.5,2.9,54,-49.5,4.4,62,-1.6,5.1,136,-42.1,11.2,517,-48.8,42.6,92,-43.2,7.6,8,-71.4,0.7,69,-33.7,5.7,90,-34.3,7.4,13,-40.9,1.1,12,-55.6,1.0,85,-43.0,7.0,41,10.8,3.4
BRA,2020-04-24,Brasil,54,54.3,4.0,45,-16.7,3.3,119,91.9,8.8,240,76.5,17.8,484,-6.4,35.8,52,-43.5,3.8,4,-50.0,0.3,79,14.5,5.8,148,64.4,11.0,15,15.4,1.1,10,-16.7,0.7,76,-10.6,5.6,25,-39.0,1.9
BRA,2020-04-25,Brasil,38,-29.6,2.5,60,33.3,3.9,114,-4.2,7.4,251,4.6,16.3,650,34.3,42.3,72,38.5,4.7,12,200.0,0.8,58,-26.6,3.8,130,-12.2,8.5,19,26.7,1.2,9,-10.0,0.6,110,44.7,7.2,15,-40.0,1.0
BRA,2020-04-26,Brasil,25,-34.2,1.6,67,11.7,4.4,66,-42.1,4.3,117,-53.4,7.7,784,20.6,51.5,82,13.9,5.4,7,-41.7,0.5,47,-19.0,3.1,111,-14.6,7.3,14,-26.3,0.9,15,66.7,1.0,160,45.5,10.5,28,86.7,1.8
BRA,2020-04-27,Brasil,7,-72.0,1.2,19,-71.6,3.3,18,-72.7,3.1,33,-71.8,5.7,305,-61.1,52.6,33,-59.8,5.7,9,28.6,1.6,17,-63.8,2.9,66,-40.5,11.4,4,-71.4,0.7,8,-46.7,1.4,49,-69.4,8.4,12,-57.1,2.1
BRA,2020-04-28,Brasil,13,85.7,1.1,45,136.8,3.8,47,161.1,4.0,112,239.4,9.5,613,101.0,51.7,60,81.8,5.1,12,33.3,1.0,77,352.9,6.5,86,30.3,7.3,12,200.0,1.0,12,50.0,1.0,76,55.1,6.4,20,66.7,1.7
BRA,2020-04-29,Brasil,66,407.7,2.8,80,77.8,3.4,75,59.6,3.2,236,110.7,10.1,1117,82.2,47.9,162,170.0,6.9,18,50.0,0.8,114,48.1,4.9,169,96.5,7.3,17,41.7,0.7,13,8.3,0.6,204,168.4,8.8,60,200.0,2.6
BRA,2020-04-30,Brasil,59,-10.6,2.7,106,32.5,4.8,93,24.0,4.2,205,-13.1,9.3,1008,-9.8,45.5,158,-2.5,7.1,27,50.0,1.2,164,43.9,7.4,143,-15.4,6.5,22,29.4,1.0,24,84.6,1.1,163,-20.1,7.4,41,-31.7,1.9
CHL,2020-04-01,Chile,35,0,7.1,29,0,5.9,57,0,11.6,50,0,10.2,164,0,33.3,37,0,7.5,19,0,3.9,19,0,3.9,29,0,5.9,10,0,2.0,3,0,0.6,39,0,7.9,1,0,0.2
CHL,2020-04-02,Chile,26,-25.7,6.6,12,-58.6,3.1,40,-29.8,10.2,47,-6.0,12.0,137,-16.5,35.0,25,-32.4,6.4,13,-31.6,3.3,17,-10.5,4.3,20,-31.0,5.1,11,10.0,2.8,2,-33.3,0.5,34,-12.8,8.7,7,600.0,1.8
